Date,RE
2014-06-11,160.699997
2014-06-12,159.550003
2014-06-13,160.28999299999998
2014-06-16,159.119995
2014-06-17,159.899994
2014-06-18,160.130005
2014-06-19,159.720001
2014-06-20,159.360001
2014-06-23,159.300003
2014-06-24,159.139999
2014-06-25,160.16000400000001
2014-06-26,158.53999299999998
2014-06-27,159.259995
2014-06-30,160.490005
2014-07-01,161.940002
2014-07-02,160.309998
2014-07-03,162.100006
2014-07-07,161.360001
2014-07-08,163.610001
2014-07-09,163.889999
2014-07-10,163.679993
2014-07-11,163.809998
2014-07-14,164.5
2014-07-15,164.919998
2014-07-16,163.869995
2014-07-17,161.149994
2014-07-18,162.440002
2014-07-21,161.990005
2014-07-22,163.399994
2014-07-23,165.220001
2014-07-24,162.66000400000001
2014-07-25,160.720001
2014-07-28,161.110001
2014-07-29,159.619995
2014-07-30,156.020004
2014-07-31,155.91000400000001
2014-08-01,157.679993
2014-08-04,158.580002
2014-08-05,158.119995
2014-08-06,158.449997
2014-08-07,158.03999299999998
2014-08-08,159.100006
2014-08-11,159.809998
2014-08-12,160.25
2014-08-13,160.949997
2014-08-14,161.929993
2014-08-15,162.669998
2014-08-18,162.669998
2014-08-19,162.58999599999999
2014-08-20,162.779999
2014-08-21,163.91000400000001
2014-08-22,162.139999
2014-08-25,162.91000400000001
2014-08-26,162.139999
2014-08-27,163.58999599999999
2014-08-28,163.229996
2014-08-29,163.83999599999999
2014-09-02,165.46000700000002
2014-09-03,163.630005
2014-09-04,163.08999599999999
2014-09-05,163.580002
2014-09-08,163.75
2014-09-09,162.25
2014-09-10,162.070007
2014-09-11,162.16000400000001
2014-09-12,161.75
2014-09-15,162.630005
2014-09-16,163.100006
2014-09-17,163.320007
2014-09-18,164.059998
2014-09-19,163.220001
2014-09-22,163.100006
2014-09-23,160.66000400000001
2014-09-24,161.729996
2014-09-25,159.71000700000002
2014-09-26,161.220001
2014-09-29,160.08999599999999
2014-09-30,162.009995
2014-10-01,160.53999299999998
2014-10-02,161.470001
2014-10-03,163.869995
2014-10-06,161.639999
2014-10-07,161.330002
2014-10-08,163.649994
2014-10-09,160.41000400000001
2014-10-10,160.419998
2014-10-13,159.050003
2014-10-14,160.479996
2014-10-15,159.0
2014-10-16,158.360001
2014-10-17,160.100006
2014-10-20,161.149994
2014-10-21,165.050003
2014-10-22,165.16000400000001
2014-10-23,163.380005
2014-10-24,165.429993
2014-10-27,166.350006
2014-10-28,167.029999
2014-10-29,167.520004
2014-10-30,169.509995
2014-10-31,170.649994
2014-11-03,170.71000700000002
2014-11-04,171.550003
2014-11-05,172.649994
2014-11-06,172.139999
2014-11-07,172.33999599999999
2014-11-10,171.5
2014-11-11,171.320007
2014-11-12,170.139999
2014-11-13,170.779999
2014-11-14,170.740005
2014-11-17,170.199997
2014-11-18,170.949997
2014-11-19,170.850006
2014-11-20,173.580002
2014-11-21,173.479996
2014-11-24,175.380005
2014-11-25,174.770004
2014-11-26,175.630005
2014-11-28,175.389999
2014-12-01,172.380005
2014-12-02,173.46000700000002
2014-12-03,174.179993
2014-12-04,174.610001
2014-12-05,174.449997
2014-12-08,176.270004
2014-12-09,172.259995
2014-12-10,169.199997
2014-12-11,172.110001
2014-12-12,168.940002
2014-12-15,167.800003
2014-12-16,166.869995
2014-12-17,168.919998
2014-12-18,171.740005
2014-12-19,171.509995
2014-12-22,170.600006
2014-12-23,172.320007
2014-12-24,172.080002
2014-12-26,171.470001
2014-12-29,171.600006
2014-12-30,172.5
2014-12-31,170.300003
2015-01-02,168.820007
2015-01-05,167.91000400000001
2015-01-06,168.970001
2015-01-07,170.110001
2015-01-08,174.96000700000002
2015-01-09,171.600006
2015-01-12,169.71000700000002
2015-01-13,169.059998
2015-01-14,166.990005
2015-01-15,167.949997
2015-01-16,170.699997
2015-01-20,169.169998
2015-01-21,169.53999299999998
2015-01-22,173.229996
2015-01-23,172.740005
2015-01-26,174.820007
2015-01-27,174.75
2015-01-28,172.639999
2015-01-29,173.350006
2015-01-30,171.380005
2015-02-02,173.550003
2015-02-03,176.149994
2015-02-04,177.990005
2015-02-05,181.830002
2015-02-06,182.619995
2015-02-09,181.33999599999999
2015-02-10,181.899994
2015-02-11,182.009995
2015-02-12,182.100006
2015-02-13,181.419998
2015-02-17,178.800003
2015-02-18,179.729996
2015-02-19,178.970001
2015-02-20,178.949997
2015-02-23,177.690002
2015-02-24,179.649994
2015-02-25,177.71000700000002
2015-02-26,178.130005
2015-02-27,177.429993
2015-03-02,179.869995
2015-03-03,178.550003
2015-03-04,178.080002
2015-03-05,178.320007
2015-03-06,178.080002
2015-03-09,177.229996
2015-03-10,173.91000400000001
2015-03-11,175.949997
2015-03-12,178.610001
2015-03-13,177.369995
2015-03-16,177.71000700000002
2015-03-17,177.33999599999999
2015-03-18,177.600006
2015-03-19,176.100006
2015-03-20,177.08999599999999
2015-03-23,178.449997
2015-03-24,176.679993
2015-03-25,175.130005
2015-03-26,174.449997
2015-03-27,173.600006
2015-03-30,176.5
2015-03-31,174.0
2015-04-01,173.100006
2015-04-02,173.899994
2015-04-06,176.729996
2015-04-07,176.139999
2015-04-08,179.220001
2015-04-09,180.009995
2015-04-10,179.96000700000002
2015-04-13,180.509995
2015-04-14,183.350006
2015-04-15,183.490005
2015-04-16,183.800003
2015-04-17,180.990005
2015-04-20,181.58999599999999
2015-04-21,179.96000700000002
2015-04-22,180.619995
2015-04-23,181.66000400000001
2015-04-24,182.28999299999998
2015-04-27,180.199997
2015-04-28,181.279999
2015-04-29,179.41000400000001
2015-04-30,178.91000400000001
2015-05-01,180.75
2015-05-04,181.309998
2015-05-05,179.860001
2015-05-06,179.699997
2015-05-07,180.380005
2015-05-08,181.66000400000001
2015-05-11,182.33999599999999
2015-05-12,182.059998
2015-05-13,182.490005
2015-05-14,184.759995
2015-05-15,183.179993
2015-05-18,184.600006
2015-05-19,184.71000700000002
2015-05-20,185.28999299999998
2015-05-21,184.869995
2015-05-22,184.389999
2015-05-26,182.979996
2015-05-27,184.070007
2015-05-28,184.149994
2015-05-29,181.509995
2015-06-01,182.169998
2015-06-02,182.58999599999999
2015-06-03,183.880005
2015-06-04,182.770004
2015-06-05,182.610001
2015-06-08,180.25
2015-06-09,179.279999
2015-06-10,181.75
2015-06-11,184.889999
2015-06-12,183.440002
2015-06-15,182.330002
2015-06-16,183.720001
2015-06-17,184.100006
2015-06-18,185.550003
2015-06-19,184.830002
2015-06-22,185.58999599999999
2015-06-23,186.28999299999998
2015-06-24,184.119995
2015-06-25,183.300003
2015-06-26,184.509995
2015-06-29,181.369995
2015-06-30,182.009995
2015-07-01,185.800003
2015-07-02,184.740005
2015-07-06,185.690002
2015-07-07,187.619995
2015-07-08,186.199997
2015-07-09,184.83999599999999
2015-07-10,187.619995
2015-07-13,188.889999
2015-07-14,188.979996
2015-07-15,190.179993
2015-07-16,191.53999299999998
2015-07-17,190.300003
2015-07-20,190.610001
2015-07-21,190.429993
2015-07-22,190.369995
2015-07-23,188.929993
2015-07-24,187.699997
2015-07-27,186.550003
2015-07-28,180.360001
2015-07-29,183.21000700000002
2015-07-30,182.990005
2015-07-31,183.119995
2015-08-03,183.779999
2015-08-04,183.279999
2015-08-05,184.429993
2015-08-06,184.0
2015-08-07,184.229996
2015-08-10,185.809998
2015-08-11,185.300003
2015-08-12,184.899994
2015-08-13,184.949997
2015-08-14,185.699997
2015-08-17,185.96000700000002
2015-08-18,186.240005
2015-08-19,184.729996
2015-08-20,182.259995
2015-08-21,179.639999
2015-08-24,169.809998
2015-08-25,167.740005
2015-08-26,170.770004
2015-08-27,175.360001
2015-08-28,174.929993
2015-08-31,175.809998
2015-09-01,172.970001
2015-09-02,174.550003
2015-09-03,174.91000400000001
2015-09-04,172.949997
2015-09-08,175.869995
2015-09-09,174.940002
2015-09-10,176.220001
2015-09-11,177.25
2015-09-14,177.16000400000001
2015-09-15,176.649994
2015-09-16,176.809998
2015-09-17,176.059998
2015-09-18,172.850006
2015-09-21,174.619995
2015-09-22,172.630005
2015-09-23,172.96000700000002
2015-09-24,173.320007
2015-09-25,173.830002
2015-09-28,170.96000700000002
2015-09-29,172.03999299999998
2015-09-30,173.33999599999999
2015-10-01,172.190002
2015-10-02,173.66000400000001
2015-10-05,175.279999
2015-10-06,175.33999599999999
2015-10-07,177.009995
2015-10-08,178.96000700000002
2015-10-09,176.880005
2015-10-12,178.279999
2015-10-13,176.449997
2015-10-14,176.990005
2015-10-15,178.21000700000002
2015-10-16,178.509995
2015-10-19,177.240005
2015-10-20,179.669998
2015-10-21,179.21000700000002
2015-10-22,181.619995
2015-10-23,179.270004
2015-10-26,180.800003
2015-10-27,181.639999
2015-10-28,182.190002
2015-10-29,182.0
2015-10-30,177.970001
2015-11-02,178.330002
2015-11-03,177.779999
2015-11-04,179.199997
2015-11-05,179.970001
2015-11-06,181.08999599999999
2015-11-09,180.41000400000001
2015-11-10,181.029999
2015-11-11,181.679993
2015-11-12,181.570007
2015-11-13,181.130005
2015-11-16,182.080002
2015-11-17,181.059998
2015-11-18,184.110001
2015-11-19,186.059998
2015-11-20,185.610001
2015-11-23,185.190002
2015-11-24,184.800003
2015-11-25,184.669998
2015-11-27,185.419998
2015-11-30,184.440002
2015-12-01,186.850006
2015-12-02,184.520004
2015-12-03,183.759995
2015-12-04,186.91000400000001
2015-12-07,188.820007
2015-12-08,187.21000700000002
2015-12-09,185.389999
2015-12-10,184.389999
2015-12-11,182.96000700000002
2015-12-14,184.179993
2015-12-15,183.699997
2015-12-16,181.860001
2015-12-17,181.91000400000001
2015-12-18,181.110001
2015-12-21,182.429993
2015-12-22,184.679993
2015-12-23,184.509995
2015-12-24,185.070007
2015-12-28,185.279999
2015-12-29,187.330002
2015-12-30,186.059998
2015-12-31,183.08999599999999
2016-01-04,181.080002
2016-01-05,180.369995
2016-01-06,178.860001
2016-01-07,176.979996
2016-01-08,175.08999599999999
2016-01-11,175.649994
2016-01-12,175.66000400000001
2016-01-13,172.779999
2016-01-14,174.550003
2016-01-15,173.21000700000002
2016-01-19,171.240005
2016-01-20,169.720001
2016-01-21,169.350006
2016-01-22,172.440002
2016-01-25,170.360001
2016-01-26,173.009995
2016-01-27,172.279999
2016-01-28,174.46000700000002
2016-01-29,178.940002
2016-02-01,180.619995
2016-02-02,176.71000700000002
2016-02-03,177.699997
2016-02-04,182.559998
2016-02-05,180.009995
2016-02-08,187.350006
2016-02-09,187.91000400000001
2016-02-10,184.58999599999999
2016-02-11,182.919998
2016-02-12,185.66000400000001
2016-02-16,184.690002
2016-02-17,185.320007
2016-02-18,185.929993
2016-02-19,186.550003
2016-02-22,186.059998
2016-02-23,186.509995
2016-02-24,187.649994
2016-02-25,189.28999299999998
2016-02-26,186.869995
2016-02-29,186.130005
2016-03-01,190.940002
2016-03-02,191.850006
2016-03-03,191.979996
2016-03-04,193.600006
2016-03-07,193.800003
2016-03-08,192.389999
2016-03-09,193.350006
2016-03-10,193.619995
2016-03-11,196.080002
2016-03-14,195.809998
2016-03-15,193.169998
2016-03-16,195.119995
2016-03-17,194.740005
2016-03-18,191.28999299999998
2016-03-21,193.91000400000001
2016-03-22,193.509995
2016-03-23,193.330002
2016-03-24,191.360001
2016-03-28,194.41000400000001
2016-03-29,195.779999
2016-03-30,196.800003
2016-03-31,197.429993
2016-04-01,199.270004
2016-04-04,197.800003
2016-04-05,195.679993
2016-04-06,195.919998
2016-04-07,195.229996
2016-04-08,194.880005
2016-04-11,194.860001
2016-04-12,197.220001
2016-04-13,199.059998
2016-04-14,197.630005
2016-04-15,197.679993
2016-04-18,197.869995
2016-04-19,197.889999
2016-04-20,197.600006
2016-04-21,191.58999599999999
2016-04-22,193.369995
2016-04-25,193.429993
2016-04-26,185.830002
2016-04-27,184.800003
2016-04-28,184.33999599999999
2016-04-29,184.899994
2016-05-02,186.059998
2016-05-03,184.71000700000002
2016-05-04,182.75
2016-05-05,183.169998
2016-05-06,181.529999
2016-05-09,180.75
2016-05-10,183.259995
2016-05-11,182.580002
2016-05-12,184.080002
2016-05-13,183.389999
2016-05-16,184.270004
2016-05-17,182.149994
2016-05-18,181.940002
2016-05-19,179.889999
2016-05-20,180.059998
2016-05-23,178.240005
2016-05-24,179.600006
2016-05-25,179.08999599999999
2016-05-26,179.080002
2016-05-27,178.529999
2016-05-31,179.110001
2016-06-01,178.990005
2016-06-02,177.850006
2016-06-03,177.860001
2016-06-06,177.639999
2016-06-07,176.309998
2016-06-08,180.139999
2016-06-09,180.419998
2016-06-10,179.110001
2016-06-13,175.66000400000001
2016-06-14,173.66000400000001
2016-06-15,171.729996
2016-06-16,172.919998
2016-06-17,175.389999
2016-06-20,175.08999599999999
2016-06-21,175.33999599999999
2016-06-22,175.53999299999998
2016-06-23,177.419998
2016-06-24,172.509995
2016-06-27,169.21000700000002
2016-06-28,174.009995
2016-06-29,173.880005
2016-06-30,182.669998
2016-07-01,181.520004
2016-07-05,179.66000400000001
2016-07-06,180.770004
2016-07-07,180.869995
2016-07-08,181.720001
2016-07-11,181.199997
2016-07-12,182.199997
2016-07-13,181.279999
2016-07-14,180.96000700000002
2016-07-15,179.759995
2016-07-18,177.740005
2016-07-19,179.119995
2016-07-20,179.619995
2016-07-21,178.580002
2016-07-22,181.259995
2016-07-25,181.440002
2016-07-26,184.779999
2016-07-27,186.0
2016-07-28,189.029999
2016-07-29,189.009995
2016-08-01,189.66000400000001
2016-08-02,189.919998
2016-08-03,190.350006
2016-08-04,190.270004
2016-08-05,190.899994
2016-08-08,190.580002
2016-08-09,190.970001
2016-08-10,191.130005
2016-08-11,189.470001
2016-08-12,189.800003
2016-08-15,190.130005
2016-08-16,189.66000400000001
2016-08-17,188.639999
2016-08-18,189.279999
2016-08-19,188.919998
2016-08-22,189.149994
2016-08-23,188.220001
2016-08-24,189.33999599999999
2016-08-25,190.08999599999999
2016-08-26,190.080002
2016-08-29,191.350006
2016-08-30,192.83999599999999
2016-08-31,193.380005
2016-09-01,192.600006
2016-09-02,192.630005
2016-09-06,192.770004
2016-09-07,195.080002
2016-09-08,193.240005
2016-09-09,189.309998
2016-09-12,190.91000400000001
2016-09-13,190.100006
2016-09-14,188.899994
2016-09-15,190.490005
2016-09-16,188.21000700000002
2016-09-19,190.429993
2016-09-20,191.28999299999998
2016-09-21,193.690002
2016-09-22,195.149994
2016-09-23,192.270004
2016-09-26,191.479996
2016-09-27,191.600006
2016-09-28,193.130005
2016-09-29,190.399994
2016-09-30,189.970001
2016-10-03,188.149994
2016-10-04,190.119995
2016-10-05,185.630005
2016-10-06,184.240005
2016-10-07,189.809998
2016-10-10,191.41000400000001
2016-10-11,190.199997
2016-10-12,191.820007
2016-10-13,193.380005
2016-10-14,194.46000700000002
2016-10-17,195.559998
2016-10-18,195.33999599999999
2016-10-19,195.619995
2016-10-20,192.600006
2016-10-21,192.919998
2016-10-24,194.139999
2016-10-25,201.729996
2016-10-26,203.58999599999999
2016-10-27,201.279999
2016-10-28,201.080002
2016-10-31,203.520004
2016-11-01,203.83999599999999
2016-11-02,204.669998
2016-11-03,205.759995
2016-11-04,205.449997
2016-11-07,207.100006
2016-11-08,207.929993
2016-11-09,207.880005
2016-11-10,209.509995
2016-11-11,211.52999900000003
2016-11-14,212.07000699999998
2016-11-15,212.07000699999998
2016-11-16,213.07000699999998
2016-11-17,212.86000099999998
2016-11-18,211.479996
2016-11-21,210.88000499999998
2016-11-22,208.5
2016-11-23,209.669998
2016-11-25,209.149994
2016-11-28,208.66000400000001
2016-11-29,211.91000400000001
2016-11-30,210.55000299999998
2016-12-01,210.61000099999998
2016-12-02,209.94999700000002
2016-12-05,209.570007
2016-12-06,210.830002
2016-12-07,211.67999300000002
2016-12-08,213.30000299999998
2016-12-09,214.36999500000002
2016-12-12,217.350006
2016-12-13,216.82000699999998
2016-12-14,216.649994
2016-12-15,213.44999700000002
2016-12-16,214.30000299999998
2016-12-19,218.38000499999998
2016-12-20,217.059998
2016-12-21,216.479996
2016-12-22,217.229996
2016-12-23,217.460007
2016-12-27,217.41000400000001
2016-12-28,215.580002
2016-12-29,216.11999500000002
2016-12-30,216.399994
2017-01-03,216.039993
2017-01-04,217.80000299999998
2017-01-05,217.77999900000003
2017-01-06,218.82000699999998
2017-01-09,216.97000099999997
2017-01-10,219.419998
2017-01-11,220.08999599999999
2017-01-12,219.77999900000003
2017-01-13,219.25
2017-01-17,217.86999500000002
2017-01-18,221.17999300000002
2017-01-19,219.38999900000002
2017-01-20,218.61999500000002
2017-01-23,219.149994
2017-01-24,218.38000499999998
2017-01-25,219.899994
2017-01-26,221.86000099999998
2017-01-27,221.11999500000002
2017-01-30,220.440002
2017-01-31,219.92999300000002
2017-02-01,219.5
2017-02-02,222.190002
2017-02-03,221.61000099999998
2017-02-06,222.100006
2017-02-07,227.850006
2017-02-08,229.460007
2017-02-09,229.789993
2017-02-10,230.710007
2017-02-13,233.080002
2017-02-14,233.57000699999998
2017-02-15,234.11000099999998
2017-02-16,235.50999500000003
2017-02-17,235.11999500000002
2017-02-21,233.940002
2017-02-22,234.91000400000001
2017-02-23,235.38000499999998
2017-02-24,235.02999900000003
2017-02-27,233.02999900000003
2017-02-28,235.13999900000002
2017-03-01,239.149994
2017-03-02,237.17999300000002
2017-03-03,235.61999500000002
2017-03-06,232.66000400000001
2017-03-07,231.42999300000002
2017-03-08,233.05000299999998
2017-03-09,232.74000499999997
2017-03-10,234.99000499999997
2017-03-13,235.0
2017-03-14,234.710007
2017-03-15,236.27999900000003
2017-03-16,235.669998
2017-03-17,235.99000499999997
2017-03-20,235.169998
2017-03-21,233.47000099999997
2017-03-22,234.42999300000002
2017-03-23,234.039993
2017-03-24,233.399994
2017-03-27,231.770004
2017-03-28,233.809998
2017-03-29,233.42999300000002
2017-03-30,234.88999900000002
2017-03-31,233.809998
2017-04-03,233.80000299999998
2017-04-04,236.11000099999998
2017-04-05,233.80000299999998
2017-04-06,233.63999900000002
2017-04-07,232.61999500000002
2017-04-10,233.66000400000001
2017-04-11,234.350006
2017-04-12,233.350006
2017-04-13,230.63000499999998
2017-04-17,234.559998
2017-04-18,233.91000400000001
2017-04-19,233.210007
2017-04-20,234.94999700000002
2017-04-21,233.729996
2017-04-24,239.38000499999998
2017-04-25,251.919998
2017-04-26,256.910004
2017-04-27,253.91000400000001
2017-04-28,251.710007
2017-05-01,250.330002
2017-05-02,247.99000499999997
2017-05-03,248.67999300000002
2017-05-04,248.38000499999998
2017-05-05,246.419998
2017-05-08,246.190002
2017-05-09,243.059998
2017-05-10,244.0
2017-05-11,244.419998
2017-05-12,243.94999700000002
2017-05-15,244.69999700000002
2017-05-16,244.539993
2017-05-17,241.649994
2017-05-18,243.850006
2017-05-19,243.940002
2017-05-22,243.97000099999997
2017-05-23,246.270004
2017-05-24,247.600006
2017-05-25,249.00999500000003
2017-05-26,248.66000400000001
2017-05-30,248.270004
2017-05-31,254.649994
2017-06-01,255.600006
2017-06-02,255.52999900000003
2017-06-05,254.080002
2017-06-06,252.080002
2017-06-07,252.42999300000002
2017-06-08,253.169998
2017-06-09,255.57000699999998
2017-06-12,258.119995
2017-06-13,255.25999500000003
2017-06-14,252.38000499999998
2017-06-15,252.08999599999999
2017-06-16,255.58999599999999
2017-06-19,257.320007
2017-06-20,254.86000099999998
2017-06-21,256.579987
2017-06-22,256.73999
2017-06-23,253.979996
2017-06-26,254.149994
2017-06-27,253.41000400000001
2017-06-28,255.07000699999998
2017-06-29,255.16000400000001
2017-06-30,254.58999599999999
2017-07-03,263.950012
2017-07-05,262.75
2017-07-06,261.320007
2017-07-07,263.209991
2017-07-10,265.579987
2017-07-11,262.23999
2017-07-12,262.72000099999997
2017-07-13,263.829987
2017-07-14,263.75
2017-07-17,264.859985
2017-07-18,267.329987
2017-07-19,269.040009
2017-07-20,269.109985
2017-07-21,270.119995
2017-07-24,271.119995
2017-07-25,266.730011
2017-07-26,260.019989
2017-07-27,259.52999900000003
2017-07-28,259.859985
2017-07-31,262.390015
2017-08-01,263.98999
2017-08-02,265.339996
2017-08-03,266.059998
2017-08-04,265.670013
2017-08-07,265.589996
2017-08-08,266.190002
2017-08-09,268.72000099999997
2017-08-10,269.299988
2017-08-11,265.070007
2017-08-14,268.940002
2017-08-15,267.410004
2017-08-16,266.910004
2017-08-17,262.5
2017-08-18,263.019989
2017-08-21,262.47000099999997
2017-08-22,263.679993
2017-08-23,262.790009
2017-08-24,257.609985
2017-08-25,260.23999
2017-08-28,252.88999900000002
2017-08-29,252.49000499999997
2017-08-30,251.75
2017-08-31,252.479996
2017-09-01,248.38000499999998
2017-09-05,231.190002
2017-09-06,227.38000499999998
2017-09-07,211.940002
2017-09-08,222.479996
2017-09-11,231.960007
2017-09-12,233.25
2017-09-13,233.32000699999998
2017-09-14,229.289993
2017-09-15,231.66000400000001
2017-09-18,226.669998
2017-09-19,225.88000499999998
2017-09-20,224.82000699999998
2017-09-21,227.30000299999998
2017-09-22,226.25999500000003
2017-09-25,223.940002
2017-09-26,220.270004
2017-09-27,221.080002
2017-09-28,222.88000499999998
2017-09-29,228.38999900000002
2017-10-02,229.27999900000003
2017-10-03,229.32000699999998
2017-10-04,227.69999700000002
2017-10-05,226.75
2017-10-06,225.00999500000003
2017-10-09,226.020004
2017-10-10,224.770004
2017-10-11,222.50999500000003
2017-10-12,226.809998
2017-10-13,240.50999500000003
2017-10-16,238.11999500000002
2017-10-17,236.399994
2017-10-18,235.0
2017-10-19,237.25
2017-10-20,236.669998
2017-10-23,235.850006
2017-10-24,234.27999900000003
2017-10-25,232.940002
2017-10-26,234.94999700000002
2017-10-27,236.94999700000002
2017-10-30,239.11999500000002
2017-10-31,237.44999700000002
2017-11-01,234.789993
2017-11-02,227.440002
2017-11-03,227.83999599999999
2017-11-06,228.460007
2017-11-07,227.02999900000003
2017-11-08,228.36000099999998
2017-11-09,230.789993
2017-11-10,231.13999900000002
2017-11-13,228.55000299999998
2017-11-14,226.13000499999998
2017-11-15,229.270004
2017-11-16,225.47000099999997
2017-11-17,226.32000699999998
2017-11-20,223.83999599999999
2017-11-21,222.25
2017-11-22,219.24000499999997
2017-11-24,217.669998
2017-11-27,223.07000699999998
2017-11-28,225.00999500000003
2017-11-29,222.74000499999997
2017-11-30,219.600006
2017-12-01,218.059998
2017-12-04,213.559998
2017-12-05,212.149994
2017-12-06,211.059998
2017-12-07,210.36000099999998
2017-12-08,212.27999900000003
2017-12-11,217.47000099999997
2017-12-12,219.82000699999998
2017-12-13,216.919998
2017-12-14,217.69999700000002
2017-12-15,222.11000099999998
2017-12-18,219.22000099999997
2017-12-19,218.88000499999998
2017-12-20,216.50999500000003
2017-12-21,218.440002
2017-12-22,218.94999700000002
2017-12-26,219.729996
2017-12-27,219.979996
2017-12-28,222.57000699999998
2017-12-29,221.25999500000003
2018-01-02,216.47000099999997
2018-01-03,219.770004
2018-01-04,221.770004
2018-01-05,222.350006
2018-01-08,218.75
2018-01-09,216.94999700000002
2018-01-10,219.97000099999997
2018-01-11,222.809998
2018-01-12,224.19999700000002
2018-01-16,222.75
2018-01-17,226.0
2018-01-18,223.24000499999997
2018-01-19,224.600006
2018-01-22,230.5
2018-01-23,231.63999900000002
2018-01-24,231.960007
2018-01-25,230.92999300000002
2018-01-26,229.25
2018-01-29,228.82000699999998
2018-01-30,227.44999700000002
2018-01-31,229.80000299999998
2018-02-01,230.13999900000002
2018-02-02,229.61000099999998
2018-02-05,225.42999300000002
2018-02-06,242.32000699999998
2018-02-07,246.69999700000002
2018-02-08,241.059998
2018-02-09,239.770004
2018-02-12,239.479996
2018-02-13,238.17999300000002
2018-02-14,242.58999599999999
2018-02-15,242.38999900000002
2018-02-16,243.25999500000003
2018-02-20,243.25999500000003
2018-02-21,239.940002
2018-02-22,239.399994
2018-02-23,242.940002
2018-02-26,241.63000499999998
2018-02-27,243.17999300000002
2018-02-28,240.24000499999997
2018-03-01,238.38000499999998
2018-03-02,239.0
2018-03-05,254.350006
2018-03-06,254.69999700000002
2018-03-07,255.57000699999998
2018-03-08,257.309998
2018-03-09,262.619995
2018-03-12,261.390015
2018-03-13,261.769989
2018-03-14,260.369995
2018-03-15,259.369995
2018-03-16,261.399994
2018-03-19,262.670013
2018-03-20,260.26001
2018-03-21,259.589996
2018-03-22,253.289993
2018-03-23,248.63000499999998
2018-03-26,252.44999700000002
2018-03-27,250.69999700000002
2018-03-28,258.329987
2018-03-29,256.820007
2018-04-02,254.419998
2018-04-03,257.040009
2018-04-04,258.269989
2018-04-05,256.390015
2018-04-06,254.25
2018-04-09,257.839996
2018-04-10,256.200012
2018-04-11,260.0
2018-04-12,250.649994
2018-04-13,249.190002
2018-04-16,250.919998
2018-04-17,247.42999300000002
2018-04-18,243.86999500000002
2018-04-19,242.350006
2018-04-20,246.99000499999997
2018-04-23,245.36000099999998
2018-04-24,244.649994
2018-04-25,240.440002
2018-04-26,231.91000400000001
2018-04-27,236.72000099999997
2018-04-30,232.669998
2018-05-01,232.899994
2018-05-02,228.169998
2018-05-03,226.149994
2018-05-04,227.520004
2018-05-07,226.539993
2018-05-08,227.169998
2018-05-09,227.94999700000002
2018-05-10,228.190002
2018-05-11,228.289993
2018-05-14,226.91000400000001
2018-05-15,228.020004
2018-05-16,229.07000699999998
2018-05-17,227.80000299999998
2018-05-18,226.539993
2018-05-21,228.919998
2018-05-22,229.039993
2018-05-23,226.539993
2018-05-24,226.52999900000003
2018-05-25,227.440002
2018-05-29,224.72000099999997
2018-05-30,225.50999500000003
2018-05-31,225.289993
2018-06-01,225.919998
2018-06-04,226.67999300000002
2018-06-05,226.520004
2018-06-06,228.100006
2018-06-07,230.080002
2018-06-08,230.32000699999998
2018-06-11,228.479996
2018-06-12,227.289993
2018-06-13,227.33999599999999
2018-06-14,226.0
2018-06-15,226.600006
2018-06-18,226.75
2018-06-19,229.229996
2018-06-20,230.13000499999998
2018-06-21,228.669998
2018-06-22,230.0
2018-06-25,232.669998
2018-06-26,229.899994
2018-06-27,228.72000099999997
2018-06-28,231.479996
2018-06-29,230.479996
2018-07-02,227.16000400000001
2018-07-03,226.38999900000002
2018-07-05,230.63999900000002
2018-07-06,230.460007
2018-07-09,235.00999500000003
2018-07-10,234.22000099999997
2018-07-11,233.75
2018-07-12,232.850006
2018-07-13,231.55000299999998
2018-07-16,235.17999300000002
2018-07-17,235.11000099999998
2018-07-18,236.32000699999998
2018-07-19,234.30000299999998
2018-07-20,224.82000699999998
2018-07-23,225.25999500000003
2018-07-24,223.479996
2018-07-25,223.61999500000002
2018-07-26,227.25
2018-07-27,226.190002
2018-07-30,223.74000499999997
2018-07-31,218.350006
2018-08-01,219.86999500000002
2018-08-02,219.97000099999997
2018-08-03,220.690002
2018-08-06,218.899994
2018-08-07,218.36000099999998
2018-08-08,217.13999900000002
2018-08-09,215.210007
2018-08-10,215.169998
2018-08-13,214.919998
2018-08-14,214.66000400000001
2018-08-15,216.210007
2018-08-16,217.50999500000003
2018-08-17,218.399994
2018-08-20,220.399994
2018-08-21,220.27999900000003
2018-08-22,219.99000499999997
2018-08-23,220.08999599999999
2018-08-24,220.850006
2018-08-27,222.49000499999997
2018-08-28,222.44999700000002
2018-08-29,222.86000099999998
2018-08-30,222.419998
2018-08-31,223.020004
2018-09-04,221.559998
2018-09-05,221.100006
2018-09-06,219.309998
2018-09-07,215.49000499999997
2018-09-10,209.83999599999999
2018-09-11,210.50999500000003
2018-09-12,214.00999500000003
2018-09-13,220.690002
2018-09-14,223.38000499999998
2018-09-17,223.25999500000003
2018-09-18,225.729996
2018-09-19,229.559998
2018-09-20,231.69999700000002
2018-09-21,233.13000499999998
2018-09-24,228.75
2018-09-25,229.059998
2018-09-26,227.789993
2018-09-27,228.190002
2018-09-28,228.47000099999997
2018-10-01,224.38000499999998
2018-10-02,227.11999500000002
