Date,UAA
2015-04-16,42.855
2015-04-17,42.57
2015-04-20,43.880001
2015-04-21,41.759997999999996
2015-04-22,41.134997999999996
2015-04-23,41.630001
2015-04-24,41.279999
2015-04-27,40.724998
2015-04-28,40.244999
2015-04-29,39.450001
2015-04-30,38.775002
2015-05-01,38.98
2015-05-04,38.555
2015-05-05,38.540001000000004
2015-05-06,38.369999
2015-05-07,38.880001
2015-05-08,39.540001000000004
2015-05-11,39.130001
2015-05-12,38.959998999999996
2015-05-13,38.685001
2015-05-14,39.044998
2015-05-15,38.91
2015-05-18,39.43
2015-05-19,39.290001000000004
2015-05-20,39.294998
2015-05-21,39.099998
2015-05-22,39.235001000000004
2015-05-26,38.860001000000004
2015-05-27,38.459998999999996
2015-05-28,39.189999
2015-05-29,39.205002
2015-06-01,39.310001
2015-06-02,38.950001
2015-06-03,39.189999
2015-06-04,39.02
2015-06-05,40.919998
2015-06-08,40.48
2015-06-09,40.334998999999996
2015-06-10,40.779999
2015-06-11,40.630001
2015-06-12,40.645
2015-06-15,40.595001
2015-06-16,41.389998999999996
2015-06-17,41.32
2015-06-18,41.849998
2015-06-19,41.59
2015-06-22,42.450001
2015-06-23,42.695
2015-06-24,42.169998
2015-06-25,42.575001
2015-06-26,42.965
2015-06-29,41.465
2015-06-30,41.720001
2015-07-01,42.130001
2015-07-02,42.294998
2015-07-06,42.290001000000004
2015-07-07,42.470001
2015-07-08,42.195
2015-07-09,42.244999
2015-07-10,43.119999
2015-07-13,44.674999
2015-07-14,44.400002
2015-07-15,44.139998999999996
2015-07-16,42.674999
2015-07-17,43.610001000000004
2015-07-20,44.474998
2015-07-21,44.169998
2015-07-22,44.685001
2015-07-23,47.965
2015-07-24,48.025002
2015-07-27,48.215
2015-07-28,48.924999
2015-07-29,49.41
2015-07-30,49.639998999999996
2015-07-31,49.665001000000004
2015-08-03,49.130001
2015-08-04,49.674999
2015-08-05,50.52
2015-08-06,49.095001
2015-08-07,48.965
2015-08-10,49.375
2015-08-11,49.544998
2015-08-12,48.884997999999996
2015-08-13,49.700001
2015-08-14,50.125
2015-08-17,50.369999
2015-08-18,50.18
2015-08-19,50.029999
2015-08-20,48.325001
2015-08-21,45.014998999999996
2015-08-24,42.720001
2015-08-25,43.509997999999996
2015-08-26,45.380001
2015-08-27,47.845001
2015-08-28,48.205002
2015-08-31,47.764998999999996
2015-09-01,46.580002
2015-09-02,47.82
2015-09-03,47.814999
2015-09-04,47.5
2015-09-08,48.535
2015-09-09,47.555
2015-09-10,48.084998999999996
2015-09-11,48.294998
2015-09-14,48.075001
2015-09-15,49.34
2015-09-16,51.68
2015-09-17,52.049999
2015-09-18,50.900002
2015-09-21,51.535
2015-09-22,50.945
2015-09-23,50.715
2015-09-24,51.095001
2015-09-25,51.855
2015-09-28,50.395
2015-09-29,46.98
2015-09-30,48.389998999999996
2015-10-01,49.419998
2015-10-02,50.125
2015-10-05,50.93
2015-10-06,49.93
2015-10-07,49.529999
2015-10-08,50.57
2015-10-09,51.16
2015-10-12,51.674999
2015-10-13,50.650002
2015-10-14,48.639998999999996
2015-10-15,49.744999
2015-10-16,50.040001000000004
2015-10-19,50.224998
2015-10-20,49.985001000000004
2015-10-21,49.575001
2015-10-22,46.904999
2015-10-23,46.009997999999996
2015-10-26,47.029999
2015-10-27,47.365002000000004
2015-10-28,48.27
2015-10-29,48.18
2015-10-30,47.540001000000004
2015-11-02,47.849998
2015-11-03,48.200001
2015-11-04,47.650002
2015-11-05,48.014998999999996
2015-11-06,48.005001
2015-11-09,46.755001
2015-11-10,47.740002000000004
2015-11-11,46.785
2015-11-12,46.18
2015-11-13,43.715
2015-11-16,45.0
2015-11-17,42.494999
2015-11-18,43.650002
2015-11-19,44.625
2015-11-20,46.005001
2015-11-23,46.080002
2015-11-24,46.040001000000004
2015-11-25,46.049999
2015-11-27,44.84
2015-11-30,43.110001000000004
2015-12-01,43.59
2015-12-02,43.459998999999996
2015-12-03,42.075001
2015-12-04,43.654999
2015-12-07,43.290001000000004
2015-12-08,43.615002000000004
2015-12-09,43.154999
2015-12-10,42.834998999999996
2015-12-11,41.279999
2015-12-14,41.580002
2015-12-15,40.759997999999996
2015-12-16,41.555
2015-12-17,40.634997999999996
2015-12-18,40.435001
2015-12-21,40.485001000000004
2015-12-22,40.185001
2015-12-23,40.994999
2015-12-24,40.599998
2015-12-28,40.610001000000004
2015-12-29,41.125
2015-12-30,40.48
2015-12-31,40.305
2016-01-04,39.830002
2016-01-05,40.075001
2016-01-06,39.935001
2016-01-07,39.0
2016-01-08,37.5
2016-01-11,34.98
2016-01-12,36.075001
2016-01-13,35.935001
2016-01-14,34.935001
2016-01-15,34.314999
2016-01-19,33.555
2016-01-20,33.669998
2016-01-21,34.529999
2016-01-22,35.395
2016-01-25,34.080002
2016-01-26,33.68
2016-01-27,34.290001000000004
2016-01-28,42.035
2016-01-29,42.715
2016-02-01,42.564999
2016-02-02,41.0
2016-02-03,40.450001
2016-02-04,40.27
2016-02-05,38.665001000000004
2016-02-08,36.279999
2016-02-09,36.174999
2016-02-10,37.240002000000004
2016-02-11,36.290001000000004
2016-02-12,38.145
2016-02-16,39.970001
2016-02-17,41.485001000000004
2016-02-18,40.514998999999996
2016-02-19,40.32
2016-02-22,40.544998
2016-02-23,40.25
2016-02-24,41.075001
2016-02-25,41.529999
2016-02-26,41.904999
2016-02-29,41.845001
2016-03-01,42.465
2016-03-02,41.965
2016-03-03,41.544998
2016-03-04,42.0
2016-03-07,41.599998
2016-03-08,40.650002
2016-03-09,40.150002
2016-03-10,40.514998999999996
2016-03-11,41.224998
2016-03-14,40.904999
2016-03-15,40.509997999999996
2016-03-16,40.5
2016-03-17,41.57
2016-03-18,42.139998999999996
2016-03-21,42.755001
2016-03-22,42.224998
2016-03-23,41.439999
2016-03-24,41.080002
2016-03-28,41.470001
2016-03-29,41.755001
2016-03-30,42.82
2016-03-31,42.415001000000004
2016-04-01,42.349998
2016-04-04,41.689999
2016-04-05,41.77
2016-04-06,42.919998
2016-04-07,42.985001000000004
2016-04-08,43.540001000000004
2016-04-11,41.150002
2016-04-12,41.400002
2016-04-13,42.959998999999996
2016-04-14,43.48
2016-04-15,43.080002
2016-04-18,43.709998999999996
2016-04-19,43.950001
2016-04-20,43.950001
2016-04-21,46.93
2016-04-22,46.990002000000004
2016-04-25,46.59
2016-04-26,46.75
2016-04-27,44.799999
2016-04-28,44.66
2016-04-29,43.939999
2016-05-02,43.740002000000004
2016-05-03,42.73
2016-05-04,39.509997999999996
2016-05-05,39.75
2016-05-06,38.700001
2016-05-09,38.700001
2016-05-10,39.080002
2016-05-11,37.380001
2016-05-12,37.66
2016-05-13,37.150002
2016-05-16,37.119999
2016-05-17,36.889998999999996
2016-05-18,36.57
2016-05-19,37.439999
2016-05-20,37.889998999999996
2016-05-23,37.27
2016-05-24,38.220001
2016-05-25,38.310001
2016-05-26,37.759997999999996
2016-05-27,37.919998
2016-05-31,37.73
2016-06-01,36.25
2016-06-02,36.560001
2016-06-03,36.400002
2016-06-06,36.810001
2016-06-07,37.77
2016-06-08,39.040001000000004
2016-06-09,38.66
2016-06-10,38.380001
2016-06-13,37.450001
2016-06-14,37.189999
2016-06-15,37.759997999999996
2016-06-16,36.419998
2016-06-17,37.220001
2016-06-20,38.110001000000004
2016-06-21,38.360001000000004
2016-06-22,37.689999
2016-06-23,38.32
2016-06-24,37.380001
2016-06-27,35.919998
2016-06-28,37.52
2016-06-29,39.75
2016-06-30,40.130001
2016-07-01,40.43
2016-07-05,39.200001
2016-07-06,39.849998
2016-07-07,40.52
2016-07-08,40.43
2016-07-11,40.299999
2016-07-12,41.799999
2016-07-13,41.509997999999996
2016-07-14,41.540001000000004
2016-07-15,41.68
2016-07-18,41.689999
2016-07-19,41.919998
2016-07-20,42.16
2016-07-21,42.639998999999996
2016-07-22,42.849998
2016-07-25,43.59
2016-07-26,41.360001000000004
2016-07-27,39.720001
2016-07-28,39.650002
2016-07-29,39.459998999999996
2016-08-01,39.439999
2016-08-02,37.970001
2016-08-03,38.91
2016-08-04,38.950001
2016-08-05,40.029999
2016-08-08,39.740002000000004
2016-08-09,39.310001
2016-08-10,39.09
2016-08-11,40.939999
2016-08-12,41.09
2016-08-15,42.240002000000004
2016-08-16,42.330002
2016-08-17,41.669998
2016-08-18,42.060001
2016-08-19,43.009997999999996
2016-08-22,42.98
2016-08-23,43.59
2016-08-24,43.150002
2016-08-25,42.23
2016-08-26,42.119999
2016-08-29,42.110001000000004
2016-08-30,41.560001
2016-08-31,39.630001
2016-09-01,39.75
2016-09-02,38.560001
2016-09-06,38.93
2016-09-07,39.919998
2016-09-08,39.349998
2016-09-09,38.360001000000004
2016-09-12,39.259997999999996
2016-09-13,38.330002
2016-09-14,38.25
2016-09-15,38.560001
2016-09-16,38.91
2016-09-19,38.740002000000004
2016-09-20,38.610001000000004
2016-09-21,39.610001000000004
2016-09-22,39.900002
2016-09-23,39.450001
2016-09-26,38.599998
2016-09-27,39.189999
2016-09-28,39.380001
2016-09-29,38.599998
2016-09-30,38.68
2016-10-03,38.630001
2016-10-04,38.490002000000004
2016-10-05,38.41
2016-10-06,37.82
2016-10-07,37.779999
2016-10-10,38.279999
2016-10-11,38.119999
2016-10-12,38.52
2016-10-13,38.18
2016-10-14,38.490002000000004
2016-10-17,37.630001
2016-10-18,38.299999
2016-10-19,38.82
2016-10-20,38.41
2016-10-21,37.939999
2016-10-24,37.900002
2016-10-25,32.889998999999996
2016-10-26,31.809998999999998
2016-10-27,31.4
2016-10-28,30.940001000000002
2016-10-31,31.1
2016-11-01,30.52
2016-11-02,30.790001
2016-11-03,30.299999
2016-11-04,30.799999
2016-11-07,31.26
2016-11-08,31.33
2016-11-09,31.59
2016-11-10,31.57
2016-11-11,31.82
2016-11-14,31.17
2016-11-15,31.940001000000002
2016-11-16,32.099998
2016-11-17,32.310001
2016-11-18,30.950001
2016-11-21,30.870001000000002
2016-11-22,30.83
2016-11-23,30.709999
2016-11-25,30.6
2016-11-28,31.17
2016-11-29,30.9
2016-11-30,30.799999
2016-12-01,30.469998999999998
2016-12-02,30.030001000000002
2016-12-05,30.43
2016-12-06,30.940001000000002
2016-12-07,32.27
2016-12-08,32.939999
2016-12-09,32.990002000000004
2016-12-12,32.259997999999996
2016-12-13,32.27
2016-12-14,31.67
2016-12-15,31.0
2016-12-16,30.389999
2016-12-19,30.110001
2016-12-20,30.01
2016-12-21,30.049999
2016-12-22,29.389999
2016-12-23,29.290001
2016-12-27,29.309998999999998
2016-12-28,29.42
2016-12-29,29.23
2016-12-30,29.049999
2017-01-03,29.870001000000002
2017-01-04,30.540001
2017-01-05,30.290001
2017-01-06,30.469998999999998
2017-01-09,30.469998999999998
2017-01-10,30.709999
2017-01-11,30.549999
2017-01-12,30.379998999999998
2017-01-13,30.08
2017-01-17,30.139999
2017-01-18,29.35
2017-01-19,29.200001
2017-01-20,29.02
2017-01-23,28.450001
2017-01-24,28.540001
2017-01-25,29.299999
2017-01-26,29.129998999999998
2017-01-27,29.129998999999998
2017-01-30,28.940001000000002
2017-01-31,21.49
2017-02-01,21.440001000000002
2017-02-02,20.65
2017-02-03,20.700001
2017-02-06,20.6
2017-02-07,20.469998999999998
2017-02-08,21.08
2017-02-09,21.709999
2017-02-10,21.6
2017-02-13,21.32
2017-02-14,21.76
2017-02-15,21.889999
2017-02-16,21.639999
2017-02-17,21.879998999999998
2017-02-21,21.780001000000002
2017-02-22,21.870001000000002
2017-02-23,21.67
2017-02-24,21.809998999999998
2017-02-27,21.5
2017-02-28,20.620001000000002
2017-03-01,20.6
2017-03-02,20.93
2017-03-03,20.59
2017-03-06,20.049999
2017-03-07,19.690001000000002
2017-03-08,19.139999
2017-03-09,19.15
2017-03-10,19.26
2017-03-13,19.049999
2017-03-14,19.02
2017-03-15,19.459999
2017-03-16,19.82
2017-03-17,19.379998999999998
2017-03-20,19.59
2017-03-21,18.99
2017-03-22,19.09
2017-03-23,18.98
2017-03-24,19.66
2017-03-27,19.860001
2017-03-28,19.91
2017-03-29,20.620001000000002
2017-03-30,20.09
2017-03-31,19.780001000000002
2017-04-03,19.65
2017-04-04,19.309998999999998
2017-04-05,19.620001000000002
2017-04-06,20.27
2017-04-07,19.860001
2017-04-10,19.73
2017-04-11,19.42
2017-04-12,19.280001000000002
2017-04-13,19.26
2017-04-17,19.209999
2017-04-18,19.1
2017-04-19,19.190001000000002
2017-04-20,19.389999
2017-04-21,18.99
2017-04-24,19.440001000000002
2017-04-25,19.530001000000002
2017-04-26,19.709999
2017-04-27,21.67
2017-04-28,21.49
2017-05-01,21.17
2017-05-02,21.049999
2017-05-03,20.34
2017-05-04,20.42
2017-05-05,20.59
2017-05-08,20.530001000000002
2017-05-09,21.389999
2017-05-10,21.18
2017-05-11,20.99
2017-05-12,20.58
2017-05-15,20.290001
2017-05-16,19.48
2017-05-17,18.940001000000002
2017-05-18,18.889999
2017-05-19,19.1
2017-05-22,19.280001000000002
2017-05-23,19.49
2017-05-24,19.559998999999998
2017-05-25,19.49
2017-05-26,19.690001000000002
2017-05-30,19.559998999999998
2017-05-31,19.16
2017-06-01,19.719998999999998
2017-06-02,20.110001
2017-06-05,20.280001000000002
2017-06-06,20.219998999999998
2017-06-07,20.540001
2017-06-08,21.16
2017-06-09,21.879998999999998
2017-06-12,23.139999
2017-06-13,22.950001
2017-06-14,22.700001
2017-06-15,21.709999
2017-06-16,20.99
2017-06-19,21.02
2017-06-20,20.48
2017-06-21,20.309998999999998
2017-06-22,20.65
2017-06-23,21.200001
2017-06-26,21.559998999999998
2017-06-27,21.77
2017-06-28,21.629998999999998
2017-06-29,21.309998999999998
2017-06-30,21.76
2017-07-03,22.280001000000002
2017-07-05,22.139999
2017-07-06,20.65
2017-07-07,20.639999
2017-07-10,20.6
2017-07-11,20.25
2017-07-12,19.959999
2017-07-13,19.93
2017-07-14,20.389999
2017-07-17,20.450001
2017-07-18,20.219998999999998
2017-07-19,20.49
2017-07-20,20.639999
2017-07-21,20.639999
2017-07-24,20.27
2017-07-25,20.110001
2017-07-26,19.65
2017-07-27,19.42
2017-07-28,19.440001000000002
2017-07-31,20.02
2017-08-01,18.299999
2017-08-02,18.559998999999998
2017-08-03,18.309998999999998
2017-08-04,18.389999
2017-08-07,18.559998999999998
2017-08-08,19.25
2017-08-09,19.1
2017-08-10,18.709999
2017-08-11,18.549999
2017-08-14,18.83
2017-08-15,18.219998999999998
2017-08-16,18.18
2017-08-17,17.809998999999998
2017-08-18,17.120001000000002
2017-08-21,16.59
2017-08-22,16.780001000000002
2017-08-23,16.99
2017-08-24,17.049999
2017-08-25,17.18
2017-08-28,16.93
2017-08-29,16.43
2017-08-30,16.23
2017-08-31,16.15
2017-09-01,16.370001000000002
2017-09-05,16.76
2017-09-06,17.030001000000002
2017-09-07,17.33
2017-09-08,17.42
2017-09-11,17.42
2017-09-12,17.540001
2017-09-13,18.120001000000002
2017-09-14,17.950001
2017-09-15,17.790001
2017-09-18,17.370001000000002
2017-09-19,16.809998999999998
2017-09-20,16.540001
2017-09-21,16.49
2017-09-22,16.41
2017-09-25,16.74
2017-09-26,16.540001
2017-09-27,16.42
2017-09-28,16.459999
2017-09-29,16.48
2017-10-02,16.6
2017-10-03,16.709999
2017-10-04,16.469998999999998
2017-10-05,16.530001000000002
2017-10-06,17.02
2017-10-09,16.65
2017-10-10,16.84
2017-10-11,16.52
2017-10-12,16.549999
2017-10-13,16.190001000000002
2017-10-16,16.25
2017-10-17,16.309998999999998
2017-10-18,16.33
2017-10-19,16.450001
2017-10-20,17.48
2017-10-23,16.85
2017-10-24,16.299999
2017-10-25,16.01
2017-10-26,16.379998999999998
2017-10-27,16.040001
2017-10-30,16.41
2017-10-31,12.52
2017-11-01,12.05
2017-11-02,11.78
2017-11-03,11.61
2017-11-06,12.02
2017-11-07,11.88
2017-11-08,11.97
2017-11-09,12.01
2017-11-10,12.52
2017-11-13,12.17
2017-11-14,12.15
2017-11-15,12.41
2017-11-16,12.76
2017-11-17,13.08
2017-11-20,13.44
2017-11-21,12.85
2017-11-22,13.09
2017-11-24,12.99
2017-11-27,12.68
2017-11-28,12.88
2017-11-29,13.57
2017-11-30,13.29
2017-12-01,13.15
2017-12-04,13.35
2017-12-05,13.01
2017-12-06,12.89
2017-12-07,13.28
2017-12-08,13.63
2017-12-11,13.5
2017-12-12,13.59
2017-12-13,13.62
2017-12-14,13.82
2017-12-15,15.17
2017-12-18,15.65
2017-12-19,15.43
2017-12-20,15.17
2017-12-21,15.51
2017-12-22,15.5
2017-12-26,15.66
2017-12-27,15.73
2017-12-28,15.52
2017-12-29,14.43
2018-01-02,15.03
2018-01-03,15.72
2018-01-04,15.92
2018-01-05,15.87
2018-01-08,15.98
2018-01-09,15.11
2018-01-10,15.06
2018-01-11,15.3
2018-01-12,15.12
2018-01-16,13.81
2018-01-17,13.83
2018-01-18,13.7
2018-01-19,14.21
2018-01-22,14.55
2018-01-23,14.99
2018-01-24,14.93
2018-01-25,14.57
2018-01-26,14.62
2018-01-29,14.53
2018-01-30,14.11
2018-01-31,13.86
2018-02-01,13.95
2018-02-02,13.65
2018-02-05,12.92
2018-02-06,13.1
2018-02-07,13.26
2018-02-08,13.14
2018-02-09,13.75
2018-02-12,14.23
2018-02-13,16.700001
2018-02-14,17.76
2018-02-15,18.41
2018-02-16,17.360001
2018-02-20,17.139999
2018-02-21,17.030001000000002
2018-02-22,16.620001000000002
2018-02-23,17.02
2018-02-26,17.25
2018-02-27,16.75
2018-02-28,16.58
2018-03-01,16.139999
2018-03-02,17.02
2018-03-05,17.42
2018-03-06,17.620001000000002
2018-03-07,17.379998999999998
2018-03-08,17.16
2018-03-09,17.049999
2018-03-12,17.18
2018-03-13,16.559998999999998
2018-03-14,16.08
2018-03-15,15.9
2018-03-16,16.190001000000002
2018-03-19,16.15
2018-03-20,16.0
2018-03-21,15.95
2018-03-22,15.73
2018-03-23,15.78
2018-03-26,16.67
2018-03-27,16.440001000000002
2018-03-28,16.33
2018-03-29,16.35
2018-04-02,16.1
2018-04-03,16.82
2018-04-04,17.889999
2018-04-05,17.469998999999998
2018-04-06,16.98
2018-04-09,16.639999
2018-04-10,16.82
2018-04-11,16.74
2018-04-12,17.040001
2018-04-13,16.49
2018-04-16,16.450001
2018-04-17,16.35
2018-04-18,16.1
2018-04-19,16.08
2018-04-20,16.1
2018-04-23,16.73
2018-04-24,16.959999
2018-04-25,16.440001000000002
2018-04-26,16.91
2018-04-27,17.83
2018-04-30,17.76
2018-05-01,18.030001000000002
2018-05-02,18.360001
2018-05-03,17.370001000000002
2018-05-04,17.360001
2018-05-07,17.870001000000002
2018-05-08,18.32
2018-05-09,18.290001
2018-05-10,18.559998999999998
2018-05-11,18.76
2018-05-14,18.440001000000002
2018-05-15,18.879998999999998
2018-05-16,20.52
2018-05-17,20.379998999999998
2018-05-18,20.120001000000002
2018-05-21,20.110001
2018-05-22,19.84
2018-05-23,20.07
2018-05-24,20.58
2018-05-25,20.85
2018-05-29,20.66
2018-05-30,21.4
2018-05-31,20.9
2018-06-01,21.360001
2018-06-04,22.709999
2018-06-05,23.530001000000002
2018-06-06,24.25
2018-06-07,23.57
2018-06-08,24.309998999999998
2018-06-11,24.1
2018-06-12,24.0
2018-06-13,23.620001000000002
2018-06-14,23.469998999999998
2018-06-15,23.209999
2018-06-18,23.309998999999998
2018-06-19,22.620001000000002
2018-06-20,23.110001
2018-06-21,22.76
2018-06-22,22.379998999999998
2018-06-25,22.309998999999998
2018-06-26,22.6
2018-06-27,22.809998999999998
2018-06-28,23.41
2018-06-29,22.48
2018-07-02,22.52
2018-07-03,22.52
2018-07-05,22.07
2018-07-06,22.26
2018-07-09,22.280001000000002
2018-07-10,22.57
2018-07-11,22.190001000000002
2018-07-12,21.91
2018-07-13,21.49
2018-07-16,21.559998999999998
2018-07-17,21.51
2018-07-18,21.809998999999998
2018-07-19,22.1
2018-07-20,21.610001
2018-07-23,21.389999
2018-07-24,20.610001
2018-07-25,21.08
2018-07-26,22.040001
2018-07-27,20.6
2018-07-30,20.110001
2018-07-31,19.969998999999998
2018-08-01,19.09
2018-08-02,19.610001
2018-08-03,19.68
2018-08-06,19.709999
2018-08-07,19.879998999999998
2018-08-08,20.25
2018-08-09,20.719998999999998
2018-08-10,20.629998999999998
2018-08-13,20.799999
2018-08-14,21.52
2018-08-15,20.59
2018-08-16,20.92
2018-08-17,20.49
2018-08-20,21.209999
2018-08-21,21.65
2018-08-22,21.639999
2018-08-23,21.74
2018-08-24,21.5
2018-08-27,20.620001000000002
2018-08-28,20.940001000000002
2018-08-29,21.07
2018-08-30,20.67
2018-08-31,20.450001
2018-09-04,20.75
2018-09-05,20.450001
2018-09-06,20.41
2018-09-07,19.66
2018-09-10,20.08
2018-09-11,20.16
2018-09-12,20.08
2018-09-13,19.66
2018-09-14,18.959999
2018-09-17,19.110001
2018-09-18,18.959999
2018-09-19,18.76
2018-09-20,20.0
2018-09-21,20.57
2018-09-24,20.690001000000002
2018-09-25,20.440001000000002
2018-09-26,21.1
2018-09-27,21.049999
2018-09-28,21.219998999999998
2018-10-01,21.139999
2018-10-02,20.209999
2018-10-03,20.530001000000002
2018-10-04,19.879998999999998
2018-10-05,19.42
2018-10-08,19.35
2018-10-09,19.4
2018-10-10,18.26
2018-10-11,18.23
2018-10-12,18.67
2018-10-15,18.76
2018-10-16,19.559998999999998
2018-10-17,19.120001000000002
2018-10-18,18.620001000000002
2018-10-19,18.200001
2018-10-22,18.58
2018-10-23,18.530001000000002
2018-10-24,18.23
2018-10-25,18.51
2018-10-26,17.98
2018-10-29,18.190001000000002
2018-10-30,23.23
2018-10-31,22.110001
2018-11-01,23.34
2018-11-02,23.700001
2018-11-05,23.99
2018-11-06,23.299999
2018-11-07,22.879998999999998
2018-11-08,22.98
2018-11-09,22.75
2018-11-12,22.59
2018-11-13,22.790001
2018-11-14,22.58
2018-11-15,22.389999
2018-11-16,21.75
2018-11-19,21.139999
2018-11-20,20.83
2018-11-21,21.5
2018-11-23,21.5
2018-11-26,22.219998999999998
2018-11-27,21.799999
2018-11-28,23.01
2018-11-29,23.139999
2018-11-30,23.879998999999998
2018-12-03,23.99
2018-12-04,23.34
2018-12-06,24.07
2018-12-07,23.450001
2018-12-10,22.389999
2018-12-11,22.120001000000002
2018-12-12,19.809998999999998
2018-12-13,18.77
2018-12-14,18.99
2018-12-17,18.4
2018-12-18,18.809998999999998
2018-12-19,18.1
2018-12-20,17.690001000000002
2018-12-21,16.959999
2018-12-24,16.75
2018-12-26,17.82
2018-12-27,17.91
2018-12-28,17.52
2018-12-31,17.67
2019-01-02,17.809998999999998
2019-01-03,17.379998999999998
2019-01-04,18.129998999999998
2019-01-07,18.67
2019-01-08,18.870001000000002
2019-01-09,19.219998999999998
2019-01-10,19.200001
2019-01-11,19.67
2019-01-14,19.709999
2019-01-15,19.74
2019-01-16,19.610001
2019-01-17,20.030001000000002
2019-01-18,20.49
2019-01-22,20.48
2019-01-23,20.280001000000002
2019-01-24,20.74
2019-01-25,21.440001000000002
2019-01-28,21.34
2019-01-29,20.889999
2019-01-30,20.92
2019-01-31,20.74
2019-02-01,20.629998999999998
2019-02-04,20.700001
2019-02-05,20.9
2019-02-06,20.719998999999998
2019-02-07,20.370001000000002
2019-02-08,20.75
2019-02-11,20.780001000000002
2019-02-12,22.209999
2019-02-13,21.780001000000002
2019-02-14,21.83
2019-02-15,21.16
2019-02-19,21.360001
2019-02-20,21.280001000000002
2019-02-21,21.42
2019-02-22,21.68
2019-02-25,21.799999
2019-02-26,21.719998999999998
2019-02-27,22.52
2019-02-28,22.549999
2019-03-01,22.860001
2019-03-04,22.27
2019-03-05,22.309998999999998
2019-03-06,21.76
2019-03-07,21.65
2019-03-08,21.469998999999998
2019-03-11,22.030001000000002
2019-03-12,21.83
2019-03-13,22.08
2019-03-14,22.35
2019-03-15,22.209999
2019-03-18,22.35
2019-03-19,22.15
2019-03-20,21.389999
2019-03-21,21.700001
2019-03-22,20.719998999999998
2019-03-25,20.870001000000002
2019-03-26,20.870001000000002
2019-03-27,20.99
2019-03-28,21.290001
2019-03-29,21.139999
2019-04-01,21.1
2019-04-02,21.33
2019-04-03,21.389999
2019-04-04,22.01
2019-04-05,21.83
2019-04-08,21.74
2019-04-09,20.719998999999998
2019-04-10,21.360001
2019-04-11,21.4
2019-04-12,21.860001
2019-04-15,21.91
2019-04-16,21.799999
2019-04-17,21.93
2019-04-18,22.16
2019-04-22,21.940001000000002
2019-04-23,22.379998999999998
2019-04-24,22.83
2019-04-25,22.469998999999998
2019-04-26,22.799999
2019-04-29,22.860001
2019-04-30,23.09
2019-05-01,22.040001
2019-05-02,22.82
2019-05-03,22.74
2019-05-06,22.33
2019-05-07,21.879998999999998
2019-05-08,22.280001000000002
2019-05-09,22.120001000000002
2019-05-10,21.790001
2019-05-13,20.950001
2019-05-14,21.629998999999998
2019-05-15,21.360001
2019-05-16,21.879998999999998
2019-05-17,23.58
2019-05-20,23.74
2019-05-21,23.870001000000002
2019-05-22,24.27
2019-05-23,23.459999
2019-05-24,23.540001
2019-05-28,23.530001000000002
2019-05-29,22.799999
2019-05-30,22.950001
2019-05-31,22.799999
2019-06-03,23.57
2019-06-04,24.700001
2019-06-05,25.76
2019-06-06,25.68
2019-06-07,25.9
2019-06-10,25.780001000000002
2019-06-11,26.18
2019-06-12,25.98
2019-06-13,26.6
2019-06-14,27.07
2019-06-17,26.690001000000002
2019-06-18,27.27
2019-06-19,26.959999
2019-06-20,26.58
2019-06-21,26.15
2019-06-24,25.5
2019-06-25,24.9
2019-06-26,25.07
2019-06-27,25.299999
2019-06-28,25.35
2019-07-01,25.15
2019-07-02,25.530001000000002
2019-07-03,25.93
2019-07-05,25.9
2019-07-08,26.49
2019-07-09,26.59
2019-07-10,26.42
2019-07-11,26.559998999999998
2019-07-12,27.299999
2019-07-15,27.51
2019-07-16,27.360001
2019-07-17,26.93
2019-07-18,26.969998999999998
2019-07-19,26.950001
2019-07-22,26.639999
2019-07-23,27.190001000000002
2019-07-24,27.34
2019-07-25,27.34
2019-07-26,27.24
2019-07-29,27.440001000000002
2019-07-30,24.08
2019-07-31,23.07
2019-08-01,21.58
2019-08-02,21.57
2019-08-05,20.82
2019-08-06,21.27
2019-08-07,20.93
2019-08-08,21.08
2019-08-09,20.190001000000002
2019-08-12,19.68
2019-08-13,19.85
2019-08-14,19.01
2019-08-15,18.51
2019-08-16,18.65
2019-08-19,18.77
2019-08-20,18.549999
2019-08-21,18.75
2019-08-22,18.98
2019-08-23,17.92
2019-08-26,18.0
2019-08-27,17.82
2019-08-28,18.200001
2019-08-29,18.620001000000002
2019-08-30,18.610001
2019-09-03,18.559998999999998
2019-09-04,18.950001
2019-09-05,19.77
2019-09-06,19.559998999999998
2019-09-09,20.219998999999998
2019-09-10,20.75
2019-09-11,21.360001
2019-09-12,21.620001000000002
2019-09-13,21.18
2019-09-16,21.110001
2019-09-17,20.98
2019-09-18,20.790001
2019-09-19,20.209999
2019-09-20,19.66
2019-09-23,19.780001000000002
2019-09-24,19.4
2019-09-25,19.59
2019-09-26,19.790001
2019-09-27,19.57
2019-09-30,19.940001000000002
2019-10-01,19.73
2019-10-02,19.25
2019-10-03,19.280001000000002
2019-10-04,19.309998999999998
2019-10-07,19.1
2019-10-08,19.01
2019-10-09,19.469998999999998
2019-10-10,19.639999
2019-10-11,19.99
2019-10-14,20.07
2019-10-15,20.4
2019-10-16,20.25
2019-10-17,20.52
2019-10-18,19.690001000000002
2019-10-21,20.09
2019-10-22,21.379998999999998
2019-10-23,20.82
2019-10-24,20.860001
2019-10-25,21.059998999999998
2019-10-28,21.190001000000002
2019-10-29,20.860001
2019-10-30,20.809998999999998
