Date,NEE
1977-11-07,6.3125
1977-11-08,6.375
1977-11-09,6.46875
1977-11-10,6.5625
1977-11-11,6.71875
1977-11-14,6.625
1977-11-15,6.75
1977-11-16,6.6875
1977-11-17,6.6875
1977-11-18,6.71875
1977-11-21,6.625
1977-11-22,6.53125
1977-11-23,6.65625
1977-11-25,6.71875
1977-11-28,6.75
1977-11-29,6.71875
1977-11-30,6.78125
1977-12-01,6.8125
1977-12-02,6.84375
1977-12-05,6.875
1977-12-06,6.71875
1977-12-07,6.65625
1977-12-08,6.6875
1977-12-09,6.6875
1977-12-12,6.71875
1977-12-13,6.65625
1977-12-14,6.625
1977-12-15,6.5625
1977-12-16,6.59375
1977-12-19,6.59375
1977-12-20,6.59375
1977-12-21,6.59375
1977-12-22,6.59375
1977-12-23,6.5625
1977-12-27,6.59375
1977-12-28,6.5625
1977-12-29,6.65625
1977-12-30,6.71875
1978-01-03,6.75
1978-01-04,6.6875
1978-01-05,6.71875
1978-01-06,6.5625
1978-01-09,6.4375
1978-01-10,6.25
1978-01-11,6.25
1978-01-12,6.25
1978-01-13,6.21875
1978-01-16,6.25
1978-01-17,6.25
1978-01-18,6.25
1978-01-19,6.34375
1978-01-20,6.34375
1978-01-23,6.28125
1978-01-24,6.3125
1978-01-25,6.3125
1978-01-26,6.28125
1978-01-27,6.3125
1978-01-30,6.28125
1978-01-31,6.28125
1978-02-01,6.3125
1978-02-02,6.3125
1978-02-03,6.3125
1978-02-06,6.375
1978-02-07,6.34375
1978-02-08,6.4375
1978-02-09,6.46875
1978-02-10,6.5
1978-02-13,6.5
1978-02-14,6.46875
1978-02-15,6.46875
1978-02-16,6.375
1978-02-17,6.34375
1978-02-21,6.21875
1978-02-22,6.0625
1978-02-23,6.03125
1978-02-24,6.09375
1978-02-27,6.0625
1978-02-28,5.90625
1978-03-01,6.0
1978-03-02,6.0625
1978-03-03,6.09375
1978-03-06,6.21875
1978-03-07,6.25
1978-03-08,6.28125
1978-03-09,6.28125
1978-03-10,6.375
1978-03-13,6.3125
1978-03-14,6.3125
1978-03-15,6.28125
1978-03-16,6.3125
1978-03-17,6.375
1978-03-20,6.375
1978-03-21,6.34375
1978-03-22,6.34375
1978-03-23,6.25
1978-03-27,6.15625
1978-03-28,6.28125
1978-03-29,6.28125
1978-03-30,6.28125
1978-03-31,6.25
1978-04-03,6.125
1978-04-04,6.15625
1978-04-05,6.15625
1978-04-06,6.15625
1978-04-07,6.25
1978-04-10,6.21875
1978-04-11,6.25
1978-04-12,6.21875
1978-04-13,6.375
1978-04-14,6.375
1978-04-17,6.375
1978-04-18,6.375
1978-04-19,6.34375
1978-04-20,6.4375
1978-04-21,6.375
1978-04-24,6.375
1978-04-25,6.46875
1978-04-26,6.4375
1978-04-27,6.4375
1978-04-28,6.4375
1978-05-01,6.625
1978-05-02,6.71875
1978-05-03,6.65625
1978-05-04,6.59375
1978-05-05,6.5625
1978-05-08,6.40625
1978-05-09,6.40625
1978-05-10,6.375
1978-05-11,6.40625
1978-05-12,6.4375
1978-05-15,6.46875
1978-05-16,6.46875
1978-05-17,6.375
1978-05-18,6.40625
1978-05-19,6.46875
1978-05-22,6.375
1978-05-23,6.375
1978-05-24,6.5
1978-05-25,6.59375
1978-05-26,6.5625
1978-05-30,6.6875
1978-05-31,6.78125
1978-06-01,6.84375
1978-06-02,6.9375
1978-06-05,6.875
1978-06-06,6.90625
1978-06-07,6.875
1978-06-08,6.875
1978-06-09,6.875
1978-06-12,6.8125
1978-06-13,6.78125
1978-06-14,6.8125
1978-06-15,6.78125
1978-06-16,6.78125
1978-06-19,6.71875
1978-06-20,6.71875
1978-06-21,6.71875
1978-06-22,6.75
1978-06-23,6.78125
1978-06-26,6.78125
1978-06-27,6.8125
1978-06-28,6.8125
1978-06-29,6.8125
1978-06-30,6.84375
1978-07-03,6.84375
1978-07-05,6.84375
1978-07-06,6.8125
1978-07-07,6.78125
1978-07-10,6.8125
1978-07-11,6.78125
1978-07-12,6.84375
1978-07-13,6.84375
1978-07-14,6.8125
1978-07-17,6.8125
1978-07-18,6.8125
1978-07-19,6.8125
1978-07-20,6.78125
1978-07-21,6.75
1978-07-24,6.78125
1978-07-25,6.875
1978-07-26,6.9375
1978-07-27,7.0
1978-07-28,7.03125
1978-07-31,7.03125
1978-08-01,7.03125
1978-08-02,7.09375
1978-08-03,7.15625
1978-08-04,7.1875
1978-08-07,7.21875
1978-08-08,7.21875
1978-08-09,7.34375
1978-08-10,7.28125
1978-08-11,7.1875
1978-08-14,7.25
1978-08-15,7.25
1978-08-16,7.3125
1978-08-17,7.3125
1978-08-18,7.25
1978-08-21,7.28125
1978-08-22,7.25
1978-08-23,7.1875
1978-08-24,7.15625
1978-08-25,7.15625
1978-08-28,7.125
1978-08-29,7.0625
1978-08-30,7.0
1978-08-31,7.0
1978-09-01,7.0
1978-09-05,7.0
1978-09-06,7.0625
1978-09-07,7.0625
1978-09-08,7.1875
1978-09-11,7.1875
1978-09-12,7.09375
1978-09-13,7.15625
1978-09-14,7.1875
1978-09-15,7.15625
1978-09-18,7.125
1978-09-19,7.125
1978-09-20,7.125
1978-09-21,7.21875
1978-09-22,7.25
1978-09-25,7.21875
1978-09-26,7.21875
1978-09-27,7.15625
1978-09-28,7.125
1978-09-29,7.09375
1978-10-02,7.03125
1978-10-03,7.03125
1978-10-04,7.03125
1978-10-05,7.03125
1978-10-06,7.09375
1978-10-09,7.09375
1978-10-10,7.03125
1978-10-11,7.09375
1978-10-12,7.03125
1978-10-13,7.03125
1978-10-16,7.0
1978-10-17,6.84375
1978-10-18,6.84375
1978-10-19,6.8125
1978-10-20,6.75
1978-10-23,6.71875
1978-10-24,6.78125
1978-10-25,6.78125
1978-10-26,6.78125
1978-10-27,6.71875
1978-10-30,6.625
1978-10-31,6.5625
1978-11-01,6.5625
1978-11-02,6.59375
1978-11-03,6.5
1978-11-06,6.59375
1978-11-07,6.46875
1978-11-08,6.46875
1978-11-09,6.5
1978-11-10,6.5
1978-11-13,6.46875
1978-11-14,6.46875
1978-11-15,6.5
1978-11-16,6.5625
1978-11-17,6.6875
1978-11-20,6.75
1978-11-21,6.71875
1978-11-22,6.59375
1978-11-24,6.78125
1978-11-27,6.8125
1978-11-28,6.8125
1978-11-29,6.75
1978-11-30,6.75
1978-12-01,6.9375
1978-12-04,6.84375
1978-12-05,6.8125
1978-12-06,6.8125
1978-12-07,6.84375
1978-12-08,6.875
1978-12-11,6.875
1978-12-12,6.84375
1978-12-13,6.84375
1978-12-14,6.78125
1978-12-15,6.75
1978-12-18,6.5625
1978-12-19,6.53125
1978-12-20,6.5625
1978-12-21,6.625
1978-12-22,6.65625
1978-12-26,6.625
1978-12-27,6.59375
1978-12-28,6.5625
1978-12-29,6.53125
1979-01-02,6.5625
1979-01-03,6.6875
1979-01-04,6.625
1979-01-05,6.75
1979-01-08,6.71875
1979-01-09,6.84375
1979-01-10,6.75
1979-01-11,6.75
1979-01-12,6.6875
1979-01-15,6.6875
1979-01-16,6.71875
1979-01-17,6.71875
1979-01-18,6.71875
1979-01-19,6.625
1979-01-22,6.65625
1979-01-23,6.625
1979-01-24,6.6875
1979-01-25,6.8125
1979-01-26,6.875
1979-01-29,6.84375
1979-01-30,6.84375
1979-01-31,6.84375
1979-02-01,6.8125
1979-02-02,6.875
1979-02-05,6.75
1979-02-06,6.84375
1979-02-07,6.78125
1979-02-08,6.875
1979-02-09,6.875
1979-02-12,6.875
1979-02-13,6.9375
1979-02-14,6.96875
1979-02-15,6.96875
1979-02-16,7.0
1979-02-20,7.0
1979-02-21,7.0
1979-02-22,6.875
1979-02-23,6.9375
1979-02-26,6.90625
1979-02-27,6.90625
1979-02-28,6.96875
1979-03-01,6.9375
1979-03-02,7.03125
1979-03-05,7.0
1979-03-06,7.0625
1979-03-07,7.15625
1979-03-08,7.125
1979-03-09,7.09375
1979-03-12,7.0625
1979-03-13,7.0625
1979-03-14,7.0
1979-03-15,6.9375
1979-03-16,6.9375
1979-03-19,7.03125
1979-03-20,6.9375
1979-03-21,7.0
1979-03-22,6.96875
1979-03-23,6.90625
1979-03-26,6.9375
1979-03-27,6.96875
1979-03-28,6.9375
1979-03-29,6.9375
1979-03-30,7.0
1979-04-02,6.78125
1979-04-03,6.84375
1979-04-04,6.875
1979-04-05,6.84375
1979-04-06,6.9375
1979-04-09,6.90625
1979-04-10,6.90625
1979-04-11,6.8125
1979-04-12,6.75
1979-04-16,6.75
1979-04-17,6.90625
1979-04-18,6.84375
1979-04-19,6.8125
1979-04-20,6.78125
1979-04-23,6.84375
1979-04-24,6.75
1979-04-25,6.78125
1979-04-26,6.6875
1979-04-27,6.75
1979-04-30,6.71875
1979-05-01,6.6875
1979-05-02,6.625
1979-05-03,6.65625
1979-05-04,6.65625
1979-05-07,6.59375
1979-05-08,6.5625
1979-05-09,6.5625
1979-05-10,6.65625
1979-05-11,6.65625
1979-05-14,6.6875
1979-05-15,6.6875
1979-05-16,6.6875
1979-05-17,6.84375
1979-05-18,6.875
1979-05-21,6.875
1979-05-22,6.6875
1979-05-23,6.6875
1979-05-24,6.6875
1979-05-25,6.65625
1979-05-29,6.6875
1979-05-30,6.65625
1979-05-31,6.625
1979-06-01,6.65625
1979-06-04,6.71875
1979-06-05,6.65625
1979-06-06,6.75
1979-06-07,6.75
1979-06-08,6.75
1979-06-11,6.75
1979-06-12,6.8125
1979-06-13,6.84375
1979-06-14,6.9375
1979-06-15,6.9375
1979-06-18,6.96875
1979-06-19,6.96875
1979-06-20,6.96875
1979-06-21,7.0
1979-06-22,7.0
1979-06-25,6.9375
1979-06-26,6.9375
1979-06-27,6.9375
1979-06-28,6.96875
1979-06-29,6.96875
1979-07-02,6.90625
1979-07-03,7.0
1979-07-05,6.96875
1979-07-06,6.96875
1979-07-09,6.96875
1979-07-10,7.0
1979-07-11,6.96875
1979-07-12,7.0
1979-07-13,6.96875
1979-07-16,6.875
1979-07-17,6.90625
1979-07-18,6.84375
1979-07-19,6.875
1979-07-20,6.78125
1979-07-23,6.8125
1979-07-24,6.78125
1979-07-25,6.71875
1979-07-26,6.71875
1979-07-27,6.65625
1979-07-30,6.65625
1979-07-31,6.6875
1979-08-01,6.65625
1979-08-02,6.75
1979-08-03,6.78125
1979-08-06,6.78125
1979-08-07,6.78125
1979-08-08,6.8125
1979-08-09,6.8125
1979-08-10,6.8125
1979-08-13,6.84375
1979-08-14,6.9375
1979-08-15,6.90625
1979-08-16,6.875
1979-08-17,6.84375
1979-08-20,6.90625
1979-08-21,6.96875
1979-08-22,7.03125
1979-08-23,6.84375
1979-08-24,6.8125
1979-08-27,6.8125
1979-08-28,6.75
1979-08-29,6.71875
1979-08-30,6.6875
1979-08-31,6.625
1979-09-04,6.65625
1979-09-05,6.625
1979-09-06,6.5625
1979-09-07,6.5625
1979-09-10,6.59375
1979-09-11,6.53125
1979-09-12,6.5
1979-09-13,6.53125
1979-09-14,6.5
1979-09-17,6.5625
1979-09-18,6.53125
1979-09-19,6.46875
1979-09-20,6.53125
1979-09-21,6.5625
1979-09-24,6.59375
1979-09-25,6.53125
1979-09-26,6.5625
1979-09-27,6.5
1979-09-28,6.53125
1979-10-01,6.53125
1979-10-02,6.53125
1979-10-03,6.5
1979-10-04,6.5625
1979-10-05,6.5625
1979-10-08,6.5625
1979-10-09,6.4375
1979-10-10,6.25
1979-10-11,6.21875
1979-10-12,6.21875
1979-10-15,6.28125
1979-10-16,6.25
1979-10-17,6.25
1979-10-18,6.28125
1979-10-19,6.1875
1979-10-22,6.0625
1979-10-23,6.09375
1979-10-24,6.125
1979-10-25,6.1875
1979-10-26,6.28125
1979-10-29,6.25
1979-10-30,6.28125
1979-10-31,6.21875
1979-11-01,6.28125
1979-11-02,6.28125
1979-11-05,6.21875
1979-11-06,6.25
1979-11-07,6.1875
1979-11-08,6.15625
1979-11-09,6.1875
1979-11-12,6.21875
1979-11-13,6.1875
1979-11-14,6.1875
1979-11-15,6.15625
1979-11-16,6.125
1979-11-19,6.1875
1979-11-20,6.1875
1979-11-21,6.21875
1979-11-23,6.125
1979-11-26,6.21875
1979-11-27,6.40625
1979-11-28,6.375
1979-11-29,6.46875
1979-11-30,6.40625
1979-12-03,6.40625
1979-12-04,6.375
1979-12-05,6.34375
1979-12-06,6.3125
1979-12-07,6.3125
1979-12-10,6.21875
1979-12-11,6.25
1979-12-12,6.3125
1979-12-13,6.25
1979-12-14,6.25
1979-12-17,6.25
1979-12-18,6.28125
1979-12-19,6.28125
1979-12-20,6.25
1979-12-21,6.21875
1979-12-24,6.25
1979-12-26,6.25
1979-12-27,6.1875
1979-12-28,6.21875
1979-12-31,6.25
1980-01-02,6.21875
1980-01-03,6.1875
1980-01-04,6.3125
1980-01-07,6.25
1980-01-08,6.34375
1980-01-09,6.25
1980-01-10,6.28125
1980-01-11,6.25
1980-01-14,6.25
1980-01-15,6.25
1980-01-16,6.21875
1980-01-17,6.21875
1980-01-18,6.1875
1980-01-21,6.0625
1980-01-22,6.0625
1980-01-23,6.09375
1980-01-24,6.03125
1980-01-25,6.0625
1980-01-28,6.03125
1980-01-29,5.90625
1980-01-30,5.90625
1980-01-31,5.96875
1980-02-01,6.0
1980-02-04,5.96875
1980-02-05,6.03125
1980-02-06,5.96875
1980-02-07,5.96875
1980-02-08,6.0
1980-02-11,6.0
1980-02-12,5.875
1980-02-13,5.78125
1980-02-14,5.71875
1980-02-15,5.5
1980-02-19,5.46875
1980-02-20,5.4375
1980-02-21,5.4375
1980-02-22,5.34375
1980-02-25,5.15625
1980-02-26,5.09375
1980-02-27,5.03125
1980-02-28,5.125
1980-02-29,5.4375
1980-03-03,5.34375
1980-03-04,5.125
1980-03-05,5.09375
1980-03-06,5.09375
1980-03-07,5.09375
1980-03-10,5.3125
1980-03-11,5.5
1980-03-12,5.375
1980-03-13,5.40625
1980-03-14,5.46875
1980-03-17,5.5625
1980-03-18,5.71875
1980-03-19,5.75
1980-03-20,5.71875
1980-03-21,5.5625
1980-03-24,5.5
1980-03-25,5.4375
1980-03-26,5.53125
1980-03-27,5.53125
1980-03-28,5.75
1980-03-31,5.875
1980-04-01,6.0625
1980-04-02,6.0625
1980-04-03,6.0625
1980-04-07,5.96875
1980-04-08,5.96875
1980-04-09,6.0625
1980-04-10,6.1875
1980-04-11,6.125
1980-04-14,6.125
1980-04-15,6.1875
1980-04-16,6.25
1980-04-17,6.46875
1980-04-18,6.59375
1980-04-21,6.625
1980-04-22,6.6875
1980-04-23,6.75
1980-04-24,6.84375
1980-04-25,6.75
1980-04-28,6.75
1980-04-29,6.59375
1980-04-30,6.5625
1980-05-01,6.53125
1980-05-02,6.53125
1980-05-05,6.65625
1980-05-06,6.6875
1980-05-07,6.78125
1980-05-08,6.65625
1980-05-09,6.59375
1980-05-12,6.65625
1980-05-13,6.65625
1980-05-14,6.6875
1980-05-15,6.6875
1980-05-16,6.71875
1980-05-19,6.75
1980-05-20,6.78125
1980-05-21,6.78125
1980-05-22,6.84375
1980-05-23,6.71875
1980-05-27,6.71875
1980-05-28,6.71875
1980-05-29,6.6875
1980-05-30,6.6875
1980-06-02,6.65625
1980-06-03,6.5625
1980-06-04,6.5625
1980-06-05,6.5625
1980-06-06,6.59375
1980-06-09,6.625
1980-06-10,6.65625
1980-06-11,6.6875
1980-06-12,6.75
1980-06-13,6.8125
1980-06-16,6.8125
1980-06-17,6.90625
1980-06-18,6.90625
1980-06-19,6.9375
1980-06-20,6.9375
1980-06-23,6.9375
1980-06-24,6.90625
1980-06-25,6.875
1980-06-26,6.84375
1980-06-27,6.90625
1980-06-30,6.8125
1980-07-01,6.84375
1980-07-02,6.8125
1980-07-03,7.03125
1980-07-07,6.96875
1980-07-08,7.0
1980-07-09,7.0
1980-07-10,7.0
1980-07-11,7.0
1980-07-14,7.0
1980-07-15,7.0
1980-07-16,6.96875
1980-07-17,6.96875
1980-07-18,6.96875
1980-07-21,6.96875
1980-07-22,7.0
1980-07-23,6.96875
1980-07-24,7.0
1980-07-25,6.96875
1980-07-28,6.9375
1980-07-29,6.9375
1980-07-30,6.9375
1980-07-31,6.875
1980-08-01,6.75
1980-08-04,6.78125
1980-08-05,6.71875
1980-08-06,6.71875
1980-08-07,6.71875
1980-08-08,6.75
1980-08-11,6.6875
1980-08-12,6.71875
1980-08-13,6.71875
1980-08-14,6.78125
1980-08-15,6.8125
1980-08-18,6.65625
1980-08-19,6.65625
1980-08-20,6.65625
1980-08-21,6.84375
1980-08-22,6.8125
1980-08-25,6.71875
1980-08-26,6.6875
1980-08-27,6.6875
1980-08-28,6.71875
1980-08-29,6.71875
1980-09-02,6.75
1980-09-03,6.875
1980-09-04,6.84375
1980-09-05,6.875
1980-09-08,6.8125
1980-09-09,6.8125
1980-09-10,6.8125
1980-09-11,6.75
1980-09-12,6.71875
1980-09-15,6.71875
1980-09-16,6.75
1980-09-17,6.78125
1980-09-18,6.75
1980-09-19,6.78125
1980-09-22,6.78125
1980-09-23,6.71875
1980-09-24,6.75
1980-09-25,6.6875
1980-09-26,6.65625
1980-09-29,6.5625
1980-09-30,6.5625
1980-10-01,6.53125
1980-10-02,6.53125
1980-10-03,6.625
1980-10-06,6.96875
1980-10-07,6.78125
1980-10-08,6.78125
1980-10-09,6.78125
1980-10-10,6.75
1980-10-13,6.75
1980-10-14,6.75
1980-10-15,6.71875
1980-10-16,6.71875
1980-10-17,6.6875
1980-10-20,6.71875
1980-10-21,6.625
1980-10-22,6.65625
1980-10-23,6.625
1980-10-24,6.625
1980-10-27,6.53125
1980-10-28,6.59375
1980-10-29,6.59375
1980-10-30,6.5625
1980-10-31,6.59375
1980-11-03,6.625
1980-11-05,6.6875
1980-11-06,6.59375
1980-11-07,6.53125
1980-11-10,6.46875
1980-11-11,6.46875
1980-11-12,6.5625
1980-11-13,6.65625
1980-11-14,6.65625
1980-11-17,6.6875
1980-11-18,6.71875
1980-11-19,6.625
1980-11-20,6.65625
1980-11-21,6.5
1980-11-24,6.5
1980-11-25,6.53125
1980-11-26,6.4375
1980-11-28,6.34375
1980-12-01,6.28125
1980-12-02,6.1875
1980-12-03,6.09375
1980-12-04,6.03125
1980-12-05,6.0625
1980-12-08,6.0625
1980-12-09,5.96875
1980-12-10,5.96875
1980-12-11,5.90625
1980-12-12,5.84375
1980-12-15,5.875
1980-12-16,5.84375
1980-12-17,5.9375
1980-12-18,6.34375
1980-12-19,6.5
1980-12-22,6.5625
1980-12-23,6.59375
1980-12-24,6.59375
1980-12-26,6.59375
1980-12-29,6.5
1980-12-30,6.53125
1980-12-31,6.53125
1981-01-02,6.5625
1981-01-05,6.625
1981-01-06,6.65625
1981-01-07,6.625
1981-01-08,6.625
1981-01-09,6.53125
1981-01-12,6.53125
1981-01-13,6.5
1981-01-14,6.5
1981-01-15,6.5625
1981-01-16,6.53125
1981-01-19,6.5
1981-01-20,6.5
1981-01-21,6.53125
1981-01-22,6.5
1981-01-23,6.40625
1981-01-26,6.46875
1981-01-27,6.375
1981-01-28,6.34375
1981-01-29,6.28125
1981-01-30,6.34375
1981-02-02,6.3125
1981-02-03,6.28125
1981-02-04,6.3125
1981-02-05,6.3125
1981-02-06,6.3125
1981-02-09,6.375
1981-02-10,6.375
1981-02-11,6.375
1981-02-12,6.375
1981-02-13,6.375
1981-02-17,6.25
1981-02-18,6.1875
1981-02-19,6.0625
1981-02-20,6.1875
1981-02-23,6.1875
1981-02-24,6.0625
1981-02-25,6.15625
1981-02-26,6.125
1981-02-27,6.125
1981-03-02,6.09375
1981-03-03,6.09375
1981-03-04,6.0625
1981-03-05,6.0625
1981-03-06,6.0625
1981-03-09,6.125
1981-03-10,6.15625
1981-03-11,6.1875
1981-03-12,6.3125
1981-03-13,6.5
1981-03-16,6.46875
1981-03-17,6.59375
1981-03-18,6.59375
1981-03-19,6.65625
1981-03-20,6.625
1981-03-23,6.65625
1981-03-24,6.53125
1981-03-25,6.59375
1981-03-26,6.625
1981-03-27,6.59375
1981-03-30,6.625
1981-03-31,6.65625
1981-04-01,6.71875
1981-04-02,6.75
1981-04-03,6.71875
1981-04-06,6.65625
1981-04-07,6.65625
1981-04-08,6.625
1981-04-09,6.71875
1981-04-10,6.75
1981-04-13,6.71875
1981-04-14,6.75
1981-04-15,6.75
1981-04-16,6.8125
1981-04-20,7.0
1981-04-21,7.125
1981-04-22,7.0
1981-04-23,7.03125
1981-04-24,7.0625
1981-04-27,7.09375
1981-04-28,7.0625
1981-04-29,6.96875
1981-04-30,6.96875
1981-05-01,6.90625
1981-05-04,6.84375
1981-05-05,6.65625
1981-05-06,6.65625
1981-05-07,6.78125
1981-05-08,6.75
1981-05-11,6.75
1981-05-12,6.84375
1981-05-13,6.84375
1981-05-14,7.03125
1981-05-15,7.1875
1981-05-18,7.1875
1981-05-19,7.125
1981-05-20,7.125
1981-05-21,7.125
1981-05-22,6.875
1981-05-26,6.90625
1981-05-27,7.0
1981-05-28,7.0625
1981-05-29,7.09375
1981-06-01,7.0625
1981-06-02,7.03125
1981-06-03,6.96875
1981-06-04,6.9375
1981-06-05,6.9375
1981-06-08,7.0
1981-06-09,7.03125
1981-06-10,7.15625
1981-06-11,7.25
1981-06-12,7.34375
1981-06-15,7.5625
1981-06-16,7.625
1981-06-17,7.6875
1981-06-18,7.59375
1981-06-19,7.5625
1981-06-22,7.59375
1981-06-23,7.625
1981-06-24,7.625
1981-06-25,7.53125
1981-06-26,7.5
1981-06-29,7.5
1981-06-30,7.4375
1981-07-01,7.1875
1981-07-02,7.28125
1981-07-06,7.21875
1981-07-07,7.3125
1981-07-08,7.28125
1981-07-09,7.25
1981-07-10,7.21875
1981-07-13,7.28125
1981-07-14,7.34375
1981-07-15,7.25
1981-07-16,7.3125
1981-07-17,7.4375
1981-07-20,7.3125
1981-07-21,7.28125
1981-07-22,7.3125
1981-07-23,7.28125
1981-07-24,7.34375
1981-07-27,7.34375
1981-07-28,7.375
1981-07-29,7.375
1981-07-30,7.375
1981-07-31,7.46875
1981-08-03,7.4375
1981-08-04,7.53125
1981-08-05,7.53125
1981-08-06,7.65625
1981-08-07,7.625
1981-08-10,7.6875
1981-08-11,7.9375
1981-08-12,7.875
1981-08-13,7.8125
1981-08-14,7.84375
1981-08-17,7.75
1981-08-18,7.625
1981-08-19,7.65625
1981-08-20,7.59375
1981-08-21,7.625
1981-08-24,7.3125
1981-08-25,7.28125
1981-08-26,7.21875
1981-08-27,7.1875
1981-08-28,7.34375
1981-08-31,7.375
1981-09-01,7.3125
1981-09-02,7.3125
1981-09-03,7.25
1981-09-04,6.65625
1981-09-08,6.5625
1981-09-09,6.59375
1981-09-10,6.6875
1981-09-11,6.90625
1981-09-14,6.84375
1981-09-15,6.75
1981-09-16,6.71875
1981-09-17,6.71875
1981-09-18,6.65625
1981-09-21,6.78125
1981-09-22,6.8125
1981-09-23,6.78125
1981-09-24,6.84375
1981-09-25,6.75
1981-09-28,6.65625
1981-09-29,6.625
1981-09-30,6.6875
1981-10-01,6.65625
1981-10-02,6.75
1981-10-05,6.90625
1981-10-06,6.84375
1981-10-07,6.875
1981-10-08,6.875
1981-10-09,7.0625
1981-10-12,7.0625
1981-10-13,7.03125
1981-10-14,7.0
1981-10-15,7.03125
1981-10-16,7.0
1981-10-19,7.03125
1981-10-20,7.03125
1981-10-21,7.0
1981-10-22,7.0
1981-10-23,6.9375
1981-10-26,6.90625
1981-10-27,6.90625
1981-10-28,7.0625
1981-10-29,7.15625
1981-10-30,7.3125
1981-11-02,7.34375
1981-11-03,7.375
1981-11-04,7.40625
1981-11-05,7.46875
1981-11-06,7.5
1981-11-09,7.6875
1981-11-10,7.75
1981-11-11,7.65625
1981-11-12,7.75
1981-11-13,7.90625
1981-11-16,7.84375
1981-11-17,7.8125
1981-11-18,7.6875
1981-11-19,7.5
1981-11-20,7.375
1981-11-23,7.34375
1981-11-24,7.34375
1981-11-25,7.34375
1981-11-27,7.375
1981-11-30,7.375
1981-12-01,7.34375
1981-12-02,7.3125
1981-12-03,7.21875
1981-12-04,7.21875
1981-12-07,7.25
1981-12-08,7.21875
1981-12-09,7.25
1981-12-10,7.3125
1981-12-11,7.3125
1981-12-14,7.25
1981-12-15,7.3125
1981-12-16,7.28125
1981-12-17,7.3125
1981-12-18,7.34375
1981-12-21,7.34375
1981-12-22,7.375
1981-12-23,7.375
1981-12-24,7.40625
1981-12-28,7.4375
1981-12-29,7.40625
1981-12-30,7.375
1981-12-31,7.34375
1982-01-04,7.46875
1982-01-05,7.40625
1982-01-06,7.21875
1982-01-07,7.1875
1982-01-08,7.1875
1982-01-11,7.125
1982-01-12,7.25
1982-01-13,7.25
1982-01-14,7.1875
1982-01-15,7.21875
1982-01-18,7.21875
1982-01-19,7.21875
1982-01-20,7.1875
1982-01-21,7.1875
1982-01-22,7.09375
1982-01-25,7.125
1982-01-26,7.25
1982-01-27,7.25
1982-01-28,7.40625
1982-01-29,7.4375
1982-02-01,7.34375
1982-02-02,7.28125
1982-02-03,7.25
1982-02-04,7.25
1982-02-05,7.28125
1982-02-08,7.21875
1982-02-09,7.25
1982-02-10,7.25
1982-02-11,7.25
1982-02-12,7.25
1982-02-16,7.25
1982-02-17,7.25
1982-02-18,7.3125
1982-02-19,7.375
1982-02-22,7.1875
1982-02-23,7.34375
1982-02-24,7.4375
1982-02-25,7.53125
1982-02-26,7.46875
1982-03-01,7.46875
1982-03-02,7.59375
1982-03-03,7.5625
1982-03-04,7.5625
1982-03-05,7.625
1982-03-08,7.75
1982-03-09,7.78125
1982-03-10,7.78125
1982-03-11,7.71875
1982-03-12,7.65625
1982-03-15,7.65625
1982-03-16,7.625
1982-03-17,7.65625
1982-03-18,7.625
1982-03-19,7.625
1982-03-22,7.6875
1982-03-23,7.6875
1982-03-24,7.6875
1982-03-25,7.625
1982-03-26,7.65625
1982-03-29,7.625
1982-03-30,7.625
1982-03-31,7.65625
1982-04-01,7.6875
1982-04-02,7.6875
1982-04-05,7.71875
1982-04-06,7.71875
1982-04-07,7.71875
1982-04-08,7.75
1982-04-12,7.78125
1982-04-13,7.96875
1982-04-14,7.96875
1982-04-15,7.96875
1982-04-16,7.9375
1982-04-19,7.90625
1982-04-20,7.875
1982-04-21,7.9375
1982-04-22,7.9375
1982-04-23,8.09375
1982-04-26,8.09375
1982-04-27,8.125
1982-04-28,8.0625
1982-04-29,8.03125
1982-04-30,8.125
1982-05-03,8.15625
1982-05-04,8.125
1982-05-05,8.15625
1982-05-06,8.25
1982-05-07,8.34375
1982-05-10,8.375
1982-05-11,8.34375
1982-05-12,8.34375
1982-05-13,8.28125
1982-05-14,8.3125
1982-05-17,8.34375
1982-05-18,8.25
1982-05-19,8.28125
1982-05-20,8.28125
1982-05-21,8.3125
1982-05-24,8.15625
1982-05-25,8.09375
1982-05-26,8.03125
1982-05-27,8.0625
1982-05-28,8.03125
1982-06-01,7.96875
1982-06-02,8.03125
1982-06-03,7.96875
1982-06-04,7.90625
1982-06-07,8.0
1982-06-08,8.0
1982-06-09,8.0
1982-06-10,8.03125
1982-06-11,8.0625
1982-06-14,7.96875
1982-06-15,8.0625
1982-06-16,7.9375
1982-06-17,7.875
1982-06-18,7.75
1982-06-21,7.78125
1982-06-22,7.84375
1982-06-23,7.9375
1982-06-24,7.96875
1982-06-25,7.9375
1982-06-28,8.0
1982-06-29,8.03125
1982-06-30,8.03125
1982-07-01,8.03125
1982-07-02,8.0625
1982-07-06,8.125
1982-07-07,8.125
1982-07-08,8.125
1982-07-09,8.21875
1982-07-12,8.28125
1982-07-13,8.1875
1982-07-14,8.15625
1982-07-15,8.1875
1982-07-16,8.21875
1982-07-19,8.28125
1982-07-20,8.3125
1982-07-21,8.375
1982-07-22,8.375
1982-07-23,8.375
1982-07-26,8.34375
1982-07-27,8.0625
1982-07-28,8.0
