Date,O
2008-12-17,24.0
2008-12-18,23.02
2008-12-19,24.540001
2008-12-22,24.0
2008-12-23,24.25
2008-12-24,23.52
2008-12-26,23.450001
2008-12-29,22.48
2008-12-30,22.77
2008-12-31,23.15
2009-01-02,22.209999
2009-01-05,21.450001
2009-01-06,22.620001000000002
2009-01-07,21.66
2009-01-08,21.34
2009-01-09,20.290001
2009-01-12,19.51
2009-01-13,20.129998999999998
2009-01-14,19.15
2009-01-15,20.08
2009-01-16,20.629998999999998
2009-01-20,18.49
2009-01-21,20.17
2009-01-22,19.040001
2009-01-23,19.52
2009-01-26,19.299999
2009-01-27,19.889999
2009-01-28,21.49
2009-01-29,19.52
2009-01-30,19.27
2009-02-02,19.799999
2009-02-03,19.360001
2009-02-04,19.129998999999998
2009-02-05,18.85
2009-02-06,20.030001000000002
2009-02-09,20.190001000000002
2009-02-10,18.66
2009-02-11,18.870001000000002
2009-02-12,19.360001
2009-02-13,18.66
2009-02-17,18.1
2009-02-18,18.33
2009-02-19,17.389999
2009-02-20,18.459999
2009-02-23,17.549999
2009-02-24,18.65
2009-02-25,18.309998999999998
2009-02-26,17.700001
2009-02-27,17.530001000000002
2009-03-02,16.870001000000002
2009-03-03,16.82
2009-03-04,16.889999
2009-03-05,15.63
2009-03-06,15.03
2009-03-09,15.26
2009-03-10,16.860001
2009-03-11,16.379998999999998
2009-03-12,17.15
2009-03-13,16.790001
2009-03-16,15.69
2009-03-17,16.780001000000002
2009-03-18,17.700001
2009-03-19,16.98
2009-03-20,16.059998999999998
2009-03-23,18.559998999999998
2009-03-24,17.32
2009-03-25,17.52
2009-03-26,18.610001
2009-03-27,18.040001
2009-03-30,17.219998999999998
2009-03-31,18.82
2009-04-01,18.879998999999998
2009-04-02,19.98
2009-04-03,21.33
2009-04-06,20.860001
2009-04-07,19.25
2009-04-08,19.58
2009-04-09,22.02
2009-04-13,21.690001000000002
2009-04-14,20.280001000000002
2009-04-15,21.35
2009-04-16,21.93
2009-04-17,22.0
2009-04-20,20.030001000000002
2009-04-21,21.959999
2009-04-22,21.32
2009-04-23,21.860001
2009-04-24,22.4
2009-04-27,21.58
2009-04-28,21.85
2009-04-29,22.440001000000002
2009-04-30,22.33
2009-05-01,21.1
2009-05-04,22.43
2009-05-05,21.5
2009-05-06,22.52
2009-05-07,21.41
2009-05-08,22.18
2009-05-11,21.309998999999998
2009-05-12,21.459999
2009-05-13,20.51
2009-05-14,20.940001000000002
2009-05-15,20.110001
2009-05-18,21.43
2009-05-19,20.98
2009-05-20,20.940001000000002
2009-05-21,21.66
2009-05-22,20.92
2009-05-26,22.0
2009-05-27,21.24
2009-05-28,21.540001
2009-05-29,21.469998999999998
2009-06-01,22.110001
2009-06-02,22.18
2009-06-03,22.48
2009-06-04,22.969998999999998
2009-06-05,22.73
2009-06-08,22.73
2009-06-09,22.610001
2009-06-10,22.190001000000002
2009-06-11,21.860001
2009-06-12,22.48
2009-06-15,21.75
2009-06-16,21.74
2009-06-17,21.870001000000002
2009-06-18,22.23
2009-06-19,22.52
2009-06-22,21.969998999999998
2009-06-23,22.24
2009-06-24,22.49
2009-06-25,23.07
2009-06-26,21.790001
2009-06-29,21.629998999999998
2009-06-30,21.92
2009-07-01,22.24
2009-07-02,21.26
2009-07-06,21.959999
2009-07-07,21.25
2009-07-08,20.91
2009-07-09,20.43
2009-07-10,20.32
2009-07-13,21.18
2009-07-14,21.190001000000002
2009-07-15,21.940001000000002
2009-07-16,22.15
2009-07-17,21.99
2009-07-20,22.43
2009-07-21,22.559998999999998
2009-07-22,22.530001000000002
2009-07-23,22.91
2009-07-24,22.790001
2009-07-27,23.41
2009-07-28,23.469998999999998
2009-07-29,23.32
2009-07-30,23.629998999999998
2009-07-31,23.58
2009-08-03,23.91
2009-08-04,25.27
2009-08-05,25.549999
2009-08-06,25.360001
2009-08-07,26.209999
2009-08-10,25.27
2009-08-11,24.620001000000002
2009-08-12,24.700001
2009-08-13,24.780001000000002
2009-08-14,24.540001
2009-08-17,23.59
2009-08-18,23.709999
2009-08-19,23.799999
2009-08-20,24.790001
2009-08-21,25.139999
2009-08-24,25.200001
2009-08-25,25.34
2009-08-26,25.57
2009-08-27,26.629998999999998
2009-08-28,25.93
2009-08-31,25.549999
2009-09-01,24.76
2009-09-02,23.92
2009-09-03,24.610001
2009-09-04,24.73
2009-09-08,25.32
2009-09-09,25.860001
2009-09-10,25.870001000000002
2009-09-11,25.85
2009-09-14,25.629998999999998
2009-09-15,26.48
2009-09-16,27.49
2009-09-17,26.99
2009-09-18,26.93
2009-09-21,26.92
2009-09-22,27.540001
2009-09-23,26.370001000000002
2009-09-24,25.49
2009-09-25,25.74
2009-09-28,26.5
2009-09-29,25.93
2009-09-30,25.65
2009-10-01,24.549999
2009-10-02,24.09
2009-10-05,24.799999
2009-10-06,24.709999
2009-10-07,23.58
2009-10-08,23.879998999999998
2009-10-09,23.91
2009-10-12,23.9
2009-10-13,23.66
2009-10-14,24.02
2009-10-15,23.690001000000002
2009-10-16,23.389999
2009-10-19,23.469998999999998
2009-10-20,23.200001
2009-10-21,23.08
2009-10-22,23.67
2009-10-23,23.52
2009-10-26,23.799999
2009-10-27,23.129998999999998
2009-10-28,22.24
2009-10-29,23.309998999999998
2009-10-30,23.18
2009-11-02,23.1
2009-11-03,23.200001
2009-11-04,22.940001000000002
2009-11-05,23.360001
2009-11-06,23.92
2009-11-09,24.440001000000002
2009-11-10,24.25
2009-11-11,24.639999
2009-11-12,24.26
2009-11-13,24.58
2009-11-16,24.870001000000002
2009-11-17,24.66
2009-11-18,25.309998999999998
2009-11-19,24.860001
2009-11-20,25.09
2009-11-23,25.110001
2009-11-24,24.99
2009-11-25,25.1
2009-11-27,24.93
2009-11-30,25.290001
2009-12-01,25.530001000000002
2009-12-02,25.6
2009-12-03,25.290001
2009-12-04,25.82
2009-12-07,25.559998999999998
2009-12-08,25.4
2009-12-09,25.379998999999998
2009-12-10,25.379998999999998
2009-12-11,26.030001000000002
2009-12-14,26.389999
2009-12-15,26.48
2009-12-16,26.450001
2009-12-17,26.870001000000002
2009-12-18,27.4
2009-12-21,26.799999
2009-12-22,26.57
2009-12-23,26.440001000000002
2009-12-24,26.99
2009-12-28,26.709999
2009-12-29,26.690001000000002
2009-12-30,26.440001000000002
2009-12-31,25.91
2010-01-04,26.1
2010-01-05,26.540001
2010-01-06,26.52
2010-01-07,27.08
2010-01-08,27.450001
2010-01-11,27.24
2010-01-12,27.34
2010-01-13,27.65
2010-01-14,27.540001
2010-01-15,27.49
2010-01-19,27.950001
2010-01-20,27.530001000000002
2010-01-21,26.92
2010-01-22,26.27
2010-01-25,26.85
2010-01-26,27.27
2010-01-27,27.84
2010-01-28,27.780001000000002
2010-01-29,27.93
2010-02-01,27.860001
2010-02-02,27.700001
2010-02-03,27.059998999999998
2010-02-04,26.02
2010-02-05,26.120001000000002
2010-02-08,25.74
2010-02-09,25.52
2010-02-10,25.75
2010-02-11,26.030001000000002
2010-02-12,26.99
2010-02-16,27.85
2010-02-17,28.32
2010-02-18,28.75
2010-02-19,28.58
2010-02-22,28.299999
2010-02-23,28.030001000000002
2010-02-24,28.309998999999998
2010-02-25,28.309998999999998
2010-02-26,28.0
2010-03-01,27.98
2010-03-02,27.969998999999998
2010-03-03,27.959999
2010-03-04,28.059998999999998
2010-03-05,28.440001000000002
2010-03-08,28.610001
2010-03-09,29.120001000000002
2010-03-10,29.219998999999998
2010-03-11,29.219998999999998
2010-03-12,29.17
2010-03-15,29.290001
2010-03-16,29.92
2010-03-17,30.209999
2010-03-18,30.48
2010-03-19,29.959999
2010-03-22,30.43
2010-03-23,30.219998999999998
2010-03-24,30.639999
2010-03-25,30.52
2010-03-26,30.77
2010-03-29,30.84
2010-03-30,30.73
2010-03-31,30.690001000000002
2010-04-01,30.440001000000002
2010-04-05,31.049999
2010-04-06,31.530001000000002
2010-04-07,31.719998999999998
2010-04-08,31.66
2010-04-09,31.75
2010-04-12,31.4
2010-04-13,31.98
2010-04-14,32.540001000000004
2010-04-15,31.879998999999998
2010-04-16,31.43
2010-04-19,31.51
2010-04-20,31.969998999999998
2010-04-21,32.650002
2010-04-22,33.139998999999996
2010-04-23,33.290001000000004
2010-04-26,33.57
2010-04-27,32.889998999999996
2010-04-28,33.169998
2010-04-29,34.380001
2010-04-30,32.790001000000004
2010-05-03,32.91
2010-05-04,31.84
2010-05-05,31.540001
2010-05-06,30.02
2010-05-07,30.24
2010-05-10,31.879998999999998
2010-05-11,32.369999
2010-05-12,32.709998999999996
2010-05-13,32.450001
2010-05-14,31.73
2010-05-17,31.530001000000002
2010-05-18,31.24
2010-05-19,30.68
2010-05-20,29.65
2010-05-21,30.77
2010-05-24,30.33
2010-05-25,30.940001000000002
2010-05-26,30.67
2010-05-27,31.950001
2010-05-28,31.139999
2010-06-01,30.540001
2010-06-02,31.379998999999998
2010-06-03,31.15
2010-06-04,29.6
2010-06-07,29.690001000000002
2010-06-08,30.27
2010-06-09,30.33
2010-06-10,31.469998999999998
2010-06-11,31.83
2010-06-14,32.25
2010-06-15,33.029999
2010-06-16,32.509997999999996
2010-06-17,32.689999
2010-06-18,32.09
2010-06-21,31.74
2010-06-22,30.879998999999998
2010-06-23,31.01
2010-06-24,30.65
2010-06-25,31.860001
2010-06-28,31.34
2010-06-29,30.65
2010-06-30,30.33
2010-07-01,30.219998999999998
2010-07-02,30.299999
2010-07-06,29.33
2010-07-07,31.059998999999998
2010-07-08,31.389999
2010-07-09,31.6
2010-07-12,31.370001000000002
2010-07-13,31.91
2010-07-14,31.940001000000002
2010-07-15,31.84
2010-07-16,30.73
2010-07-19,30.99
2010-07-20,31.25
2010-07-21,30.68
2010-07-22,31.860001
2010-07-23,32.110001000000004
2010-07-26,32.84
2010-07-27,32.799999
2010-07-28,32.599998
2010-07-29,31.809998999999998
2010-07-30,32.09
2010-08-02,33.150002
2010-08-03,32.630001
2010-08-04,32.709998999999996
2010-08-05,32.279999
2010-08-06,32.389998999999996
2010-08-09,32.790001000000004
2010-08-10,32.73
2010-08-11,32.41
2010-08-12,31.959999
2010-08-13,32.48
2010-08-16,32.650002
2010-08-17,33.029999
2010-08-18,32.830002
2010-08-19,32.189999
2010-08-20,32.07
2010-08-23,31.99
2010-08-24,32.09
2010-08-25,32.52
2010-08-26,32.380001
2010-08-27,32.689999
2010-08-30,32.23
2010-08-31,32.59
2010-09-01,33.459998999999996
2010-09-02,33.779999
2010-09-03,33.779999
2010-09-07,33.029999
2010-09-08,33.169998
2010-09-09,32.93
2010-09-10,33.07
2010-09-13,33.709998999999996
2010-09-14,33.950001
2010-09-15,34.09
2010-09-16,33.779999
2010-09-17,33.93
2010-09-20,34.709998999999996
2010-09-21,34.119999
2010-09-22,33.830002
2010-09-23,33.490002000000004
2010-09-24,33.810001
2010-09-27,33.5
2010-09-28,33.82
2010-09-29,33.779999
2010-09-30,33.720001
2010-10-01,33.970001
2010-10-04,34.200001
2010-10-05,34.32
2010-10-06,34.330002
2010-10-07,34.209998999999996
2010-10-08,34.220001
2010-10-11,34.23
2010-10-12,34.459998999999996
2010-10-13,34.66
2010-10-14,34.279999
2010-10-15,34.610001000000004
2010-10-18,35.080002
2010-10-19,34.869999
2010-10-20,35.650002
2010-10-21,35.560001
2010-10-22,35.490002000000004
2010-10-25,35.490002000000004
2010-10-26,35.16
2010-10-27,35.139998999999996
2010-10-28,34.419998
2010-10-29,34.279999
2010-11-01,34.450001
2010-11-02,34.240002000000004
2010-11-03,34.310001
2010-11-04,35.130001
2010-11-05,35.220001
2010-11-08,35.060001
2010-11-09,34.189999
2010-11-10,34.110001000000004
2010-11-11,34.040001000000004
2010-11-12,33.860001000000004
2010-11-15,33.82
2010-11-16,33.130001
2010-11-17,33.650002
2010-11-18,33.34
2010-11-19,33.689999
2010-11-22,33.849998
2010-11-23,33.82
2010-11-24,34.389998999999996
2010-11-26,34.400002
2010-11-29,34.310001
2010-11-30,34.049999
2010-12-01,34.0
2010-12-02,34.099998
2010-12-03,34.02
2010-12-06,33.84
2010-12-07,34.060001
2010-12-08,33.41
2010-12-09,33.220001
2010-12-10,33.59
2010-12-13,33.849998
2010-12-14,33.810001
2010-12-15,33.16
2010-12-16,33.310001
2010-12-17,33.889998999999996
2010-12-20,34.130001
2010-12-21,34.360001000000004
2010-12-22,34.610001000000004
2010-12-23,34.220001
2010-12-27,34.599998
2010-12-28,34.650002
2010-12-29,34.619999
2010-12-30,34.41
2010-12-31,34.200001
2011-01-03,34.580002
2011-01-04,33.889998999999996
2011-01-05,33.860001000000004
2011-01-06,33.630001
2011-01-07,33.810001
2011-01-10,33.709998999999996
2011-01-11,33.549999
2011-01-12,33.599998
2011-01-13,33.68
2011-01-14,33.709998999999996
2011-01-18,34.419998
2011-01-19,33.959998999999996
2011-01-20,33.700001
2011-01-21,33.830002
2011-01-24,34.189999
2011-01-25,34.720001
2011-01-26,34.810001
2011-01-27,35.119999
2011-01-28,34.540001000000004
2011-01-31,34.959998999999996
2011-02-01,35.080002
2011-02-02,34.82
2011-02-03,35.0
2011-02-04,34.549999
2011-02-07,34.830002
2011-02-08,34.98
2011-02-09,34.860001000000004
2011-02-10,35.040001000000004
2011-02-11,34.799999
2011-02-14,35.099998
2011-02-15,34.779999
2011-02-16,35.029999
2011-02-17,35.310001
2011-02-18,35.48
2011-02-22,35.470001
2011-02-23,35.25
2011-02-24,35.02
2011-02-25,35.639998999999996
2011-02-28,35.970001
2011-03-01,35.16
2011-03-02,34.880001
2011-03-03,35.150002
2011-03-04,34.880001
2011-03-07,34.93
2011-03-08,35.25
2011-03-09,34.700001
2011-03-10,34.349998
2011-03-11,34.540001000000004
2011-03-14,34.360001000000004
2011-03-15,34.400002
2011-03-16,34.25
2011-03-17,34.560001
2011-03-18,34.639998999999996
2011-03-21,34.759997999999996
2011-03-22,34.43
2011-03-23,34.220001
2011-03-24,34.41
2011-03-25,34.619999
2011-03-28,34.650002
2011-03-29,34.77
2011-03-30,34.830002
2011-03-31,34.950001
2011-04-01,34.900002
2011-04-04,35.040001000000004
2011-04-05,35.0
2011-04-06,35.049999
2011-04-07,34.709998999999996
2011-04-08,34.639998999999996
2011-04-11,34.59
2011-04-12,34.66
2011-04-13,34.540001000000004
2011-04-14,34.93
2011-04-15,35.07
2011-04-18,34.669998
2011-04-19,34.970001
2011-04-20,35.290001000000004
2011-04-21,35.509997999999996
2011-04-25,35.639998999999996
2011-04-26,35.73
2011-04-27,36.02
2011-04-28,36.07
2011-04-29,35.549999
2011-05-02,35.52
2011-05-03,35.560001
2011-05-04,35.52
2011-05-05,35.560001
2011-05-06,35.23
2011-05-09,35.34
2011-05-10,35.450001
2011-05-11,35.150002
2011-05-12,35.240002000000004
2011-05-13,34.98
2011-05-16,34.98
2011-05-17,34.970001
2011-05-18,35.349998
2011-05-19,35.41
2011-05-20,35.119999
2011-05-23,34.869999
2011-05-24,34.849998
2011-05-25,34.75
2011-05-26,35.0
2011-05-27,34.950001
2011-05-31,35.139998999999996
2011-06-01,34.209998999999996
2011-06-02,34.119999
2011-06-03,34.150002
2011-06-06,33.75
2011-06-07,33.959998999999996
2011-06-08,33.709998999999996
2011-06-09,33.240002000000004
2011-06-10,32.279999
2011-06-13,32.349998
2011-06-14,33.009997999999996
2011-06-15,32.75
2011-06-16,33.049999
2011-06-17,33.48
2011-06-20,33.630001
2011-06-21,33.77
2011-06-22,33.509997999999996
2011-06-23,32.950001
2011-06-24,33.09
2011-06-27,33.16
2011-06-28,33.389998999999996
2011-06-29,33.669998
2011-06-30,33.490002000000004
2011-07-01,34.02
2011-07-05,34.16
2011-07-06,34.689999
2011-07-07,35.009997999999996
2011-07-08,34.939999
2011-07-11,34.419998
2011-07-12,34.509997999999996
2011-07-13,34.080002
2011-07-14,33.77
2011-07-15,34.060001
2011-07-18,33.810001
2011-07-19,34.07
2011-07-20,34.23
2011-07-21,34.43
2011-07-22,34.540001000000004
2011-07-25,34.119999
2011-07-26,34.110001000000004
2011-07-27,33.220001
2011-07-28,32.669998
2011-07-29,32.459998999999996
2011-08-01,32.5
2011-08-02,31.639999
2011-08-03,31.559998999999998
2011-08-04,30.58
2011-08-05,30.01
2011-08-08,28.040001
2011-08-09,31.34
2011-08-10,30.75
2011-08-11,32.119999
2011-08-12,31.66
2011-08-15,32.91
2011-08-16,32.639998999999996
2011-08-17,32.84
2011-08-18,32.310001
2011-08-19,32.040001000000004
2011-08-22,32.299999
2011-08-23,33.299999
2011-08-24,34.02
2011-08-25,33.32
2011-08-26,33.639998999999996
2011-08-29,34.630001
2011-08-30,34.580002
2011-08-31,34.68
2011-09-01,33.84
2011-09-02,33.310001
2011-09-06,33.27
2011-09-07,34.470001
2011-09-08,34.610001000000004
2011-09-09,33.639998999999996
2011-09-12,34.009997999999996
2011-09-13,34.369999
2011-09-14,34.52
2011-09-15,34.66
2011-09-16,34.939999
2011-09-19,34.5
2011-09-20,34.43
2011-09-21,33.5
2011-09-22,33.299999
2011-09-23,33.580002
2011-09-26,33.82
2011-09-27,33.970001
2011-09-28,33.509997999999996
2011-09-29,33.580002
2011-09-30,32.240002000000004
2011-10-03,30.540001
2011-10-04,31.709999
2011-10-05,31.360001
2011-10-06,31.77
2011-10-07,30.780001000000002
2011-10-10,31.879998999999998
2011-10-11,31.08
2011-10-12,31.459999
2011-10-13,31.719998999999998
2011-10-14,32.439999
2011-10-17,32.02
2011-10-18,32.91
2011-10-19,32.5
2011-10-20,32.549999
2011-10-21,33.23
2011-10-24,33.849998
2011-10-25,33.16
2011-10-26,33.540001000000004
2011-10-27,34.049999
2011-10-28,33.950001
2011-10-31,33.41
2011-11-01,32.619999
2011-11-02,33.189999
2011-11-03,33.790001000000004
2011-11-04,33.5
2011-11-07,33.549999
2011-11-08,33.790001000000004
2011-11-09,32.799999
2011-11-10,32.630001
2011-11-11,33.279999
2011-11-14,33.060001
2011-11-15,33.389998999999996
2011-11-16,33.470001
2011-11-17,33.360001000000004
2011-11-18,33.720001
2011-11-21,33.07
2011-11-22,33.139998999999996
2011-11-23,32.41
2011-11-25,32.5
2011-11-28,33.16
2011-11-29,33.040001000000004
2011-11-30,33.860001000000004
2011-12-01,33.389998999999996
2011-12-02,33.259997999999996
2011-12-05,33.380001
2011-12-06,33.41
2011-12-07,33.880001
2011-12-08,33.41
2011-12-09,33.900002
2011-12-12,33.720001
2011-12-13,33.470001
2011-12-14,33.73
2011-12-15,34.330002
2011-12-16,34.580002
2011-12-19,33.959998999999996
2011-12-20,34.700001
2011-12-21,34.93
2011-12-22,35.099998
2011-12-23,35.25
2011-12-27,35.59
2011-12-28,35.060001
2011-12-29,35.25
2011-12-30,34.959998999999996
2012-01-03,34.82
2012-01-04,34.52
2012-01-05,34.880001
2012-01-06,34.790001000000004
2012-01-09,35.02
2012-01-10,35.310001
2012-01-11,35.48
2012-01-12,35.400002
2012-01-13,35.669998
2012-01-17,35.82
2012-01-18,35.880001
2012-01-19,35.790001000000004
2012-01-20,35.610001000000004
2012-01-23,35.689999
2012-01-24,35.900002
2012-01-25,36.299999
2012-01-26,36.529999
2012-01-27,36.610001000000004
2012-01-30,36.34
2012-01-31,36.400002
2012-02-01,36.84
2012-02-02,37.0
2012-02-03,37.299999
2012-02-06,37.110001000000004
2012-02-07,37.279999
2012-02-08,37.360001000000004
2012-02-09,37.139998999999996
2012-02-10,36.959998999999996
2012-02-13,36.950001
2012-02-14,36.599998
2012-02-15,36.509997999999996
2012-02-16,36.68
2012-02-17,36.779999
2012-02-21,36.549999
2012-02-22,36.43
2012-02-23,36.939999
2012-02-24,37.189999
2012-02-27,36.830002
2012-02-28,36.549999
2012-02-29,36.889998999999996
2012-03-01,36.93
2012-03-02,36.830002
2012-03-05,37.16
2012-03-06,36.98
2012-03-07,37.259997999999996
2012-03-08,36.900002
2012-03-09,36.959998999999996
2012-03-12,37.41
2012-03-13,38.040001000000004
2012-03-14,37.849998
2012-03-15,37.970001
2012-03-16,37.93
2012-03-19,38.099998
2012-03-20,38.080002
2012-03-21,38.049999
2012-03-22,37.959998999999996
2012-03-23,38.150002
2012-03-26,38.490002000000004
2012-03-27,38.759997999999996
2012-03-28,38.919998
2012-03-29,38.689999
2012-03-30,38.73
2012-04-02,38.84
2012-04-03,38.939999
2012-04-04,38.5
2012-04-05,37.5
2012-04-09,37.310001
2012-04-10,36.919998
2012-04-11,37.68
2012-04-12,37.740002000000004
2012-04-13,37.509997999999996
2012-04-16,38.040001000000004
2012-04-17,38.23
2012-04-18,38.080002
2012-04-19,37.98
2012-04-20,38.630001
2012-04-23,38.52
2012-04-24,39.0
2012-04-25,39.459998999999996
2012-04-26,39.41
2012-04-27,39.25
2012-04-30,39.34
2012-05-01,39.439999
2012-05-02,39.27
2012-05-03,39.439999
2012-05-04,39.290001000000004
2012-05-07,39.43
2012-05-08,39.439999
2012-05-09,39.25
2012-05-10,39.310001
2012-05-11,39.669998
2012-05-14,39.209998999999996
2012-05-15,39.529999
2012-05-16,39.299999
2012-05-17,38.369999
2012-05-18,38.02
2012-05-21,38.419998
2012-05-22,38.73
2012-05-23,38.630001
2012-05-24,38.73
2012-05-25,38.59
2012-05-29,39.119999
2012-05-30,38.040001000000004
2012-05-31,38.330002
2012-06-01,37.799999
2012-06-04,37.77
2012-06-05,38.639998999999996
2012-06-06,39.779999
2012-06-07,39.139998999999996
2012-06-08,39.689999
2012-06-11,38.919998
2012-06-12,39.450001
2012-06-13,39.360001000000004
2012-06-14,39.810001
2012-06-15,39.66
2012-06-18,40.220001
2012-06-19,40.470001
2012-06-20,40.450001
2012-06-21,40.07
2012-06-22,40.099998
2012-06-25,40.209998999999996
2012-06-26,40.509997999999996
2012-06-27,40.709998999999996
2012-06-28,41.23
2012-06-29,41.77
2012-07-02,42.040001000000004
2012-07-03,42.09
2012-07-05,41.93
2012-07-06,42.099998
2012-07-09,41.73
2012-07-10,41.549999
2012-07-11,41.709998999999996
2012-07-12,41.950001
2012-07-13,42.509997999999996
2012-07-16,42.169998
2012-07-17,42.299999
2012-07-18,42.110001000000004
2012-07-19,41.700001
2012-07-20,41.529999
2012-07-23,41.66
2012-07-24,41.73
2012-07-25,41.66
2012-07-26,40.91
2012-07-27,41.290001000000004
2012-07-30,41.220001
2012-07-31,41.200001
2012-08-01,40.959998999999996
2012-08-02,41.220001
2012-08-03,41.41
2012-08-06,41.150002
2012-08-07,40.75
2012-08-08,40.860001000000004
2012-08-09,40.509997999999996
2012-08-10,40.580002
2012-08-13,40.59
2012-08-14,40.669998
2012-08-15,40.599998
2012-08-16,41.540001000000004
2012-08-17,41.720001
2012-08-20,41.98
2012-08-21,41.849998
2012-08-22,41.900002
2012-08-23,41.84
2012-08-24,42.349998
2012-08-27,42.310001
2012-08-28,42.959998999999996
2012-08-29,42.650002
2012-08-30,42.27
2012-08-31,42.130001
2012-09-04,42.720001
2012-09-05,42.48
2012-09-06,42.209998999999996
2012-09-07,42.779999
2012-09-10,42.509997999999996
2012-09-11,42.259997999999996
2012-09-12,42.009997999999996
2012-09-13,42.139998999999996
2012-09-14,42.200001
2012-09-17,42.16
2012-09-18,41.82
2012-09-19,41.529999
2012-09-20,41.189999
2012-09-21,41.16
2012-09-24,41.41
2012-09-25,40.84
2012-09-26,40.619999
2012-09-27,40.720001
2012-09-28,40.889998999999996
2012-10-01,40.759997999999996
2012-10-02,41.09
2012-10-03,41.349998
2012-10-04,41.299999
2012-10-05,41.240002000000004
2012-10-08,41.099998
2012-10-09,40.919998
2012-10-10,41.130001
2012-10-11,41.040001000000004
2012-10-12,41.0
2012-10-15,41.439999
2012-10-16,41.330002
2012-10-17,41.139998999999996
2012-10-18,41.330002
2012-10-19,40.939999
2012-10-22,40.939999
2012-10-23,40.630001
2012-10-24,40.75
2012-10-25,40.18
2012-10-26,39.610001000000004
2012-10-31,39.27
2012-11-01,39.560001
2012-11-02,39.459998999999996
2012-11-05,39.279999
2012-11-06,39.310001
2012-11-07,38.830002
2012-11-08,38.599998
2012-11-09,38.400002
2012-11-12,38.02
2012-11-13,37.84
2012-11-14,37.459998999999996
2012-11-15,37.5
2012-11-16,38.400002
2012-11-19,38.419998
2012-11-20,39.299999
2012-11-21,39.389998999999996
2012-11-23,39.330002
2012-11-26,39.509997999999996
2012-11-27,39.450001
2012-11-28,39.310001
2012-11-29,39.34
2012-11-30,40.68
2012-12-03,40.25
2012-12-04,40.330002
2012-12-05,40.169998
2012-12-06,40.66
2012-12-07,40.639998999999996
2012-12-10,40.560001
2012-12-11,40.57
2012-12-12,40.349998
2012-12-13,40.279999
2012-12-14,40.360001000000004
2012-12-17,40.790001000000004
2012-12-18,40.959998999999996
2012-12-19,40.610001000000004
2012-12-20,40.880001
2012-12-21,40.709998999999996
2012-12-24,40.759997999999996
2012-12-26,40.59
2012-12-27,40.549999
2012-12-28,40.139998999999996
2012-12-31,40.209998999999996
2013-01-02,41.110001000000004
2013-01-03,40.990002000000004
2013-01-04,41.330002
2013-01-07,41.75
2013-01-08,41.93
2013-01-09,42.220001
2013-01-10,42.799999
2013-01-11,42.900002
2013-01-14,43.220001
2013-01-15,43.32
2013-01-16,43.43
2013-01-17,43.919998
2013-01-18,44.040001000000004
2013-01-22,44.040001000000004
2013-01-23,43.689999
2013-01-24,43.700001
2013-01-25,43.48
2013-01-28,44.139998999999996
2013-01-29,43.57
2013-01-30,43.560001
2013-01-31,43.68
2013-02-01,43.400002
2013-02-04,43.419998
2013-02-05,43.459998999999996
2013-02-06,43.459998999999996
2013-02-07,43.490002000000004
2013-02-08,43.200001
2013-02-11,43.630001
2013-02-12,44.5
2013-02-13,44.549999
2013-02-14,44.290001000000004
2013-02-15,44.459998999999996
2013-02-19,44.700001
2013-02-20,44.610001000000004
2013-02-21,44.299999
2013-02-22,44.470001
2013-02-25,44.360001000000004
2013-02-26,44.900002
2013-02-27,45.380001
2013-02-28,45.650002
2013-03-01,45.779999
2013-03-04,46.099998
2013-03-05,46.619999
2013-03-06,46.049999
2013-03-07,46.009997999999996
2013-03-08,45.900002
2013-03-11,45.060001
2013-03-12,44.669998
2013-03-13,44.439999
2013-03-14,44.759997999999996
2013-03-15,44.740002000000004
2013-03-18,44.439999
2013-03-19,44.049999
2013-03-20,44.080002
2013-03-21,44.130001
2013-03-22,44.459998999999996
2013-03-25,44.209998999999996
2013-03-26,44.939999
2013-03-27,45.0
2013-03-28,45.349998
2013-04-01,45.57
2013-04-02,45.75
2013-04-03,45.599998
2013-04-04,45.880001
2013-04-05,46.029999
2013-04-08,46.400002
2013-04-09,46.459998999999996
2013-04-10,46.799999
2013-04-11,47.700001
2013-04-12,47.73
2013-04-15,46.869999
2013-04-16,47.889998999999996
2013-04-17,47.630001
2013-04-18,48.099998
2013-04-19,49.0
2013-04-22,49.130001
2013-04-23,49.439999
2013-04-24,49.279999
2013-04-25,49.509997999999996
2013-04-26,49.669998
2013-04-29,50.349998
2013-04-30,50.970001
2013-05-01,50.610001000000004
2013-05-02,51.09
2013-05-03,51.779999
2013-05-06,51.66
2013-05-07,52.029999
2013-05-08,52.48
2013-05-09,52.189999
2013-05-10,52.209998999999996
2013-05-13,53.299999
2013-05-14,53.310001
2013-05-15,54.240002000000004
2013-05-16,54.009997999999996
2013-05-17,55.09
2013-05-20,54.720001
2013-05-21,55.029999
2013-05-22,52.41
2013-05-23,50.630001
2013-05-24,49.669998
2013-05-28,48.790001000000004
2013-05-29,47.43
2013-05-30,46.650002
2013-05-31,45.450001
2013-06-03,44.619999
2013-06-04,43.419998
2013-06-05,43.73
2013-06-06,45.41
2013-06-07,44.830002
2013-06-10,44.369999
2013-06-11,43.689999
2013-06-12,43.09
2013-06-13,44.099998
2013-06-14,44.93
2013-06-17,44.27
2013-06-18,44.68
2013-06-19,43.450001
2013-06-20,41.02
