Date,JBHT
2003-02-19,6.545
2003-02-20,6.49
2003-02-21,6.5375
2003-02-24,6.005
2003-02-25,6.0975
2003-02-26,5.985
2003-02-27,6.145
2003-02-28,6.135
2003-03-03,6.1875
2003-03-04,6.17
2003-03-05,6.1475
2003-03-06,6.0925
2003-03-07,6.125
2003-03-10,5.9425
2003-03-11,5.8875
2003-03-12,6.05
2003-03-13,6.4675
2003-03-14,6.445
2003-03-17,6.675
2003-03-18,6.8725
2003-03-19,6.8775
2003-03-20,6.96
2003-03-21,7.2325
2003-03-24,6.95
2003-03-25,6.9875
2003-03-26,7.03
2003-03-27,6.9075
2003-03-28,6.725
2003-03-31,6.73
2003-04-01,6.795
2003-04-02,6.995
2003-04-03,6.8925
2003-04-04,6.975
2003-04-07,7.125
2003-04-08,7.095
2003-04-09,6.98
2003-04-10,7.1075
2003-04-11,7.2425
2003-04-14,7.265
2003-04-15,8.165
2003-04-16,8.295
2003-04-17,8.4175
2003-04-21,8.3875
2003-04-22,8.595
2003-04-23,8.6025
2003-04-24,8.5825
2003-04-25,8.565
2003-04-28,8.69
2003-04-29,8.625
2003-04-30,8.6375
2003-05-01,8.6375
2003-05-02,8.71
2003-05-05,8.67
2003-05-06,8.6925
2003-05-07,8.525
2003-05-08,8.62
2003-05-09,8.6275
2003-05-12,8.74
2003-05-13,8.6925
2003-05-14,8.7075
2003-05-15,8.4175
2003-05-16,8.21
2003-05-19,8.0725
2003-05-20,8.165
2003-05-21,8.09
2003-05-22,8.15
2003-05-23,8.2375
2003-05-27,8.7125
2003-05-28,8.7425
2003-05-29,8.7375
2003-05-30,9.2875
2003-06-02,9.3475
2003-06-03,9.5575
2003-06-04,9.7375
2003-06-05,9.5575
2003-06-06,9.25
2003-06-09,8.9925
2003-06-10,9.1225
2003-06-11,9.305
2003-06-12,9.3125
2003-06-13,9.2025
2003-06-16,9.3275
2003-06-17,9.4625
2003-06-18,9.505
2003-06-19,9.415
2003-06-20,9.4075
2003-06-23,9.2275
2003-06-24,9.2025
2003-06-25,8.9825
2003-06-26,9.215
2003-06-27,9.505
2003-06-30,9.525
2003-07-01,9.53
2003-07-02,9.805
2003-07-03,9.7725
2003-07-07,9.96
2003-07-08,10.145
2003-07-09,10.0925
2003-07-10,9.985
2003-07-11,9.8875
2003-07-14,10.1725
2003-07-15,11.1275
2003-07-16,11.675
2003-07-17,11.275
2003-07-18,11.43
2003-07-21,11.6825
2003-07-22,11.595
2003-07-23,11.5825
2003-07-24,11.6575
2003-07-25,11.7075
2003-07-28,11.8225
2003-07-29,11.77
2003-07-30,11.695
2003-07-31,11.76
2003-08-01,11.6175
2003-08-04,11.345
2003-08-05,11.46
2003-08-06,11.2575
2003-08-07,11.3775
2003-08-08,11.3025
2003-08-11,11.5975
2003-08-12,11.6175
2003-08-13,11.42
2003-08-14,11.54
2003-08-15,11.585
2003-08-18,11.6975
2003-08-19,11.8375
2003-08-20,11.94
2003-08-21,12.04
2003-08-22,11.89
2003-08-25,11.93
2003-08-26,12.0275
2003-08-27,12.13
2003-08-28,12.3375
2003-08-29,12.425
2003-09-02,12.915
2003-09-03,12.985
2003-09-04,13.23
2003-09-05,13.0
2003-09-08,13.095
2003-09-09,13.25
2003-09-10,13.115
2003-09-11,13.125
2003-09-12,13.095
2003-09-15,13.25
2003-09-16,13.57
2003-09-17,13.465
2003-09-18,13.575
2003-09-19,13.515
2003-09-22,13.475
2003-09-23,13.525
2003-09-24,13.315
2003-09-25,13.17
2003-09-26,13.08
2003-09-29,13.33
2003-09-30,13.095
2003-10-01,13.3
2003-10-02,13.38
2003-10-03,13.755
2003-10-06,13.875
2003-10-07,14.095
2003-10-08,13.995
2003-10-09,14.2
2003-10-10,13.925
2003-10-13,14.11
2003-10-14,13.3
2003-10-15,13.135
2003-10-16,12.51
2003-10-17,11.945
2003-10-20,12.25
2003-10-21,12.47
2003-10-22,12.245
2003-10-23,12.2
2003-10-24,12.475
2003-10-27,12.575
2003-10-28,12.725
2003-10-29,12.945
2003-10-30,12.955
2003-10-31,12.69
2003-11-03,12.925
2003-11-04,12.995
2003-11-05,12.675
2003-11-06,13.25
2003-11-07,13.485
2003-11-10,13.52
2003-11-11,13.435
2003-11-12,13.625
2003-11-13,13.375
2003-11-14,13.28
2003-11-17,12.985
2003-11-18,12.345
2003-11-19,12.42
2003-11-20,12.425
2003-11-21,12.41
2003-11-24,12.78
2003-11-25,12.96
2003-11-26,13.05
2003-11-28,13.14
2003-12-01,13.32
2003-12-02,13.13
2003-12-03,13.515
2003-12-04,13.53
2003-12-05,13.275
2003-12-08,13.575
2003-12-09,13.42
2003-12-10,13.005
2003-12-11,13.175
2003-12-12,13.2
2003-12-15,13.125
2003-12-16,12.855
2003-12-17,13.135
2003-12-18,13.3
2003-12-19,13.615
2003-12-22,13.61
2003-12-23,13.54
2003-12-24,13.485
2003-12-26,13.5
2003-12-29,13.585
2003-12-30,13.5
2003-12-31,13.505
2004-01-02,13.705
2004-01-05,14.05
2004-01-06,13.995
2004-01-07,14.215
2004-01-08,14.27
2004-01-09,13.875
2004-01-12,14.1
2004-01-13,13.825
2004-01-14,13.82
2004-01-15,13.815
2004-01-16,13.835
2004-01-20,13.83
2004-01-21,14.045
2004-01-22,14.45
2004-01-23,14.55
2004-01-26,14.315
2004-01-27,13.97
2004-01-28,12.96
2004-01-29,13.44
2004-01-30,13.155
2004-02-02,13.225
2004-02-03,13.1
2004-02-04,12.915
2004-02-05,13.355
2004-02-06,13.665
2004-02-09,13.66
2004-02-10,13.52
2004-02-11,13.775
2004-02-12,14.035
2004-02-13,14.03
2004-02-17,13.65
2004-02-18,13.575
2004-02-19,13.345
2004-02-20,13.15
2004-02-23,12.705
2004-02-24,13.035
2004-02-25,13.16
2004-02-26,13.465
2004-02-27,13.685
2004-03-01,13.91
2004-03-02,13.975
2004-03-03,13.995
2004-03-04,13.65
2004-03-05,13.62
2004-03-08,13.67
2004-03-09,13.47
2004-03-10,13.275
2004-03-11,13.525
2004-03-12,13.885
2004-03-15,13.5
2004-03-16,13.27
2004-03-17,13.565
2004-03-18,13.63
2004-03-19,13.39
2004-03-22,13.035
2004-03-23,13.3
2004-03-24,13.275
2004-03-25,13.68
2004-03-26,13.77
2004-03-29,14.15
2004-03-30,14.0
2004-03-31,14.08
2004-04-01,14.17
2004-04-02,14.45
2004-04-05,14.61
2004-04-06,15.22
2004-04-07,15.085
2004-04-08,14.875
2004-04-12,14.78
2004-04-13,14.525
2004-04-14,15.13
2004-04-15,15.25
2004-04-16,15.815
2004-04-19,15.965
2004-04-20,16.02
2004-04-21,16.264999
2004-04-22,16.594998999999998
2004-04-23,16.51
2004-04-26,16.375
2004-04-27,16.49
2004-04-28,16.049999
2004-04-29,16.02
2004-04-30,15.83
2004-05-03,15.925
2004-05-04,15.785
2004-05-05,16.049999
2004-05-06,15.995
2004-05-07,15.19
2004-05-10,14.93
2004-05-11,15.17
2004-05-12,15.31
2004-05-13,15.8
2004-05-14,15.6
2004-05-17,15.42
2004-05-18,15.72
2004-05-19,15.64
2004-05-20,15.16
2004-05-21,15.6
2004-05-24,15.67
2004-05-25,16.4
2004-05-26,16.674999
2004-05-27,16.545
2004-05-28,16.370001000000002
2004-06-01,16.809998999999998
2004-06-02,17.254998999999998
2004-06-03,16.955
2004-06-04,17.725
2004-06-07,17.875
2004-06-08,17.995001000000002
2004-06-09,17.405001000000002
2004-06-10,17.42
2004-06-14,17.15
2004-06-15,17.495001000000002
2004-06-16,17.825001
2004-06-17,17.555
2004-06-18,17.51
2004-06-21,17.68
2004-06-22,17.83
2004-06-23,18.280001000000002
2004-06-24,18.455
2004-06-25,18.58
2004-06-28,19.315001000000002
2004-06-29,18.975
2004-06-30,19.290001
2004-07-01,19.35
2004-07-02,19.120001000000002
2004-07-06,18.955
2004-07-07,19.0
2004-07-08,18.02
2004-07-09,17.065001000000002
2004-07-12,17.525
2004-07-13,17.325001
2004-07-14,17.33
2004-07-15,17.950001
2004-07-16,17.805
2004-07-19,18.495001000000002
2004-07-20,18.629998999999998
2004-07-21,18.205
2004-07-22,18.065001000000002
2004-07-23,18.15
2004-07-26,18.5
2004-07-27,18.535
2004-07-28,18.695
2004-07-29,19.190001000000002
2004-07-30,19.205
2004-08-02,19.625
2004-08-03,19.040001
2004-08-04,18.635
2004-08-05,18.165001
2004-08-06,17.264999
2004-08-09,17.58
2004-08-10,18.174999
2004-08-11,18.209999
2004-08-12,18.030001000000002
2004-08-13,17.66
2004-08-16,18.200001
2004-08-17,17.790001
2004-08-18,18.184998999999998
2004-08-19,17.709999
2004-08-20,17.950001
2004-08-23,17.5
2004-08-24,17.450001
2004-08-25,17.434998999999998
2004-08-26,17.305
2004-08-27,17.389999
2004-08-30,17.16
2004-08-31,16.950001
2004-09-01,16.9
2004-09-02,17.35
2004-09-03,17.215
2004-09-07,17.68
2004-09-08,17.995001000000002
2004-09-09,18.200001
2004-09-10,18.440001000000002
2004-09-13,18.594998999999998
2004-09-14,18.735001
2004-09-15,18.549999
2004-09-16,18.23
2004-09-17,18.299999
2004-09-20,18.315001000000002
2004-09-21,18.59
2004-09-22,17.795
2004-09-23,17.395
2004-09-24,17.75
2004-09-27,17.715
2004-09-28,17.809998999999998
2004-09-29,18.475
2004-09-30,18.57
2004-10-01,19.01
2004-10-04,19.219998999999998
2004-10-05,19.450001
2004-10-06,19.405001000000002
2004-10-07,19.0
2004-10-08,18.68
2004-10-11,18.625
2004-10-12,18.73
2004-10-13,18.174999
2004-10-14,18.41
2004-10-15,19.08
2004-10-18,19.605
2004-10-19,19.85
2004-10-20,20.190001000000002
2004-10-21,20.365
2004-10-22,19.975
2004-10-25,19.82
2004-10-26,20.065001000000002
2004-10-27,20.424999
2004-10-28,20.325001
2004-10-29,20.43
2004-11-01,20.17
2004-11-02,19.809998999999998
2004-11-03,20.629998999999998
2004-11-04,20.940001000000002
2004-11-05,20.879998999999998
2004-11-08,21.059998999999998
2004-11-09,21.084999
2004-11-10,20.889999
2004-11-11,20.875
2004-11-12,20.805
2004-11-15,20.184998999999998
2004-11-16,19.92
2004-11-17,20.360001
2004-11-18,20.235001
2004-11-19,19.555
2004-11-22,19.725
2004-11-23,20.16
2004-11-24,20.174999
2004-11-26,20.084999
2004-11-29,20.145
2004-11-30,20.1
2004-12-01,20.629998999999998
2004-12-02,20.424999
2004-12-03,20.299999
2004-12-06,20.049999
2004-12-07,19.700001
2004-12-08,20.299999
2004-12-09,20.115
2004-12-10,19.674999
2004-12-13,19.625
2004-12-14,20.275
2004-12-15,20.775
2004-12-16,21.165001
2004-12-17,21.594998999999998
2004-12-20,21.91
2004-12-21,22.1
2004-12-22,22.165001
2004-12-23,22.280001000000002
2004-12-27,21.715
2004-12-28,22.504998999999998
2004-12-29,22.455
2004-12-30,22.33
2004-12-31,22.424999
2005-01-03,22.045
2005-01-04,21.530001000000002
2005-01-05,21.040001
2005-01-06,21.325001
2005-01-07,20.92
2005-01-10,21.25
2005-01-11,20.934998999999998
2005-01-12,20.700001
2005-01-13,20.35
2005-01-14,21.105
2005-01-18,21.225
2005-01-19,20.870001000000002
2005-01-20,20.690001000000002
2005-01-21,20.870001000000002
2005-01-24,21.0
2005-01-25,21.565001000000002
2005-01-26,21.860001
2005-01-27,21.610001
2005-01-28,21.459999
2005-01-31,22.059998999999998
2005-02-01,22.200001
2005-02-02,22.655001000000002
2005-02-03,22.1
2005-02-04,22.5
2005-02-07,22.27
2005-02-08,22.535
2005-02-09,22.209999
2005-02-10,22.235001
2005-02-11,22.66
2005-02-14,22.565001000000002
2005-02-15,22.725
2005-02-16,22.725
2005-02-17,22.575001
2005-02-18,22.209999
2005-02-22,21.764999
2005-02-23,22.325001
2005-02-24,22.85
2005-02-25,22.870001000000002
2005-02-28,23.594998999999998
2005-03-01,23.495001000000002
2005-03-02,23.645
2005-03-03,23.370001000000002
2005-03-04,23.495001000000002
2005-03-07,24.27
2005-03-08,24.200001
2005-03-09,24.135
2005-03-10,24.035
2005-03-11,24.26
2005-03-14,24.6
2005-03-15,24.575001
2005-03-16,24.045
2005-03-17,24.43
2005-03-18,23.715
2005-03-21,23.775
2005-03-22,23.18
2005-03-23,22.825001
2005-03-24,23.094998999999998
2005-03-28,22.17
2005-03-29,21.610001
2005-03-30,22.045
2005-03-31,21.885
2005-04-01,21.844998999999998
2005-04-04,21.514999
2005-04-05,21.725
2005-04-06,21.68
2005-04-07,21.450001
2005-04-08,20.98
2005-04-11,21.455
2005-04-12,21.844998999999998
2005-04-13,21.120001000000002
2005-04-14,20.25
2005-04-15,19.889999
2005-04-18,20.5
2005-04-19,21.059998999999998
2005-04-20,20.67
2005-04-21,21.365
2005-04-22,20.764999
2005-04-25,20.889999
2005-04-26,20.200001
2005-04-27,20.049999
2005-04-28,19.295
2005-04-29,19.545
2005-05-02,20.014999
2005-05-03,19.645
2005-05-04,19.985001
2005-05-05,20.35
2005-05-06,20.665001
2005-05-09,20.93
2005-05-10,20.690001000000002
2005-05-11,20.469998999999998
2005-05-12,19.405001000000002
2005-05-13,19.07
2005-05-16,19.725
2005-05-17,20.315001000000002
2005-05-18,20.76
2005-05-19,20.84
2005-05-20,20.5
2005-05-23,20.870001000000002
2005-05-24,21.1
2005-05-25,20.809998999999998
2005-05-26,20.799999
2005-05-27,20.799999
2005-05-31,20.08
2005-06-01,20.290001
2005-06-02,20.41
2005-06-03,20.530001000000002
2005-06-06,20.450001
2005-06-07,19.879998999999998
2005-06-08,18.790001
2005-06-09,19.02
2005-06-10,19.0
2005-06-13,18.82
2005-06-14,18.83
2005-06-15,19.219998999999998
2005-06-16,19.530001000000002
2005-06-17,19.85
2005-06-20,19.700001
2005-06-21,19.93
2005-06-22,19.6
2005-06-23,18.93
2005-06-24,18.82
2005-06-27,18.870001000000002
2005-06-28,19.379998999999998
2005-06-29,19.27
2005-06-30,19.23
2005-07-01,19.549999
2005-07-05,19.959999
2005-07-06,19.9
2005-07-07,20.129998999999998
2005-07-08,20.559998999999998
2005-07-11,20.629998999999998
2005-07-12,20.639999
2005-07-13,20.49
2005-07-14,20.99
2005-07-15,20.01
2005-07-18,19.459999
2005-07-19,18.959999
2005-07-20,20.209999
2005-07-21,19.959999
2005-07-22,20.0
2005-07-25,19.299999
2005-07-26,19.219998999999998
2005-07-27,19.110001
2005-07-28,19.959999
2005-07-29,19.629998999999998
2005-08-01,19.860001
2005-08-02,20.049999
2005-08-03,19.799999
2005-08-04,19.360001
2005-08-05,19.299999
2005-08-08,19.18
2005-08-09,19.040001
2005-08-10,18.93
2005-08-11,19.290001
2005-08-12,19.4
2005-08-15,19.02
2005-08-16,18.6
2005-08-17,18.83
2005-08-18,18.67
2005-08-19,18.709999
2005-08-22,18.379998999999998
2005-08-23,17.76
2005-08-24,17.77
2005-08-25,18.139999
2005-08-26,18.209999
2005-08-29,18.059998999999998
2005-08-30,17.950001
2005-08-31,18.07
2005-09-01,18.58
2005-09-02,18.440001000000002
2005-09-06,18.75
2005-09-07,18.65
2005-09-08,18.42
2005-09-09,18.01
2005-09-12,18.299999
2005-09-13,17.98
2005-09-14,18.309998999999998
2005-09-15,18.34
2005-09-16,18.73
2005-09-19,18.42
2005-09-20,18.16
2005-09-21,17.66
2005-09-22,18.049999
2005-09-23,18.67
2005-09-26,18.469998999999998
2005-09-27,18.52
2005-09-28,18.190001000000002
2005-09-29,18.83
2005-09-30,19.01
2005-10-03,18.879998999999998
2005-10-04,18.76
2005-10-05,18.360001
2005-10-06,18.82
2005-10-07,19.530001000000002
2005-10-10,19.459999
2005-10-11,19.83
2005-10-12,19.08
2005-10-13,18.860001
2005-10-14,19.059998999999998
2005-10-17,18.99
2005-10-18,18.780001000000002
2005-10-19,18.93
2005-10-20,18.65
2005-10-21,18.940001000000002
2005-10-24,19.68
2005-10-25,19.459999
2005-10-26,19.01
2005-10-27,18.68
2005-10-28,19.1
2005-10-31,19.41
2005-11-01,19.719998999999998
2005-11-02,21.049999
2005-11-03,21.309998999999998
2005-11-04,20.9
2005-11-07,21.549999
2005-11-08,21.84
2005-11-09,22.110001
2005-11-10,22.93
2005-11-11,22.83
2005-11-14,22.440001000000002
2005-11-15,22.93
2005-11-16,22.629998999999998
2005-11-17,22.9
2005-11-18,23.24
2005-11-21,23.16
2005-11-22,23.85
2005-11-23,23.690001000000002
2005-11-25,23.76
2005-11-28,22.98
2005-11-29,23.030001000000002
2005-11-30,22.389999
2005-12-01,22.52
2005-12-02,22.559998999999998
2005-12-05,22.110001
2005-12-06,22.27
2005-12-07,22.040001
2005-12-08,21.76
2005-12-09,21.98
2005-12-12,21.969998999999998
2005-12-13,22.07
2005-12-14,23.01
2005-12-15,22.93
2005-12-16,23.219998999999998
2005-12-19,22.790001
2005-12-20,22.58
2005-12-21,23.290001
2005-12-22,23.23
2005-12-23,23.309998999999998
2005-12-27,23.0
2005-12-28,22.83
2005-12-29,22.809998999999998
2005-12-30,22.639999
2006-01-03,22.73
2006-01-04,22.66
2006-01-05,22.6
2006-01-06,22.57
2006-01-09,22.709999
2006-01-10,22.690001000000002
2006-01-11,22.950001
2006-01-12,23.190001000000002
2006-01-13,22.98
2006-01-17,22.5
2006-01-18,22.469998999999998
2006-01-19,22.879998999999998
2006-01-20,22.059998999999998
2006-01-23,22.32
2006-01-24,22.66
2006-01-25,22.24
2006-01-26,22.67
2006-01-27,22.700001
2006-01-30,23.950001
2006-01-31,23.799999
2006-02-01,23.34
2006-02-02,23.27
2006-02-03,23.25
2006-02-06,23.65
2006-02-07,23.35
2006-02-08,23.77
2006-02-09,23.92
2006-02-10,24.59
2006-02-13,24.690001000000002
2006-02-14,25.459999
2006-02-15,25.74
2006-02-16,24.92
2006-02-17,24.860001
2006-02-21,24.59
2006-02-22,24.620001000000002
2006-02-23,24.549999
2006-02-24,23.9
2006-02-27,24.18
2006-02-28,23.66
2006-03-01,23.969998999999998
2006-03-02,23.68
2006-03-03,23.82
2006-03-06,23.1
2006-03-07,22.969998999999998
2006-03-08,22.879998999999998
2006-03-09,23.389999
2006-03-10,23.870001000000002
2006-03-13,23.639999
2006-03-14,23.450001
2006-03-15,23.549999
2006-03-16,22.85
2006-03-17,22.620001000000002
2006-03-20,22.99
2006-03-21,23.200001
2006-03-22,23.030001000000002
2006-03-23,22.040001
2006-03-24,22.1
2006-03-27,22.1
2006-03-28,22.24
2006-03-29,22.0
2006-03-30,21.700001
2006-03-31,21.540001
2006-04-03,22.0
2006-04-04,22.209999
2006-04-05,22.690001000000002
2006-04-06,22.85
2006-04-07,22.66
2006-04-10,22.450001
2006-04-11,21.709999
2006-04-12,21.66
2006-04-13,21.5
2006-04-17,22.879998999999998
2006-04-18,23.040001
2006-04-19,22.9
2006-04-20,23.709999
2006-04-21,23.389999
2006-04-24,23.98
2006-04-25,24.299999
2006-04-26,23.969998999999998
2006-04-27,23.83
2006-04-28,23.83
2006-05-01,24.07
2006-05-02,24.139999
2006-05-03,24.52
2006-05-04,25.42
2006-05-05,25.719998999999998
2006-05-08,25.719998999999998
2006-05-09,25.84
2006-05-10,25.389999
2006-05-11,25.209999
2006-05-12,25.0
2006-05-15,25.309998999999998
2006-05-16,24.65
2006-05-17,23.98
2006-05-18,24.48
2006-05-19,24.389999
2006-05-22,24.42
2006-05-23,23.93
2006-05-24,24.030001000000002
2006-05-25,24.450001
2006-05-26,24.620001000000002
2006-05-30,23.73
2006-05-31,24.469998999999998
2006-06-01,25.030001000000002
2006-06-02,24.93
2006-06-05,23.99
2006-06-06,24.200001
2006-06-07,24.059998999999998
2006-06-08,24.35
2006-06-09,24.459999
2006-06-12,23.84
2006-06-13,23.49
2006-06-14,23.32
2006-06-15,23.969998999999998
2006-06-16,24.030001000000002
2006-06-19,23.6
2006-06-20,23.82
2006-06-21,24.48
2006-06-22,24.469998999999998
2006-06-23,25.309998999999998
2006-06-26,24.92
2006-06-27,24.440001000000002
2006-06-28,24.120001000000002
2006-06-29,24.92
2006-06-30,24.91
2006-07-03,25.530001000000002
2006-07-05,25.52
2006-07-06,25.09
2006-07-07,25.030001000000002
2006-07-10,24.950001
2006-07-11,25.280001000000002
2006-07-12,25.290001
2006-07-13,23.84
2006-07-14,23.99
2006-07-17,23.049999
2006-07-18,22.809998999999998
2006-07-19,22.219998999999998
2006-07-20,20.959999
2006-07-21,21.42
2006-07-24,21.809998999999998
2006-07-25,21.68
2006-07-26,20.82
2006-07-27,20.51
2006-07-28,20.82
2006-07-31,20.57
2006-08-01,20.370001000000002
2006-08-02,20.790001
2006-08-03,21.16
2006-08-04,21.09
2006-08-07,20.65
2006-08-08,20.26
2006-08-09,19.549999
2006-08-10,19.59
2006-08-11,19.16
2006-08-14,19.41
2006-08-15,20.379998999999998
2006-08-16,20.959999
2006-08-17,20.93
2006-08-18,20.57
2006-08-21,20.01
2006-08-22,19.93
2006-08-23,19.57
2006-08-24,19.309998999999998
2006-08-25,19.41
2006-08-28,19.82
2006-08-29,19.91
2006-08-30,19.65
2006-08-31,19.65
2006-09-01,19.68
2006-09-05,19.309998999999998
2006-09-06,19.07
2006-09-07,19.309998999999998
2006-09-08,19.110001
2006-09-11,19.290001
2006-09-12,20.26
2006-09-13,20.42
2006-09-14,20.040001
2006-09-15,19.459999
2006-09-18,19.58
2006-09-19,19.700001
2006-09-20,19.879998999999998
2006-09-21,19.75
2006-09-22,19.6
2006-09-25,19.51
2006-09-26,20.049999
2006-09-27,20.27
2006-09-28,20.389999
2006-09-29,20.77
2006-10-02,20.32
2006-10-03,21.139999
2006-10-04,21.58
2006-10-05,21.6
2006-10-06,21.629998999999998
2006-10-09,21.93
2006-10-10,22.209999
2006-10-11,22.24
2006-10-12,22.65
2006-10-13,22.110001
2006-10-16,22.59
2006-10-17,21.799999
2006-10-18,21.4
2006-10-19,21.700001
2006-10-20,21.49
2006-10-23,21.52
2006-10-24,21.83
2006-10-25,21.809998999999998
2006-10-26,21.639999
2006-10-27,21.4
2006-10-30,21.9
2006-10-31,21.639999
2006-11-01,21.389999
2006-11-02,21.07
2006-11-03,21.0
2006-11-06,21.74
2006-11-07,21.629998999999998
2006-11-08,21.83
2006-11-09,21.559998999999998
2006-11-10,22.34
2006-11-13,22.34
2006-11-14,22.450001
2006-11-15,22.34
2006-11-16,22.5
2006-11-17,22.190001000000002
2006-11-20,21.84
2006-11-21,21.629998999999998
2006-11-22,21.690001000000002
2006-11-24,21.690001000000002
2006-11-27,21.83
2006-11-28,21.73
2006-11-29,21.74
2006-11-30,21.870001000000002
2006-12-01,21.5
2006-12-04,21.24
2006-12-05,21.459999
2006-12-06,21.440001000000002
2006-12-07,22.059998999999998
2006-12-08,22.15
2006-12-11,21.950001
2006-12-12,21.549999
2006-12-13,21.01
2006-12-14,21.299999
2006-12-15,21.49
2006-12-18,21.280001000000002
2006-12-19,21.190001000000002
2006-12-20,21.18
2006-12-21,20.959999
2006-12-22,20.76
2006-12-26,21.0
2006-12-27,21.18
2006-12-28,20.959999
2006-12-29,20.77
2007-01-03,22.42
2007-01-04,23.15
2007-01-05,22.67
2007-01-08,22.780001000000002
2007-01-09,23.43
2007-01-10,23.200001
2007-01-11,22.959999
2007-01-12,23.610001
2007-01-16,23.84
2007-01-17,23.879998999999998
2007-01-18,23.879998999999998
2007-01-19,24.01
2007-01-22,24.35
2007-01-23,24.049999
2007-01-24,24.16
2007-01-25,23.57
2007-01-26,23.35
2007-01-29,23.889999
2007-01-30,24.549999
2007-01-31,25.129998999999998
2007-02-01,25.299999
2007-02-02,25.040001
2007-02-05,24.719998999999998
2007-02-06,25.08
2007-02-07,25.389999
2007-02-08,25.530001000000002
2007-02-09,25.370001000000002
2007-02-12,25.799999
2007-02-13,26.65
2007-02-14,26.549999
2007-02-15,26.9
2007-02-16,26.719998999999998
2007-02-20,27.309998999999998
2007-02-21,27.559998999999998
2007-02-22,27.860001
2007-02-23,28.07
2007-02-26,27.120001000000002
2007-02-27,26.25
2007-02-28,26.559998999999998
2007-03-01,26.389999
2007-03-02,25.809998999999998
2007-03-05,25.309998999999998
2007-03-06,25.450001
2007-03-07,26.059998999999998
2007-03-08,25.879998999999998
2007-03-09,26.440001000000002
2007-03-12,26.6
2007-03-13,25.68
2007-03-14,25.280001000000002
2007-03-15,25.73
2007-03-16,25.49
2007-03-19,25.790001
2007-03-20,26.34
2007-03-21,26.49
2007-03-22,27.379998999999998
2007-03-23,27.51
2007-03-26,27.43
2007-03-27,26.709999
2007-03-28,26.43
2007-03-29,26.280001000000002
2007-03-30,26.24
2007-04-02,27.6
2007-04-03,27.65
2007-04-04,27.77
2007-04-05,27.93
2007-04-09,28.26
2007-04-10,28.120001000000002
2007-04-11,27.940001000000002
2007-04-12,28.49
2007-04-13,27.84
2007-04-16,28.790001
2007-04-17,28.68
2007-04-18,28.389999
2007-04-19,27.99
2007-04-20,28.200001
2007-04-23,28.27
2007-04-24,28.030001000000002
2007-04-25,28.450001
2007-04-26,28.09
2007-04-27,27.67
2007-04-30,27.059998999999998
2007-05-01,27.07
2007-05-02,27.23
2007-05-03,28.73
2007-05-04,28.23
2007-05-07,28.35
2007-05-08,28.969998999999998
2007-05-09,29.030001000000002
2007-05-10,28.43
2007-05-11,28.709999
2007-05-14,28.32
2007-05-15,28.5
2007-05-16,29.040001
2007-05-17,28.91
2007-05-18,29.030001000000002
2007-05-21,29.15
2007-05-22,29.209999
2007-05-23,28.969998999999998
2007-05-24,28.370001000000002
2007-05-25,28.690001000000002
2007-05-29,28.84
2007-05-30,29.17
2007-05-31,29.139999
2007-06-01,29.32
2007-06-04,29.129998999999998
2007-06-05,29.48
2007-06-06,29.0
2007-06-07,28.450001
2007-06-08,28.719998999999998
2007-06-11,28.67
2007-06-12,27.969998999999998
2007-06-13,28.5
2007-06-14,29.379998999999998
2007-06-15,29.540001
2007-06-18,29.17
2007-06-19,28.860001
2007-06-20,28.299999
2007-06-21,28.49
2007-06-22,28.07
2007-06-25,28.41
2007-06-26,28.120001000000002
2007-06-27,29.379998999999998
2007-06-28,29.73
2007-06-29,29.32
2007-07-02,30.360001
2007-07-03,30.76
2007-07-05,30.5
2007-07-06,30.700001
2007-07-09,30.67
2007-07-10,30.120001000000002
2007-07-11,30.870001000000002
2007-07-12,31.549999
2007-07-13,31.65
2007-07-16,30.98
2007-07-17,30.4
2007-07-18,29.74
2007-07-19,29.860001
2007-07-20,29.74
2007-07-23,28.870001000000002
2007-07-24,28.32
2007-07-25,28.26
2007-07-26,27.68
2007-07-27,27.700001
2007-07-30,28.059998999999998
2007-07-31,27.93
2007-08-01,28.049999
2007-08-02,27.9
2007-08-03,26.549999
2007-08-06,26.879998999999998
2007-08-07,27.93
2007-08-08,28.99
2007-08-09,27.75
2007-08-10,27.43
2007-08-13,28.219998999999998
2007-08-14,27.389999
2007-08-15,26.959999
2007-08-16,27.129998999999998
2007-08-17,28.309998999999998
2007-08-20,28.709999
2007-08-21,28.610001
2007-08-22,29.17
2007-08-23,28.860001
2007-08-24,29.030001000000002
2007-08-27,28.940001000000002
2007-08-28,27.99
2007-08-29,28.42
2007-08-30,28.23
2007-08-31,28.77
2007-09-04,28.77
2007-09-05,27.99
2007-09-06,27.92
2007-09-07,26.98
2007-09-10,26.639999
2007-09-11,27.389999
2007-09-12,27.07
2007-09-13,27.110001
2007-09-14,27.68
2007-09-17,27.15
2007-09-18,28.709999
2007-09-19,28.09
2007-09-20,26.85
2007-09-21,26.35
2007-09-24,25.780001000000002
2007-09-25,26.190001000000002
2007-09-26,25.99
2007-09-27,26.1
2007-09-28,26.299999
2007-10-01,26.620001000000002
2007-10-02,26.940001000000002
2007-10-03,26.309998999999998
2007-10-04,25.74
2007-10-05,27.07
2007-10-08,26.27
2007-10-09,26.75
2007-10-10,26.93
2007-10-11,27.09
2007-10-12,27.959999
2007-10-15,27.32
