Date,J
1984-09-25,0.421875
1984-09-26,0.414063
1984-09-27,0.421875
1984-09-28,0.414063
1984-10-01,0.40625
1984-10-02,0.398438
1984-10-03,0.398438
1984-10-04,0.390625
1984-10-05,0.414063
1984-10-08,0.398438
1984-10-09,0.390625
1984-10-10,0.375
1984-10-11,0.390625
1984-10-12,0.414063
1984-10-15,0.414063
1984-10-16,0.414063
1984-10-17,0.429688
1984-10-18,0.421875
1984-10-19,0.429688
1984-10-22,0.429688
1984-10-23,0.414063
1984-10-24,0.40625
1984-10-25,0.414063
1984-10-26,0.414063
1984-10-29,0.414063
1984-10-30,0.421875
1984-10-31,0.4375
1984-11-01,0.4375
1984-11-02,0.429688
1984-11-05,0.445313
1984-11-06,0.4375
1984-11-07,0.421875
1984-11-08,0.421875
1984-11-09,0.429688
1984-11-12,0.421875
1984-11-13,0.40625
1984-11-14,0.40625
1984-11-15,0.421875
1984-11-16,0.429688
1984-11-19,0.414063
1984-11-20,0.390625
1984-11-21,0.390625
1984-11-23,0.414063
1984-11-26,0.40625
1984-11-27,0.367188
1984-11-28,0.375
1984-11-29,0.398438
1984-11-30,0.453125
1984-12-03,0.421875
1984-12-04,0.4375
1984-12-05,0.40625
1984-12-06,0.414063
1984-12-07,0.414063
1984-12-10,0.398438
1984-12-11,0.40625
1984-12-12,0.382813
1984-12-13,0.359375
1984-12-14,0.398438
1984-12-17,0.390625
1984-12-18,0.390625
1984-12-19,0.390625
1984-12-20,0.375
1984-12-21,0.359375
1984-12-24,0.390625
1984-12-26,0.382813
1984-12-27,0.382813
1984-12-28,0.351563
1984-12-31,0.351563
1985-01-02,0.34375
1985-01-03,0.375
1985-01-04,0.390625
1985-01-07,0.367188
1985-01-08,0.375
1985-01-09,0.375
1985-01-10,0.367188
1985-01-11,0.359375
1985-01-14,0.375
1985-01-15,0.367188
1985-01-16,0.367188
1985-01-17,0.382813
1985-01-18,0.375
1985-01-21,0.367188
1985-01-22,0.367188
1985-01-23,0.390625
1985-01-24,0.40625
1985-01-25,0.40625
1985-01-28,0.4375
1985-01-29,0.4375
1985-01-30,0.46875
1985-01-31,0.460938
1985-02-01,0.453125
1985-02-04,0.4375
1985-02-05,0.445313
1985-02-06,0.460938
1985-02-07,0.460938
1985-02-08,0.4375
1985-02-11,0.4375
1985-02-12,0.4375
1985-02-13,0.445313
1985-02-14,0.445313
1985-02-15,0.445313
1985-02-19,0.429688
1985-02-20,0.421875
1985-02-21,0.429688
1985-02-22,0.429688
1985-02-25,0.429688
1985-02-26,0.4375
1985-02-27,0.429688
1985-02-28,0.429688
1985-03-01,0.4375
1985-03-04,0.4375
1985-03-05,0.429688
1985-03-06,0.421875
1985-03-07,0.40625
1985-03-08,0.421875
1985-03-11,0.421875
1985-03-12,0.40625
1985-03-13,0.40625
1985-03-14,0.40625
1985-03-15,0.40625
1985-03-18,0.390625
1985-03-19,0.390625
1985-03-20,0.40625
1985-03-21,0.398438
1985-03-22,0.40625
1985-03-25,0.40625
1985-03-26,0.398438
1985-03-27,0.40625
1985-03-28,0.429688
1985-03-29,0.445313
1985-04-01,0.429688
1985-04-02,0.429688
1985-04-03,0.429688
1985-04-04,0.421875
1985-04-08,0.414063
1985-04-09,0.40625
1985-04-10,0.421875
1985-04-11,0.421875
1985-04-12,0.421875
1985-04-15,0.414063
1985-04-16,0.414063
1985-04-17,0.414063
1985-04-18,0.414063
1985-04-19,0.40625
1985-04-22,0.40625
1985-04-23,0.40625
1985-04-24,0.429688
1985-04-25,0.4375
1985-04-26,0.445313
1985-04-29,0.429688
1985-04-30,0.445313
1985-05-01,0.429688
1985-05-02,0.4375
1985-05-03,0.429688
1985-05-06,0.421875
1985-05-07,0.421875
1985-05-08,0.421875
1985-05-09,0.421875
1985-05-10,0.421875
1985-05-13,0.421875
1985-05-14,0.421875
1985-05-15,0.414063
1985-05-16,0.398438
1985-05-17,0.398438
1985-05-20,0.398438
1985-05-21,0.40625
1985-05-22,0.390625
1985-05-23,0.398438
1985-05-24,0.382813
1985-05-28,0.382813
1985-05-29,0.382813
1985-05-30,0.375
1985-05-31,0.398438
1985-06-03,0.382813
1985-06-04,0.375
1985-06-05,0.390625
1985-06-06,0.382813
1985-06-07,0.382813
1985-06-10,0.390625
1985-06-11,0.390625
1985-06-12,0.398438
1985-06-13,0.390625
1985-06-14,0.398438
1985-06-17,0.398438
1985-06-18,0.398438
1985-06-19,0.40625
1985-06-20,0.40625
1985-06-21,0.390625
1985-06-24,0.40625
1985-06-25,0.390625
1985-06-26,0.390625
1985-06-27,0.390625
1985-06-28,0.421875
1985-07-01,0.40625
1985-07-02,0.414063
1985-07-03,0.40625
1985-07-05,0.390625
1985-07-08,0.390625
1985-07-09,0.40625
1985-07-10,0.382813
1985-07-11,0.382813
1985-07-12,0.382813
1985-07-15,0.382813
1985-07-16,0.390625
1985-07-17,0.40625
1985-07-18,0.414063
1985-07-19,0.421875
1985-07-22,0.421875
1985-07-23,0.421875
1985-07-24,0.414063
1985-07-25,0.414063
1985-07-26,0.421875
1985-07-29,0.421875
1985-07-30,0.429688
1985-07-31,0.40625
1985-08-01,0.390625
1985-08-02,0.398438
1985-08-05,0.398438
1985-08-06,0.398438
1985-08-07,0.390625
1985-08-08,0.390625
1985-08-09,0.390625
1985-08-12,0.390625
1985-08-13,0.390625
1985-08-14,0.390625
1985-08-15,0.382813
1985-08-16,0.390625
1985-08-19,0.390625
1985-08-20,0.382813
1985-08-21,0.375
1985-08-22,0.367188
1985-08-23,0.367188
1985-08-26,0.367188
1985-08-27,0.359375
1985-08-28,0.367188
1985-08-29,0.367188
1985-08-30,0.375
1985-09-03,0.375
1985-09-04,0.375
1985-09-05,0.375
1985-09-06,0.367188
1985-09-09,0.351563
1985-09-10,0.351563
1985-09-11,0.359375
1985-09-12,0.367188
1985-09-13,0.359375
1985-09-16,0.359375
1985-09-17,0.351563
1985-09-18,0.34375
1985-09-19,0.34375
1985-09-20,0.34375
1985-09-23,0.351563
1985-09-24,0.34375
1985-09-25,0.335938
1985-09-26,0.335938
1985-09-30,0.351563
1985-10-01,0.359375
1985-10-02,0.359375
1985-10-03,0.359375
1985-10-04,0.351563
1985-10-07,0.335938
1985-10-08,0.335938
1985-10-09,0.335938
1985-10-10,0.335938
1985-10-11,0.351563
1985-10-14,0.351563
1985-10-15,0.351563
1985-10-16,0.351563
1985-10-17,0.367188
1985-10-18,0.367188
1985-10-21,0.367188
1985-10-22,0.367188
1985-10-23,0.375
1985-10-24,0.382813
1985-10-25,0.390625
1985-10-28,0.390625
1985-10-29,0.390625
1985-10-30,0.375
1985-10-31,0.375
1985-11-01,0.359375
1985-11-04,0.359375
1985-11-05,0.351563
1985-11-06,0.34375
1985-11-07,0.359375
1985-11-08,0.375
1985-11-11,0.375
1985-11-12,0.359375
1985-11-13,0.359375
1985-11-14,0.351563
1985-11-15,0.34375
1985-11-18,0.34375
1985-11-19,0.367188
1985-11-20,0.359375
1985-11-21,0.34375
1985-11-22,0.34375
1985-11-25,0.335938
1985-11-26,0.359375
1985-11-27,0.359375
1985-11-29,0.367188
1985-12-02,0.367188
1985-12-03,0.351563
1985-12-04,0.359375
1985-12-05,0.351563
1985-12-06,0.34375
1985-12-09,0.34375
1985-12-10,0.335938
1985-12-11,0.335938
1985-12-12,0.34375
1985-12-13,0.359375
1985-12-16,0.34375
1985-12-17,0.335938
1985-12-18,0.34375
1985-12-19,0.351563
1985-12-20,0.367188
1985-12-23,0.367188
1985-12-24,0.4375
1985-12-26,0.46875
1985-12-27,0.484375
1985-12-30,0.5
1985-12-31,0.5
1986-01-02,0.5
1986-01-03,0.492188
1986-01-06,0.484375
1986-01-07,0.484375
1986-01-08,0.476563
1986-01-09,0.484375
1986-01-10,0.484375
1986-01-13,0.46875
1986-01-14,0.476563
1986-01-15,0.46875
1986-01-16,0.476563
1986-01-17,0.46875
1986-01-20,0.46875
1986-01-21,0.476563
1986-01-22,0.46875
1986-01-23,0.46875
1986-01-24,0.476563
1986-01-27,0.46875
1986-01-28,0.46875
1986-01-29,0.46875
1986-01-30,0.46875
1986-01-31,0.46875
1986-02-03,0.460938
1986-02-04,0.460938
1986-02-05,0.460938
1986-02-06,0.460938
1986-02-07,0.46875
1986-02-10,0.460938
1986-02-11,0.460938
1986-02-12,0.460938
1986-02-13,0.460938
1986-02-14,0.453125
1986-02-18,0.453125
1986-02-19,0.460938
1986-02-20,0.460938
1986-02-21,0.460938
1986-02-24,0.460938
1986-02-25,0.453125
1986-02-26,0.445313
1986-02-27,0.429688
1986-02-28,0.4375
1986-03-03,0.421875
1986-03-04,0.429688
1986-03-05,0.421875
1986-03-06,0.421875
1986-03-07,0.40625
1986-03-10,0.414063
1986-03-11,0.414063
1986-03-12,0.40625
1986-03-13,0.4375
1986-03-14,0.4375
1986-03-17,0.429688
1986-03-18,0.429688
1986-03-19,0.40625
1986-03-20,0.414063
1986-03-21,0.40625
1986-03-24,0.40625
1986-03-25,0.414063
1986-03-26,0.414063
1986-03-27,0.414063
1986-03-31,0.429688
1986-04-01,0.414063
1986-04-02,0.414063
1986-04-03,0.429688
1986-04-04,0.4375
1986-04-07,0.421875
1986-04-08,0.421875
1986-04-09,0.421875
1986-04-10,0.429688
1986-04-11,0.429688
1986-04-14,0.414063
1986-04-15,0.421875
1986-04-16,0.429688
1986-04-17,0.429688
1986-04-18,0.429688
1986-04-21,0.429688
1986-04-22,0.460938
1986-04-23,0.460938
1986-04-24,0.476563
1986-04-25,0.507813
1986-04-28,0.539063
1986-04-29,0.523438
1986-04-30,0.515625
1986-05-01,0.515625
1986-05-02,0.523438
1986-05-05,0.5
1986-05-06,0.5
1986-05-07,0.5
1986-05-08,0.5
1986-05-09,0.523438
1986-05-12,0.523438
1986-05-13,0.523438
1986-05-14,0.59375
1986-05-15,0.640625
1986-05-16,0.617188
1986-05-19,0.640625
1986-05-20,0.648438
1986-05-21,0.625
1986-05-22,0.625
1986-05-23,0.625
1986-05-27,0.617188
1986-05-28,0.601563
1986-05-29,0.578125
1986-05-30,0.59375
1986-06-02,0.570313
1986-06-03,0.570313
1986-06-04,0.570313
1986-06-05,0.570313
1986-06-06,0.546875
1986-06-09,0.546875
1986-06-10,0.546875
1986-06-11,0.546875
1986-06-12,0.570313
1986-06-13,0.570313
1986-06-16,0.585938
1986-06-17,0.59375
1986-06-18,0.59375
1986-06-19,0.59375
1986-06-20,0.585938
1986-06-23,0.585938
1986-06-24,0.578125
1986-06-25,0.578125
1986-06-26,0.570313
1986-06-27,0.578125
1986-06-30,0.585938
1986-07-01,0.578125
1986-07-02,0.570313
1986-07-03,0.570313
1986-07-07,0.5625
1986-07-08,0.5625
1986-07-09,0.5625
1986-07-10,0.554688
1986-07-11,0.5625
1986-07-14,0.546875
1986-07-15,0.5625
1986-07-16,0.5625
1986-07-17,0.5625
1986-07-18,0.554688
1986-07-21,0.546875
1986-07-22,0.546875
1986-07-23,0.53125
1986-07-24,0.539063
1986-07-25,0.539063
1986-07-28,0.53125
1986-07-29,0.515625
1986-07-30,0.515625
1986-07-31,0.515625
1986-08-01,0.507813
1986-08-04,0.507813
1986-08-05,0.5
1986-08-06,0.5
1986-08-07,0.5
1986-08-08,0.492188
1986-08-11,0.515625
1986-08-12,0.515625
1986-08-13,0.515625
1986-08-14,0.507813
1986-08-15,0.5
1986-08-18,0.5
1986-08-19,0.5
1986-08-20,0.5
1986-08-21,0.507813
1986-08-22,0.507813
1986-08-25,0.5
1986-08-26,0.5
1986-08-27,0.5
1986-08-28,0.492188
1986-08-29,0.5
1986-09-02,0.492188
1986-09-03,0.492188
1986-09-04,0.476563
1986-09-05,0.484375
1986-09-08,0.484375
1986-09-09,0.476563
1986-09-10,0.476563
1986-09-11,0.484375
1986-09-12,0.484375
1986-09-15,0.476563
1986-09-16,0.476563
1986-09-17,0.46875
1986-09-18,0.46875
1986-09-19,0.484375
1986-09-22,0.5
1986-09-23,0.492188
1986-09-24,0.492188
1986-09-25,0.46875
1986-09-26,0.46875
1986-09-29,0.445313
1986-09-30,0.46875
1986-10-01,0.460938
1986-10-02,0.476563
1986-10-03,0.484375
1986-10-06,0.484375
1986-10-07,0.484375
1986-10-08,0.46875
1986-10-09,0.46875
1986-10-10,0.46875
1986-10-13,0.46875
1986-10-14,0.460938
1986-10-15,0.46875
1986-10-16,0.460938
1986-10-17,0.460938
1986-10-20,0.453125
1986-10-21,0.46875
1986-10-22,0.492188
1986-10-23,0.523438
1986-10-24,0.546875
1986-10-27,0.5625
1986-10-28,0.554688
1986-10-29,0.546875
1986-10-30,0.539063
1986-10-31,0.546875
1986-11-03,0.554688
1986-11-04,0.554688
1986-11-05,0.554688
1986-11-06,0.554688
1986-11-07,0.539063
1986-11-10,0.539063
1986-11-11,0.539063
1986-11-12,0.5
1986-11-13,0.492188
1986-11-14,0.484375
1986-11-17,0.484375
1986-11-18,0.492188
1986-11-19,0.5
1986-11-20,0.515625
1986-11-21,0.5625
1986-11-24,0.617188
1986-11-25,0.617188
1986-11-26,0.601563
1986-11-28,0.59375
1986-12-01,0.585938
1986-12-02,0.5625
1986-12-03,0.578125
1986-12-04,0.570313
1986-12-05,0.570313
1986-12-08,0.5625
1986-12-09,0.5625
1986-12-10,0.5625
1986-12-11,0.5625
1986-12-12,0.554688
1986-12-15,0.546875
1986-12-16,0.546875
1986-12-17,0.53125
1986-12-18,0.515625
1986-12-19,0.53125
1986-12-22,0.53125
1986-12-23,0.523438
1986-12-24,0.523438
1986-12-26,0.53125
1986-12-29,0.53125
1986-12-30,0.53125
1986-12-31,0.5625
1987-01-02,0.5625
1987-01-05,0.5625
1987-01-06,0.5625
1987-01-07,0.5625
1987-01-08,0.5625
1987-01-09,0.570313
1987-01-12,0.5625
1987-01-13,0.5625
1987-01-14,0.5625
1987-01-15,0.554688
1987-01-16,0.5625
1987-01-19,0.554688
1987-01-20,0.554688
1987-01-21,0.539063
1987-01-22,0.53125
1987-01-23,0.546875
1987-01-26,0.5625
1987-01-27,0.554688
1987-01-28,0.546875
1987-01-29,0.546875
1987-01-30,0.5625
1987-02-02,0.554688
1987-02-03,0.585938
1987-02-04,0.59375
1987-02-05,0.601563
1987-02-06,0.578125
1987-02-09,0.585938
1987-02-10,0.59375
1987-02-11,0.601563
1987-02-12,0.59375
1987-02-13,0.585938
1987-02-17,0.59375
1987-02-18,0.609375
1987-02-19,0.59375
1987-02-20,0.601563
1987-02-23,0.59375
1987-02-24,0.617188
1987-02-25,0.617188
1987-02-26,0.617188
1987-02-27,0.632813
1987-03-02,0.625
1987-03-03,0.609375
1987-03-04,0.601563
1987-03-05,0.601563
1987-03-06,0.601563
1987-03-09,0.609375
1987-03-10,0.609375
1987-03-11,0.601563
1987-03-12,0.601563
1987-03-13,0.617188
1987-03-16,0.617188
1987-03-17,0.632813
1987-03-18,0.632813
1987-03-19,0.625
1987-03-20,0.625
1987-03-23,0.617188
1987-03-24,0.617188
1987-03-25,0.609375
1987-03-26,0.617188
1987-03-27,0.625
1987-03-30,0.617188
1987-03-31,0.632813
1987-04-01,0.609375
1987-04-02,0.609375
1987-04-03,0.625
1987-04-06,0.617188
1987-04-07,0.632813
1987-04-08,0.640625
1987-04-09,0.65625
1987-04-10,0.65625
1987-04-13,0.632813
1987-04-14,0.609375
1987-04-15,0.609375
1987-04-16,0.617188
1987-04-20,0.617188
1987-04-21,0.625
1987-04-22,0.609375
1987-04-23,0.617188
1987-04-24,0.609375
1987-04-27,0.609375
1987-04-28,0.609375
1987-04-29,0.617188
1987-04-30,0.625
1987-05-01,0.640625
1987-05-04,0.640625
1987-05-05,0.640625
1987-05-06,0.640625
1987-05-07,0.640625
1987-05-08,0.632813
1987-05-11,0.648438
1987-05-12,0.632813
1987-05-13,0.632813
1987-05-14,0.640625
1987-05-15,0.632813
1987-05-18,0.632813
1987-05-19,0.625
1987-05-20,0.625
1987-05-21,0.625
1987-05-22,0.632813
1987-05-26,0.632813
1987-05-27,0.625
1987-05-28,0.609375
1987-05-29,0.609375
1987-06-01,0.601563
1987-06-02,0.601563
1987-06-03,0.601563
1987-06-04,0.609375
1987-06-05,0.609375
1987-06-08,0.609375
1987-06-09,0.601563
1987-06-10,0.609375
1987-06-11,0.609375
1987-06-12,0.625
1987-06-15,0.617188
1987-06-16,0.617188
1987-06-17,0.617188
1987-06-18,0.609375
1987-06-19,0.609375
1987-06-22,0.640625
1987-06-23,0.632813
1987-06-24,0.632813
1987-06-25,0.632813
1987-06-26,0.632813
1987-06-29,0.632813
1987-06-30,0.632813
1987-07-01,0.648438
1987-07-02,0.671875
1987-07-06,0.671875
1987-07-07,0.679688
1987-07-08,0.671875
1987-07-09,0.695313
1987-07-10,0.734375
1987-07-13,0.796875
1987-07-14,0.867188
1987-07-15,0.929688
1987-07-16,1.0390629999999998
1987-07-17,1.109375
1987-07-20,1.109375
1987-07-21,1.0625
1987-07-22,1.078125
1987-07-23,1.078125
1987-07-24,1.0625
1987-07-27,1.0625
1987-07-28,1.0078129999999998
1987-07-29,1.0
1987-07-30,1.0
1987-07-31,1.0
1987-08-03,0.976563
1987-08-04,0.992188
1987-08-05,0.976563
1987-08-06,1.0
1987-08-07,1.015625
1987-08-10,1.015625
1987-08-11,1.0234379999999998
1987-08-12,1.0234379999999998
1987-08-13,1.0234379999999998
1987-08-14,1.015625
1987-08-17,1.015625
1987-08-18,1.015625
1987-08-19,1.0
1987-08-20,1.0
1987-08-21,0.992188
1987-08-24,0.976563
1987-08-25,0.945313
1987-08-26,0.914063
1987-08-27,0.890625
1987-08-28,0.90625
1987-08-31,0.914063
1987-09-01,0.914063
1987-09-02,0.898438
1987-09-03,0.890625
1987-09-04,0.890625
1987-09-08,0.882813
1987-09-09,0.875
1987-09-10,0.867188
1987-09-11,0.875
1987-09-14,0.875
1987-09-15,0.875
1987-09-16,0.875
1987-09-17,0.867188
1987-09-18,0.867188
1987-09-21,0.867188
1987-09-22,0.867188
1987-09-23,0.875
1987-09-24,0.84375
1987-09-25,0.84375
1987-09-28,0.859375
1987-09-29,0.867188
1987-09-30,0.890625
1987-10-01,0.9375
1987-10-02,1.25
1987-10-05,1.15625
1987-10-06,1.1484379999999998
1987-10-07,1.1015629999999998
1987-10-08,1.078125
1987-10-09,1.1015629999999998
1987-10-12,1.09375
1987-10-13,1.0859379999999998
1987-10-14,1.0703129999999998
1987-10-15,1.0546879999999998
1987-10-16,1.0546879999999998
1987-10-19,0.929688
1987-10-20,0.820313
1987-10-21,0.828125
1987-10-22,0.875
1987-10-23,0.929688
1987-10-26,0.875
1987-10-27,0.875
1987-10-28,0.8125
1987-10-29,0.8125
1987-10-30,0.835938
1987-11-02,0.828125
1987-11-03,0.8125
1987-11-04,0.835938
1987-11-05,0.84375
1987-11-06,0.867188
1987-11-09,0.851563
1987-11-10,0.859375
1987-11-11,0.914063
1987-11-12,0.96875
1987-11-13,0.992188
1987-11-16,0.976563
1987-11-17,0.96875
1987-11-18,0.945313
1987-11-19,0.90625
1987-11-20,0.90625
1987-11-23,0.890625
1987-11-24,0.898438
1987-11-25,0.898438
1987-11-27,0.890625
1987-11-30,0.914063
1987-12-01,0.914063
1987-12-02,0.921875
1987-12-03,0.898438
1987-12-04,0.875
1987-12-07,0.875
1987-12-08,0.890625
1987-12-09,0.898438
1987-12-10,0.898438
1987-12-11,0.890625
1987-12-14,0.898438
1987-12-15,0.882813
1987-12-16,0.921875
1987-12-17,0.960938
1987-12-18,1.0
1987-12-21,1.109375
1987-12-22,1.1171879999999998
1987-12-23,1.09375
1987-12-24,1.109375
1987-12-28,1.09375
1987-12-29,1.0625
1987-12-30,1.0703129999999998
1987-12-31,1.109375
1988-01-04,1.140625
1988-01-05,1.1484379999999998
1988-01-06,1.1171879999999998
1988-01-07,1.09375
1988-01-08,1.09375
1988-01-11,1.0625
1988-01-12,1.0546879999999998
1988-01-13,1.046875
1988-01-14,1.046875
1988-01-15,1.0546879999999998
1988-01-18,1.0546879999999998
1988-01-19,1.0546879999999998
1988-01-20,1.0390629999999998
1988-01-21,1.0390629999999998
1988-01-22,1.09375
1988-01-25,1.078125
1988-01-26,1.0546879999999998
1988-01-27,1.0625
1988-01-28,1.0390629999999998
1988-01-29,1.046875
1988-02-01,1.03125
1988-02-02,1.03125
1988-02-03,1.03125
1988-02-04,1.0234379999999998
1988-02-05,0.984375
1988-02-08,0.976563
1988-02-09,0.976563
1988-02-10,1.015625
1988-02-11,1.0625
1988-02-12,1.0625
1988-02-16,1.078125
1988-02-17,1.0703129999999998
1988-02-18,1.0703129999999998
1988-02-19,1.0703129999999998
1988-02-22,1.0625
1988-02-23,1.078125
1988-02-24,0.984375
1988-02-25,1.0234379999999998
1988-02-26,1.0390629999999998
1988-02-29,1.0390629999999998
1988-03-01,1.046875
1988-03-02,1.046875
1988-03-03,1.015625
1988-03-04,1.03125
1988-03-07,1.0390629999999998
1988-03-08,1.03125
1988-03-09,1.0390629999999998
1988-03-10,1.015625
1988-03-11,1.046875
1988-03-14,1.046875
1988-03-15,1.046875
1988-03-16,1.046875
1988-03-17,1.046875
1988-03-18,1.046875
1988-03-21,1.03125
1988-03-22,1.03125
1988-03-23,1.0390629999999998
1988-03-24,1.03125
1988-03-25,1.03125
1988-03-28,1.03125
1988-03-29,1.0390629999999998
1988-03-30,1.03125
1988-03-31,1.0390629999999998
1988-04-04,1.046875
1988-04-05,1.046875
1988-04-06,1.046875
1988-04-07,1.046875
1988-04-08,1.0390629999999998
1988-04-11,1.0390629999999998
1988-04-12,1.03125
1988-04-13,1.015625
1988-04-14,1.0
1988-04-15,0.953125
1988-04-18,0.96875
1988-04-19,1.0
1988-04-20,1.0078129999999998
1988-04-21,1.0
1988-04-22,1.0
1988-04-25,0.984375
1988-04-26,0.984375
1988-04-27,0.984375
1988-04-28,0.984375
1988-04-29,0.992188
1988-05-02,0.992188
1988-05-03,0.992188
1988-05-04,0.992188
1988-05-05,0.992188
1988-05-06,1.0
1988-05-09,1.0
1988-05-10,1.0078129999999998
1988-05-11,1.0
1988-05-12,0.96875
1988-05-13,0.992188
1988-05-16,1.0
1988-05-17,1.0
1988-05-18,0.992188
1988-05-19,0.984375
1988-05-20,0.976563
1988-05-23,0.976563
1988-05-24,0.960938
1988-05-25,0.953125
1988-05-26,0.945313
1988-05-27,0.953125
1988-05-31,0.976563
1988-06-01,0.976563
1988-06-02,0.945313
1988-06-03,0.945313
1988-06-06,0.960938
1988-06-07,0.960938
1988-06-08,0.96875
1988-06-09,0.984375
1988-06-10,1.015625
1988-06-13,1.03125
1988-06-14,1.125
1988-06-15,1.1875
1988-06-16,1.203125
1988-06-17,1.1796879999999998
1988-06-20,1.171875
1988-06-21,1.15625
1988-06-22,1.1640629999999998
1988-06-23,1.1640629999999998
1988-06-24,1.1796879999999998
1988-06-27,1.1875
1988-06-28,1.1875
1988-06-29,1.1796879999999998
1988-06-30,1.1953129999999998
1988-07-01,1.2109379999999998
1988-07-05,1.21875
1988-07-06,1.2734379999999998
1988-07-07,1.296875
1988-07-08,1.34375
1988-07-11,1.390625
1988-07-12,1.4296879999999998
1988-07-13,1.3984379999999998
1988-07-14,1.40625
1988-07-15,1.3984379999999998
1988-07-18,1.3984379999999998
1988-07-19,1.3984379999999998
1988-07-20,1.4140629999999998
1988-07-21,1.40625
1988-07-22,1.3984379999999998
1988-07-25,1.390625
1988-07-26,1.3828129999999998
1988-07-27,1.421875
1988-07-28,1.4375
1988-07-29,1.4453129999999998
1988-08-01,1.421875
1988-08-02,1.375
1988-08-03,1.3203129999999998
1988-08-04,1.3046879999999998
1988-08-05,1.3125
1988-08-08,1.3359379999999998
1988-08-09,1.328125
1988-08-10,1.3125
1988-08-11,1.265625
1988-08-12,1.265625
1988-08-15,1.21875
1988-08-16,1.2109379999999998
1988-08-17,1.234375
1988-08-18,1.234375
1988-08-19,1.1875
1988-08-22,1.1875
1988-08-23,1.171875
1988-08-24,1.203125
1988-08-25,1.1875
1988-08-26,1.21875
1988-08-29,1.21875
1988-08-30,1.2265629999999998
1988-08-31,1.2265629999999998
1988-09-01,1.21875
1988-09-02,1.3046879999999998
1988-09-06,1.328125
1988-09-07,1.3359379999999998
1988-09-08,1.390625
1988-09-09,1.375
1988-09-12,1.3984379999999998
1988-09-13,1.3984379999999998
1988-09-14,1.3671879999999998
1988-09-15,1.3984379999999998
1988-09-16,1.375
1988-09-19,1.3359379999999998
1988-09-20,1.328125
1988-09-21,1.3125
1988-09-22,1.3046879999999998
1988-09-23,1.28125
1988-09-26,1.28125
1988-09-27,1.2734379999999998
1988-09-28,1.2734379999999998
1988-09-29,1.2578129999999998
1988-09-30,1.234375
1988-10-03,1.234375
1988-10-04,1.234375
1988-10-05,1.25
1988-10-06,1.25
1988-10-07,1.25
1988-10-10,1.234375
1988-10-11,1.2421879999999998
1988-10-12,1.2734379999999998
1988-10-13,1.296875
1988-10-14,1.3359379999999998
1988-10-17,1.3125
1988-10-18,1.328125
1988-10-19,1.359375
1988-10-20,1.375
1988-10-21,1.359375
1988-10-24,1.3046879999999998
1988-10-25,1.2734379999999998
1988-10-26,1.2578129999999998
1988-10-27,1.28125
1988-10-28,1.28125
1988-10-31,1.2890629999999998
1988-11-01,1.28125
1988-11-02,1.2578129999999998
1988-11-03,1.25
1988-11-04,1.25
1988-11-07,1.234375
1988-11-08,1.234375
1988-11-09,1.234375
1988-11-10,1.234375
1988-11-11,1.21875
1988-11-14,1.21875
1988-11-15,1.21875
1988-11-16,1.2109379999999998
1988-11-17,1.2109379999999998
1988-11-18,1.21875
1988-11-21,1.2109379999999998
1988-11-22,1.2265629999999998
1988-11-23,1.25
1988-11-25,1.359375
1988-11-28,1.3671879999999998
1988-11-29,1.375
1988-11-30,1.390625
1988-12-01,1.40625
1988-12-02,1.390625
1988-12-05,1.390625
1988-12-06,1.40625
1988-12-07,1.40625
1988-12-08,1.390625
1988-12-09,1.375
1988-12-12,1.390625
1988-12-13,1.390625
1988-12-14,1.375
1988-12-15,1.375
1988-12-16,1.359375
1988-12-19,1.3515629999999998
1988-12-20,1.34375
1988-12-21,1.3515629999999998
1988-12-22,1.3359379999999998
1988-12-23,1.3359379999999998
1988-12-27,1.3359379999999998
1988-12-28,1.328125
1988-12-29,1.3671879999999998
1988-12-30,1.4375
1989-01-03,1.4375
1989-01-04,1.46875
1989-01-05,1.4453129999999998
1989-01-06,1.453125
