Date,CMS
1978-03-03,22.875
1978-03-06,22.625
1978-03-07,22.875
1978-03-08,23.125
1978-03-09,23.125
1978-03-10,23.25
1978-03-13,23.125
1978-03-14,23.125
1978-03-15,23.25
1978-03-16,23.25
1978-03-17,23.5
1978-03-20,23.25
1978-03-21,23.375
1978-03-22,23.375
1978-03-23,23.375
1978-03-27,23.375
1978-03-28,23.375
1978-03-29,23.5
1978-03-30,23.5
1978-03-31,24.0
1978-04-03,23.5
1978-04-04,23.625
1978-04-05,23.5
1978-04-06,23.875
1978-04-07,23.625
1978-04-10,23.5
1978-04-11,23.375
1978-04-12,23.25
1978-04-13,23.25
1978-04-14,23.375
1978-04-17,22.25
1978-04-18,22.625
1978-04-19,22.5
1978-04-20,22.625
1978-04-21,22.625
1978-04-24,22.5
1978-04-25,22.625
1978-04-26,22.5
1978-04-27,22.125
1978-04-28,22.0
1978-05-01,22.25
1978-05-02,22.25
1978-05-03,22.125
1978-05-04,22.25
1978-05-05,22.0
1978-05-08,22.0
1978-05-09,22.125
1978-05-10,22.125
1978-05-11,22.0
1978-05-12,22.0
1978-05-15,21.75
1978-05-16,21.875
1978-05-17,21.75
1978-05-18,21.75
1978-05-19,21.875
1978-05-22,22.125
1978-05-23,22.125
1978-05-24,22.125
1978-05-25,22.125
1978-05-26,22.125
1978-05-30,21.875
1978-05-31,21.75
1978-06-01,21.75
1978-06-02,21.75
1978-06-05,21.875
1978-06-06,22.125
1978-06-07,22.125
1978-06-08,22.0
1978-06-09,22.125
1978-06-12,22.375
1978-06-13,22.5
1978-06-14,22.625
1978-06-15,22.5
1978-06-16,22.5
1978-06-19,22.375
1978-06-20,22.375
1978-06-21,22.5
1978-06-22,22.625
1978-06-23,22.5
1978-06-26,22.5
1978-06-27,22.75
1978-06-28,22.625
1978-06-29,22.75
1978-06-30,22.875
1978-07-03,22.875
1978-07-05,23.0
1978-07-06,23.25
1978-07-07,23.25
1978-07-10,23.5
1978-07-11,23.5
1978-07-12,23.625
1978-07-13,23.75
1978-07-14,23.875
1978-07-17,23.125
1978-07-18,22.875
1978-07-19,23.125
1978-07-20,23.0
1978-07-21,23.125
1978-07-24,23.125
1978-07-25,23.0
1978-07-26,23.0
1978-07-27,23.0
1978-07-28,23.125
1978-07-31,23.25
1978-08-01,23.5
1978-08-02,24.125
1978-08-03,24.5
1978-08-04,24.25
1978-08-07,24.0
1978-08-08,24.125
1978-08-09,24.25
1978-08-10,24.25
1978-08-11,24.375
1978-08-14,24.25
1978-08-15,24.25
1978-08-16,24.25
1978-08-17,24.0
1978-08-18,23.875
1978-08-21,24.0
1978-08-22,23.625
1978-08-23,23.75
1978-08-24,24.0
1978-08-25,24.0
1978-08-28,24.125
1978-08-29,24.125
1978-08-30,23.875
1978-08-31,24.0
1978-09-01,23.875
1978-09-05,23.875
1978-09-06,23.75
1978-09-07,23.75
1978-09-08,23.75
1978-09-11,23.75
1978-09-12,23.625
1978-09-13,23.75
1978-09-14,23.75
1978-09-15,24.0
1978-09-18,24.0
1978-09-19,23.875
1978-09-20,23.875
1978-09-21,23.75
1978-09-22,23.75
1978-09-25,23.75
1978-09-26,23.75
1978-09-27,23.875
1978-09-28,24.0
1978-09-29,24.0
1978-10-02,24.0
1978-10-03,24.125
1978-10-04,24.125
1978-10-05,24.125
1978-10-06,24.0
1978-10-09,24.25
1978-10-10,24.125
1978-10-11,24.125
1978-10-12,24.125
1978-10-13,24.125
1978-10-16,23.375
1978-10-17,23.125
1978-10-18,22.875
1978-10-19,22.75
1978-10-20,22.75
1978-10-23,22.75
1978-10-24,22.75
1978-10-25,22.75
1978-10-26,22.5
1978-10-27,22.0
1978-10-30,21.375
1978-10-31,21.5
1978-11-01,22.5
1978-11-02,22.375
1978-11-03,22.0
1978-11-06,21.875
1978-11-07,21.75
1978-11-08,21.625
1978-11-09,21.875
1978-11-10,22.125
1978-11-13,22.25
1978-11-14,21.875
1978-11-15,22.0
1978-11-16,22.0
1978-11-17,22.25
1978-11-20,22.375
1978-11-21,22.5
1978-11-22,22.25
1978-11-24,22.125
1978-11-27,22.125
1978-11-28,22.125
1978-11-29,22.25
1978-11-30,22.5
1978-12-01,22.375
1978-12-04,22.625
1978-12-05,22.75
1978-12-06,22.875
1978-12-07,23.0
1978-12-08,22.875
1978-12-11,22.875
1978-12-12,22.875
1978-12-13,22.625
1978-12-14,22.625
1978-12-15,22.5
1978-12-18,22.375
1978-12-19,22.375
1978-12-20,22.25
1978-12-21,22.375
1978-12-22,22.25
1978-12-26,22.25
1978-12-27,22.5
1978-12-28,22.5
1978-12-29,22.375
1979-01-02,22.625
1979-01-03,23.0
1979-01-04,23.0
1979-01-05,23.5
1979-01-08,23.25
1979-01-09,23.25
1979-01-10,23.375
1979-01-11,23.25
1979-01-12,23.375
1979-01-15,22.625
1979-01-16,22.375
1979-01-17,22.5
1979-01-18,22.625
1979-01-19,22.5
1979-01-22,22.5
1979-01-23,22.625
1979-01-24,22.875
1979-01-25,23.0
1979-01-26,23.25
1979-01-29,23.125
1979-01-30,23.25
1979-01-31,23.375
1979-02-01,23.5
1979-02-02,23.25
1979-02-05,22.875
1979-02-06,22.625
1979-02-07,22.5
1979-02-08,22.625
1979-02-09,22.5
1979-02-12,22.375
1979-02-13,22.5
1979-02-14,22.75
1979-02-15,22.625
1979-02-16,22.5
1979-02-20,22.625
1979-02-21,22.875
1979-02-22,22.875
1979-02-23,22.875
1979-02-26,22.375
1979-02-27,22.375
1979-02-28,22.5
1979-03-01,22.5
1979-03-02,22.25
1979-03-05,22.375
1979-03-06,22.375
1979-03-07,22.375
1979-03-08,22.75
1979-03-09,22.875
1979-03-12,22.875
1979-03-13,22.625
1979-03-14,22.75
1979-03-15,22.75
1979-03-16,22.75
1979-03-19,22.75
1979-03-20,22.75
1979-03-21,22.625
1979-03-22,22.5
1979-03-23,22.375
1979-03-26,22.625
1979-03-27,22.875
1979-03-28,23.0
1979-03-29,23.125
1979-03-30,22.875
1979-04-02,22.375
1979-04-03,22.625
1979-04-04,22.75
1979-04-05,22.625
1979-04-06,22.625
1979-04-09,22.25
1979-04-10,22.375
1979-04-11,22.25
1979-04-12,22.25
1979-04-16,21.625
1979-04-17,21.25
1979-04-18,21.25
1979-04-19,21.25
1979-04-20,21.375
1979-04-23,20.875
1979-04-24,20.625
1979-04-25,20.25
1979-04-26,20.25
1979-04-27,20.375
1979-04-30,20.0
1979-05-01,20.25
1979-05-02,20.0
1979-05-03,20.0
1979-05-04,19.875
1979-05-07,19.75
1979-05-08,19.75
1979-05-09,19.75
1979-05-10,20.0
1979-05-11,20.125
1979-05-14,20.125
1979-05-15,20.25
1979-05-16,20.125
1979-05-17,20.375
1979-05-18,20.5
1979-05-21,20.5
1979-05-22,20.625
1979-05-23,20.75
1979-05-24,20.625
1979-05-25,20.875
1979-05-29,21.0
1979-05-30,21.0
1979-05-31,21.125
1979-06-01,21.0
1979-06-04,21.375
1979-06-05,21.625
1979-06-06,21.5
1979-06-07,21.625
1979-06-08,21.75
1979-06-11,22.125
1979-06-12,22.25
1979-06-13,22.25
1979-06-14,22.125
1979-06-15,22.0
1979-06-18,21.625
1979-06-19,21.625
1979-06-20,21.75
1979-06-21,21.375
1979-06-22,21.875
1979-06-25,22.625
1979-06-26,22.375
1979-06-27,22.5
1979-06-28,22.375
1979-06-29,22.5
1979-07-02,22.375
1979-07-03,22.5
1979-07-05,22.875
1979-07-06,22.625
1979-07-09,23.125
1979-07-10,23.125
1979-07-11,23.0
1979-07-12,23.125
1979-07-13,22.875
1979-07-16,22.125
1979-07-17,22.25
1979-07-18,22.125
1979-07-19,22.0
1979-07-20,21.875
1979-07-23,21.5
1979-07-24,21.5
1979-07-25,21.625
1979-07-26,21.75
1979-07-27,21.75
1979-07-30,21.875
1979-07-31,21.875
1979-08-01,22.125
1979-08-02,22.0
1979-08-03,22.0
1979-08-06,21.875
1979-08-07,22.0
1979-08-08,22.0
1979-08-09,22.125
1979-08-10,21.875
1979-08-13,22.125
1979-08-14,22.125
1979-08-15,22.0
1979-08-16,22.125
1979-08-17,22.125
1979-08-20,22.0
1979-08-21,22.0
1979-08-22,21.875
1979-08-23,22.0
1979-08-24,21.875
1979-08-27,21.75
1979-08-28,21.75
1979-08-29,22.0
1979-08-30,22.375
1979-08-31,22.0
1979-09-04,22.0
1979-09-05,21.875
1979-09-06,21.875
1979-09-07,21.875
1979-09-10,21.875
1979-09-11,21.875
1979-09-12,22.0
1979-09-13,22.0
1979-09-14,22.25
1979-09-17,22.0
1979-09-18,21.75
1979-09-19,21.875
1979-09-20,21.625
1979-09-21,21.75
1979-09-24,21.625
1979-09-25,21.625
1979-09-26,21.625
1979-09-27,21.625
1979-09-28,21.75
1979-10-01,21.75
1979-10-02,21.75
1979-10-03,21.75
1979-10-04,21.875
1979-10-05,21.625
1979-10-08,21.625
1979-10-09,21.375
1979-10-10,20.75
1979-10-11,21.0
1979-10-12,21.125
1979-10-15,20.25
1979-10-16,20.125
1979-10-17,20.125
1979-10-18,20.0
1979-10-19,19.875
1979-10-22,19.25
1979-10-23,19.0
1979-10-24,18.875
1979-10-25,18.875
1979-10-26,19.25
1979-10-29,19.5
1979-10-30,19.5
1979-10-31,19.375
1979-11-01,19.125
1979-11-02,19.25
1979-11-05,19.25
1979-11-06,19.0
1979-11-07,19.0
1979-11-08,19.25
1979-11-09,19.125
1979-11-12,19.25
1979-11-13,19.625
1979-11-14,19.875
1979-11-15,19.875
1979-11-16,19.875
1979-11-19,19.5
1979-11-20,19.0
1979-11-21,19.0
1979-11-23,19.0
1979-11-26,19.5
1979-11-27,20.125
1979-11-28,20.25
1979-11-29,20.25
1979-11-30,20.25
1979-12-03,20.125
1979-12-04,20.25
1979-12-05,20.375
1979-12-06,20.125
1979-12-07,20.25
1979-12-10,20.0
1979-12-11,19.75
1979-12-12,19.75
1979-12-13,19.625
1979-12-14,19.75
1979-12-17,19.75
1979-12-18,19.625
1979-12-19,19.75
1979-12-20,19.625
1979-12-21,19.25
1979-12-24,19.125
1979-12-26,18.875
1979-12-27,19.25
1979-12-28,19.25
1979-12-31,18.875
1980-01-02,19.25
1980-01-03,19.25
1980-01-04,19.5
1980-01-07,19.75
1980-01-08,19.875
1980-01-09,19.875
1980-01-10,20.0
1980-01-11,19.875
1980-01-14,19.0
1980-01-15,19.0
1980-01-16,19.125
1980-01-17,18.875
1980-01-18,18.5
1980-01-21,18.75
1980-01-22,18.875
1980-01-23,18.75
1980-01-24,18.75
1980-01-25,18.625
1980-01-28,18.625
1980-01-29,18.25
1980-01-30,18.0
1980-01-31,18.0
1980-02-01,18.0
1980-02-04,18.0
1980-02-05,17.875
1980-02-06,17.625
1980-02-07,17.75
1980-02-08,17.875
1980-02-11,17.75
1980-02-12,17.875
1980-02-13,17.875
1980-02-14,17.625
1980-02-15,17.625
1980-02-19,17.0
1980-02-20,16.875
1980-02-21,17.0
1980-02-22,17.0
1980-02-25,17.0
1980-02-26,17.0
1980-02-27,16.75
1980-02-28,16.75
1980-02-29,17.125
1980-03-03,16.875
1980-03-04,16.75
1980-03-05,16.0
1980-03-06,15.875
1980-03-07,15.875
1980-03-10,16.25
1980-03-11,16.75
1980-03-12,16.75
1980-03-13,16.375
1980-03-14,16.5
1980-03-17,16.375
1980-03-18,16.5
1980-03-19,16.5
1980-03-20,16.25
1980-03-21,16.0
1980-03-24,16.0
1980-03-25,15.875
1980-03-26,15.875
1980-03-27,15.625
1980-03-28,15.875
1980-03-31,16.625
1980-04-01,17.0
1980-04-02,17.0
1980-04-03,16.875
1980-04-07,16.5
1980-04-08,16.75
1980-04-09,17.375
1980-04-10,18.25
1980-04-11,18.625
1980-04-14,17.75
1980-04-15,17.75
1980-04-16,17.75
1980-04-17,18.0
1980-04-18,18.25
1980-04-21,18.125
1980-04-22,18.25
1980-04-23,18.75
1980-04-24,19.125
1980-04-25,19.125
1980-04-28,19.125
1980-04-29,19.0
1980-04-30,18.75
1980-05-01,18.75
1980-05-02,19.125
1980-05-05,19.625
1980-05-06,19.25
1980-05-07,19.5
1980-05-08,19.125
1980-05-09,18.875
1980-05-12,19.125
1980-05-13,19.25
1980-05-14,19.125
1980-05-15,19.0
1980-05-16,18.875
1980-05-19,19.0
1980-05-20,19.0
1980-05-21,19.0
1980-05-22,19.0
1980-05-23,18.875
1980-05-27,19.0
1980-05-28,19.625
1980-05-29,19.625
1980-05-30,19.625
1980-06-02,19.5
1980-06-03,19.375
1980-06-04,19.125
1980-06-05,19.0
1980-06-06,19.0
1980-06-09,19.0
1980-06-10,19.125
1980-06-11,19.375
1980-06-12,19.5
1980-06-13,20.375
1980-06-16,20.875
1980-06-17,21.0
1980-06-18,21.125
1980-06-19,21.125
1980-06-20,21.625
1980-06-23,21.375
1980-06-24,21.25
1980-06-25,20.75
1980-06-26,20.875
1980-06-27,21.0
1980-06-30,20.875
1980-07-01,21.0
1980-07-02,21.125
1980-07-03,21.0
1980-07-07,20.875
1980-07-08,20.75
1980-07-09,20.625
1980-07-10,20.625
1980-07-11,20.375
1980-07-14,19.5
1980-07-15,19.25
1980-07-16,19.25
1980-07-17,19.25
1980-07-18,19.125
1980-07-21,19.25
1980-07-22,19.125
1980-07-23,19.25
1980-07-24,19.25
1980-07-25,19.125
1980-07-28,19.25
1980-07-29,19.125
1980-07-30,19.25
1980-07-31,19.125
1980-08-01,19.0
1980-08-04,18.625
1980-08-05,18.375
1980-08-06,18.5
1980-08-07,18.5
1980-08-08,18.25
1980-08-11,18.625
1980-08-12,18.75
1980-08-13,18.625
1980-08-14,18.625
1980-08-15,18.5
1980-08-18,18.5
1980-08-19,18.375
1980-08-20,18.375
1980-08-21,18.5
1980-08-22,18.5
1980-08-25,18.625
1980-08-26,18.625
1980-08-27,18.625
1980-08-28,18.25
1980-08-29,18.125
1980-09-02,18.0
1980-09-03,18.0
1980-09-04,18.375
1980-09-05,18.125
1980-09-08,18.0
1980-09-09,17.875
1980-09-10,18.25
1980-09-11,18.25
1980-09-12,18.375
1980-09-15,18.375
1980-09-16,18.375
1980-09-17,18.375
1980-09-18,18.5
1980-09-19,18.625
1980-09-22,18.625
1980-09-23,18.625
1980-09-24,18.375
1980-09-25,18.25
1980-09-26,18.0
1980-09-29,18.0
1980-09-30,18.125
1980-10-01,17.625
1980-10-02,17.875
1980-10-03,18.0
1980-10-06,18.25
1980-10-07,18.375
1980-10-08,18.5
1980-10-09,18.375
1980-10-10,17.625
1980-10-13,17.625
1980-10-14,17.625
1980-10-15,17.625
1980-10-16,17.625
1980-10-17,17.75
1980-10-20,17.5
1980-10-21,17.5
1980-10-22,17.375
1980-10-23,17.25
1980-10-24,17.25
1980-10-27,17.0
1980-10-28,17.0
1980-10-29,16.875
1980-10-30,16.75
1980-10-31,16.875
1980-11-03,17.0
1980-11-05,16.875
1980-11-06,16.875
1980-11-07,16.625
1980-11-10,16.625
1980-11-11,16.625
1980-11-12,17.125
1980-11-13,17.125
1980-11-14,17.25
1980-11-17,16.75
1980-11-18,16.875
1980-11-19,16.75
1980-11-20,16.75
1980-11-21,16.5
1980-11-24,16.625
1980-11-25,16.5
1980-11-26,16.375
1980-11-28,16.375
1980-12-01,15.875
1980-12-02,15.875
1980-12-03,15.875
1980-12-04,15.75
1980-12-05,15.875
1980-12-08,15.625
1980-12-09,15.625
1980-12-10,15.5
1980-12-11,15.5
1980-12-12,15.5
1980-12-15,15.5
1980-12-16,15.625
1980-12-17,16.0
1980-12-18,17.0
1980-12-19,16.625
1980-12-22,16.875
1980-12-23,17.0
1980-12-24,17.0
1980-12-26,16.75
1980-12-29,16.625
1980-12-30,16.375
1980-12-31,16.625
1981-01-02,16.625
1981-01-05,17.25
1981-01-06,17.625
1981-01-07,17.5
1981-01-08,17.375
1981-01-09,17.25
1981-01-12,17.375
1981-01-13,17.375
1981-01-14,17.25
1981-01-15,17.375
1981-01-16,17.125
1981-01-19,16.625
1981-01-20,16.5
1981-01-21,16.625
1981-01-22,16.375
1981-01-23,16.375
1981-01-26,16.375
1981-01-27,16.625
1981-01-28,16.625
1981-01-29,16.5
1981-01-30,16.875
1981-02-02,16.75
1981-02-03,16.5
1981-02-04,16.5
1981-02-05,16.625
1981-02-06,16.5
1981-02-09,16.5
1981-02-10,16.5
1981-02-11,16.5
1981-02-12,16.375
1981-02-13,16.125
1981-02-17,16.5
1981-02-18,16.625
1981-02-19,16.5
1981-02-20,17.125
1981-02-23,17.375
1981-02-24,17.0
1981-02-25,17.125
1981-02-26,16.875
1981-02-27,16.75
1981-03-02,17.0
1981-03-03,16.875
1981-03-04,16.875
1981-03-05,16.75
1981-03-06,16.875
1981-03-09,16.875
1981-03-10,16.75
1981-03-11,17.25
1981-03-12,17.5
1981-03-13,17.5
1981-03-16,17.625
1981-03-17,17.625
1981-03-18,17.625
1981-03-19,17.5
1981-03-20,17.625
1981-03-23,17.625
1981-03-24,17.375
1981-03-25,17.375
1981-03-26,17.25
1981-03-27,17.25
1981-03-30,17.125
1981-03-31,17.125
1981-04-01,17.125
1981-04-02,17.125
1981-04-03,17.125
1981-04-06,17.125
1981-04-07,17.5
1981-04-08,17.375
1981-04-09,17.25
1981-04-10,17.25
1981-04-13,17.375
1981-04-14,17.375
1981-04-15,18.0
1981-04-16,18.125
1981-04-20,17.5
1981-04-21,17.625
1981-04-22,17.875
1981-04-23,17.875
1981-04-24,18.0
1981-04-27,17.75
1981-04-28,17.75
1981-04-29,17.375
1981-04-30,17.25
1981-05-01,17.125
1981-05-04,17.0
1981-05-05,16.75
1981-05-06,16.625
1981-05-07,16.75
1981-05-08,17.125
1981-05-11,17.0
1981-05-12,17.25
1981-05-13,17.75
1981-05-14,18.0
1981-05-15,18.0
1981-05-18,18.375
1981-05-19,18.25
1981-05-20,18.25
1981-05-21,18.5
1981-05-22,18.25
1981-05-26,18.125
1981-05-27,17.875
1981-05-28,17.875
1981-05-29,18.0
1981-06-01,18.375
1981-06-02,18.625
1981-06-03,18.5
1981-06-04,18.375
1981-06-05,18.25
1981-06-08,18.125
1981-06-09,17.875
1981-06-10,18.25
1981-06-11,18.75
1981-06-12,18.5
1981-06-15,18.875
1981-06-16,19.125
1981-06-17,19.125
1981-06-18,18.75
1981-06-19,18.5
1981-06-22,18.625
1981-06-23,18.875
1981-06-24,18.625
1981-06-25,18.625
1981-06-26,18.625
1981-06-29,18.625
1981-06-30,18.5
1981-07-01,18.5
1981-07-02,18.25
1981-07-06,18.375
1981-07-07,18.25
1981-07-08,18.25
1981-07-09,18.125
1981-07-10,18.125
1981-07-13,17.5
1981-07-14,17.5
1981-07-15,17.25
1981-07-16,17.125
1981-07-17,17.625
1981-07-20,17.25
1981-07-21,17.125
1981-07-22,17.125
1981-07-23,17.125
1981-07-24,17.0
1981-07-27,17.375
1981-07-28,17.25
1981-07-29,17.25
1981-07-30,17.375
1981-07-31,17.5
1981-08-03,17.5
1981-08-04,17.375
1981-08-05,17.5
1981-08-06,17.5
1981-08-07,17.625
1981-08-10,17.75
1981-08-11,18.25
1981-08-12,18.375
1981-08-13,18.25
1981-08-14,18.125
1981-08-17,18.125
1981-08-18,17.875
1981-08-19,18.125
1981-08-20,17.875
1981-08-21,18.0
1981-08-24,18.0
1981-08-25,17.125
1981-08-26,17.125
1981-08-27,17.0
1981-08-28,16.875
1981-08-31,17.125
1981-09-01,16.875
1981-09-02,16.75
1981-09-03,16.625
1981-09-04,16.5
1981-09-08,16.375
1981-09-09,16.25
1981-09-10,16.25
1981-09-11,16.375
1981-09-14,16.5
1981-09-15,16.75
1981-09-16,17.0
1981-09-17,16.75
1981-09-18,16.875
1981-09-21,16.875
1981-09-22,17.0
1981-09-23,17.125
1981-09-24,17.125
1981-09-25,16.75
1981-09-28,16.75
1981-09-29,16.75
1981-09-30,16.75
1981-10-01,17.0
1981-10-02,17.25
1981-10-05,17.625
1981-10-06,17.625
1981-10-07,17.25
1981-10-08,17.125
1981-10-09,17.5
1981-10-12,17.375
1981-10-13,17.375
1981-10-14,17.375
1981-10-15,17.25
1981-10-16,17.25
1981-10-19,16.375
1981-10-20,16.125
1981-10-21,16.375
1981-10-22,16.375
1981-10-23,16.25
1981-10-26,16.125
1981-10-27,16.0
1981-10-28,16.0
1981-10-29,16.25
1981-10-30,16.5
1981-11-02,16.5
1981-11-03,16.75
1981-11-04,16.5
1981-11-05,16.625
1981-11-06,16.625
1981-11-09,17.0
1981-11-10,17.625
1981-11-11,17.375
1981-11-12,17.75
1981-11-13,17.875
1981-11-16,17.75
1981-11-17,17.75
1981-11-18,17.75
1981-11-19,17.5
1981-11-20,17.5
1981-11-23,17.25
1981-11-24,17.25
1981-11-25,17.375
1981-11-27,17.625
1981-11-30,17.5
1981-12-01,17.5
1981-12-02,17.25
1981-12-03,17.375
1981-12-04,17.375
1981-12-07,17.375
1981-12-08,17.25
1981-12-09,17.0
1981-12-10,16.75
1981-12-11,16.75
1981-12-14,16.625
1981-12-15,17.0
1981-12-16,16.875
1981-12-17,16.75
1981-12-18,16.875
1981-12-21,16.875
1981-12-22,17.0
1981-12-23,17.0
1981-12-24,17.0
1981-12-28,17.0
1981-12-29,16.875
1981-12-30,16.875
1981-12-31,17.125
1982-01-04,17.5
1982-01-05,17.375
1982-01-06,17.375
1982-01-07,17.5
1982-01-08,17.625
1982-01-11,17.5
1982-01-12,17.375
1982-01-13,17.25
1982-01-14,17.375
1982-01-15,17.375
1982-01-18,16.75
1982-01-19,16.75
1982-01-20,16.625
1982-01-21,16.625
1982-01-22,16.75
1982-01-25,16.625
1982-01-26,16.5
1982-01-27,16.625
1982-01-28,16.75
1982-01-29,16.75
1982-02-01,16.5
1982-02-02,16.5
1982-02-03,16.5
1982-02-04,16.625
1982-02-05,16.625
1982-02-08,16.625
1982-02-09,16.5
1982-02-10,16.625
1982-02-11,16.625
1982-02-12,16.5
1982-02-16,16.5
1982-02-17,16.625
1982-02-18,16.625
1982-02-19,16.75
1982-02-22,17.0
1982-02-23,17.125
1982-02-24,17.25
1982-02-25,17.375
1982-02-26,17.5
1982-03-01,17.75
1982-03-02,17.75
1982-03-03,17.75
1982-03-04,17.875
1982-03-05,18.0
1982-03-08,18.0
1982-03-09,18.0
1982-03-10,17.875
1982-03-11,17.875
1982-03-12,17.375
1982-03-15,17.375
1982-03-16,17.375
1982-03-17,17.5
1982-03-18,17.625
1982-03-19,17.5
1982-03-22,17.625
1982-03-23,17.75
1982-03-24,17.625
1982-03-25,17.5
1982-03-26,17.5
1982-03-29,17.5
1982-03-30,17.375
1982-03-31,17.5
1982-04-01,17.625
1982-04-02,17.5
1982-04-05,17.5
1982-04-06,17.75
1982-04-07,17.75
1982-04-08,17.625
1982-04-12,17.875
1982-04-13,17.875
1982-04-14,18.0
1982-04-15,17.875
1982-04-16,18.0
1982-04-19,17.375
1982-04-20,17.375
1982-04-21,17.25
1982-04-22,17.625
1982-04-23,17.625
1982-04-26,17.625
1982-04-27,17.375
1982-04-28,17.375
1982-04-29,17.375
1982-04-30,17.375
1982-05-03,17.25
1982-05-04,17.375
1982-05-05,17.375
1982-05-06,17.625
1982-05-07,17.625
1982-05-10,17.75
1982-05-11,17.875
1982-05-12,18.125
1982-05-13,17.875
1982-05-14,17.875
1982-05-17,17.75
1982-05-18,17.625
1982-05-19,17.75
1982-05-20,17.75
1982-05-21,17.75
1982-05-24,17.75
1982-05-25,17.75
1982-05-26,17.75
1982-05-27,17.625
1982-05-28,17.625
1982-06-01,17.75
1982-06-02,17.5
1982-06-03,17.625
1982-06-04,17.5
1982-06-07,17.625
1982-06-08,17.5
1982-06-09,17.25
1982-06-10,17.125
1982-06-11,17.125
1982-06-14,17.125
1982-06-15,17.0
1982-06-16,17.0
1982-06-17,17.125
1982-06-18,17.0
1982-06-21,17.0
1982-06-22,17.0
1982-06-23,17.0
1982-06-24,17.0
1982-06-25,16.875
1982-06-28,16.75
1982-06-29,16.875
1982-06-30,16.875
1982-07-01,17.125
1982-07-02,17.0
1982-07-06,17.25
1982-07-07,17.25
1982-07-08,17.125
1982-07-09,17.25
1982-07-12,17.625
1982-07-13,17.625
1982-07-14,17.875
1982-07-15,17.75
1982-07-16,17.75
1982-07-19,17.0
1982-07-20,17.0
1982-07-21,16.875
1982-07-22,16.875
1982-07-23,16.75
1982-07-26,16.625
1982-07-27,16.5
1982-07-28,16.5
1982-07-29,16.375
1982-07-30,16.375
1982-08-02,16.5
1982-08-03,16.625
1982-08-04,16.625
1982-08-05,16.625
1982-08-06,16.625
1982-08-09,16.5
1982-08-10,16.5
1982-08-11,16.625
1982-08-12,16.75
1982-08-13,17.125
1982-08-16,17.375
1982-08-17,17.75
1982-08-18,18.0
1982-08-19,17.625
1982-08-20,17.875
1982-08-23,18.0
1982-08-24,18.25
1982-08-25,18.125
1982-08-26,18.25
1982-08-27,17.875
1982-08-30,17.75
1982-08-31,18.0
1982-09-01,18.125
1982-09-02,18.375
1982-09-03,18.75
1982-09-07,18.5
1982-09-08,18.625
1982-09-09,18.5
1982-09-10,18.0
1982-09-13,18.125
1982-09-14,18.125
1982-09-15,18.375
1982-09-16,18.25
1982-09-17,18.125
1982-09-20,18.125
1982-09-21,18.0
1982-09-22,18.125
1982-09-23,18.25
1982-09-24,18.25
1982-09-27,18.25
1982-09-28,18.375
1982-09-29,18.375
1982-09-30,18.375
1982-10-01,18.375
1982-10-04,18.375
1982-10-05,18.375
1982-10-06,18.25
1982-10-07,18.75
1982-10-08,19.25
1982-10-11,19.75
1982-10-12,19.75
1982-10-13,19.625
1982-10-14,19.625
1982-10-15,19.75
1982-10-18,18.875
1982-10-19,19.0
1982-10-20,18.75
1982-10-21,18.875
1982-10-22,18.75
1982-10-25,18.625
1982-10-26,18.375
1982-10-27,18.625
1982-10-28,18.75
1982-10-29,18.75
1982-11-01,18.75
1982-11-02,18.875
1982-11-03,19.0
1982-11-04,19.125
1982-11-05,19.25
1982-11-08,19.125
1982-11-09,19.0
1982-11-10,19.25
1982-11-11,19.125
1982-11-12,19.125
1982-11-15,18.75
1982-11-16,18.75
1982-11-17,18.75
1982-11-18,18.875
1982-11-19,18.75
1982-11-22,18.625
1982-11-23,18.625
1982-11-24,18.875
1982-11-26,18.875
1982-11-29,18.875
1982-11-30,19.0
1982-12-01,19.125
1982-12-02,19.125
1982-12-03,19.25
1982-12-06,19.5
1982-12-07,19.5
1982-12-08,19.5
1982-12-09,19.875
1982-12-10,19.75
1982-12-13,19.75
1982-12-14,19.25
1982-12-15,19.125
1982-12-16,19.0
1982-12-17,19.0
1982-12-20,19.0
1982-12-21,19.25
1982-12-22,19.125
1982-12-23,19.25
1982-12-27,19.375
1982-12-28,19.5
1982-12-29,19.625
1982-12-30,19.625
1982-12-31,19.625
1983-01-03,19.625
1983-01-04,20.0
1983-01-05,20.25
1983-01-06,20.25
1983-01-07,20.125
1983-01-10,20.375
1983-01-11,20.5
1983-01-12,20.75
1983-01-13,20.625
1983-01-14,20.75
1983-01-17,20.0
1983-01-18,19.875
1983-01-19,20.25
1983-01-20,20.375
1983-01-21,20.25
1983-01-24,19.875
1983-01-25,20.0
1983-01-26,20.0
1983-01-27,20.125
1983-01-28,20.125
1983-01-31,20.125
1983-02-01,20.125
1983-02-02,20.25
1983-02-03,20.125
1983-02-04,20.5
1983-02-07,20.625
1983-02-08,20.375
1983-02-09,20.375
1983-02-10,20.25
1983-02-11,20.0
1983-02-14,20.125
1983-02-15,20.125
1983-02-16,20.25
1983-02-17,20.25
1983-02-18,20.25
1983-02-22,20.25
1983-02-23,20.5
1983-02-24,20.5
1983-02-25,20.5
1983-02-28,20.75
1983-03-01,21.0
1983-03-02,21.375
1983-03-03,21.5
1983-03-04,21.5
1983-03-07,21.75
1983-03-08,21.75
1983-03-09,21.75
1983-03-10,21.5
1983-03-11,21.5
1983-03-14,21.25
