Date,LLY
1998-10-06,77.5
1998-10-07,71.375
1998-10-08,70.5625
1998-10-09,73.375
1998-10-12,73.75
1998-10-13,72.5
1998-10-14,72.5
1998-10-15,74.5
1998-10-16,75.25
1998-10-19,75.0625
1998-10-20,75.375
1998-10-21,78.0
1998-10-22,78.5625
1998-10-23,77.6875
1998-10-26,77.375
1998-10-27,76.875
1998-10-28,77.3125
1998-10-29,80.25
1998-10-30,81.0
1998-11-02,82.0625
1998-11-03,81.75
1998-11-04,81.0
1998-11-05,84.875
1998-11-06,87.375
1998-11-09,86.125
1998-11-10,85.625
1998-11-11,84.25
1998-11-12,84.1875
1998-11-13,83.625
1998-11-16,83.8125
1998-11-17,82.8125
1998-11-18,84.875
1998-11-19,86.0625
1998-11-20,87.1875
1998-11-23,89.375
1998-11-24,89.375
1998-11-25,90.75
1998-11-27,90.875
1998-11-30,89.6875
1998-12-01,90.25
1998-12-02,88.875
1998-12-03,83.75
1998-12-04,86.125
1998-12-07,86.9375
1998-12-08,87.625
1998-12-09,88.4375
1998-12-10,86.8125
1998-12-11,89.9375
1998-12-14,87.6875
1998-12-15,88.3125
1998-12-16,89.125
1998-12-17,89.5
1998-12-18,87.3125
1998-12-21,84.0625
1998-12-22,84.9375
1998-12-23,85.625
1998-12-24,85.25
1998-12-28,87.25
1998-12-29,90.125
1998-12-30,90.5
1998-12-31,88.875
1999-01-04,86.0
1999-01-05,85.8125
1999-01-06,85.125
1999-01-07,82.375
1999-01-08,78.875
1999-01-11,76.1875
1999-01-12,76.5
1999-01-13,80.6875
1999-01-14,81.5
1999-01-15,81.25
1999-01-19,79.5
1999-01-20,82.25
1999-01-21,77.9375
1999-01-22,80.25
1999-01-25,86.25
1999-01-26,89.5
1999-01-27,90.75
1999-01-28,92.25
1999-01-29,93.6875
1999-02-01,93.1875
1999-02-02,91.8125
1999-02-03,92.0
1999-02-04,90.9375
1999-02-05,88.4375
1999-02-08,87.25
1999-02-09,86.6875
1999-02-10,87.375
1999-02-11,90.0
1999-02-12,90.1875
1999-02-16,89.375
1999-02-17,88.5
1999-02-18,93.375
1999-02-19,93.0625
1999-02-22,94.875
1999-02-23,96.4375
1999-02-24,92.75
1999-02-25,93.25
1999-02-26,94.5
1999-03-01,93.8125
1999-03-02,93.0
1999-03-03,92.875
1999-03-04,94.5
1999-03-05,97.4375
1999-03-08,97.3125
1999-03-09,95.5
1999-03-10,91.8125
1999-03-11,92.8125
1999-03-12,94.875
1999-03-15,96.5625
1999-03-16,94.0625
1999-03-17,88.75
1999-03-18,88.8125
1999-03-19,87.4375
1999-03-22,85.0625
1999-03-23,84.1875
1999-03-24,85.6875
1999-03-25,86.5
1999-03-26,84.4375
1999-03-29,86.625
1999-03-30,87.9375
1999-03-31,84.875
1999-04-01,86.875
1999-04-05,86.25
1999-04-06,85.9375
1999-04-07,85.375
1999-04-08,88.5
1999-04-09,90.25
1999-04-12,90.0
1999-04-13,87.4375
1999-04-14,83.6875
1999-04-15,81.1875
1999-04-16,82.3125
1999-04-19,72.875
1999-04-20,73.6875
1999-04-21,76.0
1999-04-22,75.375
1999-04-23,74.25
1999-04-26,77.0
1999-04-27,79.0625
1999-04-28,77.5
1999-04-29,75.0
1999-04-30,73.625
1999-05-03,76.1875
1999-05-04,75.75
1999-05-05,75.1875
1999-05-06,76.125
1999-05-07,75.5
1999-05-10,73.3125
1999-05-11,75.8125
1999-05-12,76.4375
1999-05-13,78.875
1999-05-14,76.9375
1999-05-17,78.0
1999-05-18,77.25
1999-05-19,75.75
1999-05-20,73.875
1999-05-21,71.3125
1999-05-24,71.0
1999-05-25,68.75
1999-05-26,67.0
1999-05-27,69.0
1999-05-28,71.4375
1999-06-01,70.6875
1999-06-02,70.125
1999-06-03,71.9375
1999-06-04,75.25
1999-06-07,71.875
1999-06-08,72.5
1999-06-09,72.8125
1999-06-10,70.6875
1999-06-11,69.6875
1999-06-14,68.8125
1999-06-15,68.875
1999-06-16,69.75
1999-06-17,70.625
1999-06-18,68.9375
1999-06-21,67.625
1999-06-22,67.0625
1999-06-23,65.1875
1999-06-24,66.9375
1999-06-25,65.875
1999-06-28,65.3125
1999-06-29,68.0
1999-06-30,71.625
1999-07-01,74.875
1999-07-02,74.6875
1999-07-06,74.3125
1999-07-07,74.625
1999-07-08,74.5
1999-07-09,74.5
1999-07-12,73.75
1999-07-13,72.8125
1999-07-14,73.9375
1999-07-15,76.875
1999-07-16,76.875
1999-07-19,76.0
1999-07-20,73.8125
1999-07-21,73.0
1999-07-22,71.9375
1999-07-23,68.875
1999-07-26,68.9375
1999-07-27,67.875
1999-07-28,67.8125
1999-07-29,66.375
1999-07-30,65.6875
1999-08-02,65.25
1999-08-03,64.25
1999-08-04,62.75
1999-08-05,63.125
1999-08-06,62.6875
1999-08-09,63.75
1999-08-10,63.3125
1999-08-11,61.5
1999-08-12,61.875
1999-08-13,63.0625
1999-08-16,64.4375
1999-08-17,65.625
1999-08-18,66.9375
1999-08-19,66.625
1999-08-20,67.5625
1999-08-23,71.0
1999-08-24,72.5625
1999-08-25,75.625
1999-08-26,75.0
1999-08-27,75.25
1999-08-30,76.375
1999-08-31,74.625
1999-09-01,75.375
1999-09-02,74.875
1999-09-03,77.1875
1999-09-07,75.0
1999-09-08,73.9375
1999-09-09,73.5
1999-09-10,72.375
1999-09-13,71.875
1999-09-14,69.875
1999-09-15,68.125
1999-09-16,67.5625
1999-09-17,67.0
1999-09-20,67.125
1999-09-21,65.625
1999-09-22,66.6875
1999-09-23,65.0625
1999-09-24,65.1875
1999-09-27,63.1875
1999-09-28,62.9375
1999-09-29,63.25
1999-09-30,64.1875
1999-10-01,68.5625
1999-10-04,71.0
1999-10-05,69.0625
1999-10-06,70.875
1999-10-07,70.6875
1999-10-08,73.4375
1999-10-11,72.125
1999-10-12,70.625
1999-10-13,69.75
1999-10-14,67.8125
1999-10-15,66.375
1999-10-18,67.0625
1999-10-19,69.875
1999-10-20,65.625
1999-10-21,68.1875
1999-10-22,68.5625
1999-10-25,68.4375
1999-10-26,66.8125
1999-10-27,67.125
1999-10-28,68.25
1999-10-29,68.875
1999-11-01,68.75
1999-11-02,68.875
1999-11-03,71.875
1999-11-04,76.125
1999-11-05,77.0
1999-11-08,75.25
1999-11-09,74.0
1999-11-10,75.9375
1999-11-11,76.875
1999-11-12,77.375
1999-11-15,73.875
1999-11-16,77.0
1999-11-17,75.0625
1999-11-18,73.625
1999-11-19,72.875
1999-11-22,75.0625
1999-11-23,73.4375
1999-11-24,73.5625
1999-11-26,72.4375
1999-11-29,75.375
1999-11-30,72.171875
1999-12-01,71.4375
1999-12-02,71.328125
1999-12-03,71.875
1999-12-06,69.5
1999-12-07,66.5
1999-12-08,66.25
1999-12-09,66.875
1999-12-10,65.875
1999-12-13,64.125
1999-12-14,66.375
1999-12-15,68.5625
1999-12-16,66.875
1999-12-17,67.0625
1999-12-20,65.0
1999-12-21,65.4375
1999-12-22,66.875
1999-12-23,68.25
1999-12-27,70.5
1999-12-28,68.4375
1999-12-29,67.3125
1999-12-30,67.25
1999-12-31,66.5
2000-01-03,65.5625
2000-01-04,63.5
2000-01-05,64.3125
2000-01-06,66.1875
2000-01-07,71.0625
2000-01-10,68.125
2000-01-11,68.5
2000-01-12,67.5
2000-01-13,66.6875
2000-01-14,68.3125
2000-01-18,67.3125
2000-01-19,67.75
2000-01-20,66.78125
2000-01-21,64.75
2000-01-24,62.125
2000-01-25,62.3125
2000-01-26,62.75
2000-01-27,64.25
2000-01-28,65.3125
2000-01-31,66.875
2000-02-01,65.5625
2000-02-02,65.0625
2000-02-03,65.25
2000-02-04,64.875
2000-02-07,63.3125
2000-02-08,63.3125
2000-02-09,61.75
2000-02-10,62.3125
2000-02-11,61.625
2000-02-14,60.75
2000-02-15,61.1875
2000-02-16,61.25
2000-02-17,60.1875
2000-02-18,58.5
2000-02-22,59.5
2000-02-23,60.3125
2000-02-24,58.5625
2000-02-25,56.6875
2000-02-28,57.5
2000-02-29,59.4375
2000-03-01,58.875
2000-03-02,57.6875
2000-03-03,58.0
2000-03-06,57.625
2000-03-07,54.5
2000-03-08,55.5
2000-03-09,60.0625
2000-03-10,61.1875
2000-03-13,59.25
2000-03-14,57.4375
2000-03-15,62.75
2000-03-16,64.75
2000-03-17,61.375
2000-03-20,60.75
2000-03-21,61.6875
2000-03-22,63.5625
2000-03-23,64.375
2000-03-24,62.125
2000-03-27,60.5
2000-03-28,60.25
2000-03-29,61.0
2000-03-30,60.75
2000-03-31,62.625
2000-04-03,65.375
2000-04-04,69.0
2000-04-05,67.46875
2000-04-06,65.875
2000-04-07,64.3125
2000-04-10,64.875
2000-04-11,66.875
2000-04-12,65.125
2000-04-13,70.0
2000-04-14,67.4375
2000-04-17,70.0
2000-04-18,73.25
2000-04-19,75.625
2000-04-20,75.75
2000-04-24,77.5
2000-04-25,77.0
2000-04-26,77.8125
2000-04-27,77.9375
2000-04-28,77.125
2000-05-01,77.375
2000-05-02,78.0
2000-05-03,79.0
2000-05-04,79.25
2000-05-05,79.75
2000-05-08,80.5
2000-05-09,79.625
2000-05-10,77.25
2000-05-11,74.875
2000-05-12,75.4375
2000-05-15,76.4375
2000-05-16,74.9375
2000-05-17,73.875
2000-05-18,73.75
2000-05-19,75.9375
2000-05-22,75.1875
2000-05-23,75.5625
2000-05-24,77.125
2000-05-25,78.625
2000-05-26,78.8125
2000-05-30,76.5
2000-05-31,76.125
2000-06-01,77.0625
2000-06-02,73.125
2000-06-05,72.4375
2000-06-06,74.125
2000-06-07,74.875
2000-06-08,74.9375
2000-06-09,76.1875
2000-06-12,78.25
2000-06-13,80.75
2000-06-14,82.8125
2000-06-15,83.0
2000-06-16,84.9375
2000-06-19,86.375
2000-06-20,86.578125
2000-06-21,86.75
2000-06-22,84.5
2000-06-23,85.3125
2000-06-26,86.5625
2000-06-27,84.75
2000-06-28,87.203125
2000-06-29,101.625
2000-06-30,99.875
2000-07-03,98.75
2000-07-05,104.5
2000-07-06,101.625
2000-07-07,101.0
2000-07-10,104.0
2000-07-11,103.0
2000-07-12,99.75
2000-07-13,95.75
2000-07-14,94.5
2000-07-17,98.46875
2000-07-18,100.5
2000-07-19,98.75
2000-07-20,96.5
2000-07-21,97.875
2000-07-24,101.140625
2000-07-25,101.0
2000-07-26,98.90625
2000-07-27,99.421875
2000-07-28,102.25
2000-07-31,103.875
2000-08-01,106.875
2000-08-02,106.75
2000-08-03,107.875
2000-08-04,107.375
2000-08-07,106.546875
2000-08-08,108.546875
2000-08-09,76.875
2000-08-10,77.125
2000-08-11,77.0
2000-08-14,77.75
2000-08-15,77.0
2000-08-16,77.25
2000-08-17,78.375
2000-08-18,76.5
2000-08-21,77.1875
2000-08-22,76.09375
2000-08-23,77.1875
2000-08-24,75.625
2000-08-25,75.5625
2000-08-28,74.5
2000-08-29,74.0
2000-08-30,74.25
2000-08-31,73.015625
2000-09-01,72.6875
2000-09-05,69.75
2000-09-06,67.375
2000-09-07,69.0
2000-09-08,69.34375
2000-09-11,70.25
2000-09-12,71.625
2000-09-13,74.4375
2000-09-14,73.75
2000-09-15,72.9375
2000-09-18,74.4375
2000-09-19,75.875
2000-09-20,74.125
2000-09-21,78.0625
2000-09-22,81.5
2000-09-25,82.859375
2000-09-26,82.625
2000-09-27,81.6875
2000-09-28,82.375
2000-09-29,81.125
2000-10-02,80.875
2000-10-03,81.75
2000-10-04,82.5
2000-10-05,84.5625
2000-10-06,82.9375
2000-10-09,82.6875
2000-10-10,84.5
2000-10-11,87.4375
2000-10-12,87.5
2000-10-13,87.0
2000-10-16,89.8125
2000-10-17,89.125
2000-10-18,89.25
2000-10-19,88.5
2000-10-20,86.375
2000-10-23,88.9375
2000-10-24,87.6875
2000-10-25,88.8125
2000-10-26,87.5
2000-10-27,87.5
2000-10-30,88.0
2000-10-31,89.375
2000-11-01,91.0
2000-11-02,88.5
2000-11-03,88.0625
2000-11-06,89.5625
2000-11-07,87.25
2000-11-08,90.4375
2000-11-09,89.6875
2000-11-10,90.5
2000-11-13,86.125
2000-11-14,87.875
2000-11-15,87.6875
2000-11-16,86.5625
2000-11-17,89.4375
2000-11-20,87.75
2000-11-21,89.875
2000-11-22,86.8125
2000-11-24,84.8125
2000-11-27,88.6875
2000-11-28,91.75
2000-11-29,94.5
2000-11-30,93.6875
2000-12-01,90.0625
2000-12-04,90.4375
2000-12-05,90.375
2000-12-06,90.375
2000-12-07,92.125
2000-12-08,92.5625
2000-12-11,92.875
2000-12-12,92.3125
2000-12-13,91.0
2000-12-14,89.75
2000-12-15,89.25
2000-12-18,88.5
2000-12-19,89.0
2000-12-20,90.9375
2000-12-21,90.75
2000-12-22,87.6875
2000-12-26,89.9375
2000-12-27,89.125
2000-12-28,91.625
2000-12-29,93.0625
2001-01-02,91.5
2001-01-03,86.3125
2001-01-04,81.125
2001-01-05,80.6875
2001-01-08,80.75
2001-01-09,84.5
2001-01-10,83.375
2001-01-11,81.625
2001-01-12,80.0
2001-01-16,83.25
2001-01-17,81.5625
2001-01-18,81.75
2001-01-19,80.75
2001-01-22,81.75
2001-01-23,83.125
2001-01-24,82.75
2001-01-25,83.0625
2001-01-26,82.5
2001-01-29,81.099998
2001-01-30,79.809998
2001-01-31,78.800003
2001-02-01,80.150002
2001-02-02,81.900002
2001-02-05,79.900002
2001-02-06,77.5
2001-02-07,78.949997
2001-02-08,80.989998
2001-02-09,80.75
2001-02-12,80.400002
2001-02-13,79.989998
2001-02-14,77.08000200000001
2001-02-15,75.25
2001-02-16,73.0
2001-02-20,73.68
2001-02-21,73.760002
2001-02-22,74.239998
2001-02-23,75.949997
2001-02-26,77.389999
2001-02-27,78.0
2001-02-28,79.459999
2001-03-01,78.980003
2001-03-02,79.33000200000001
2001-03-05,79.459999
2001-03-06,77.959999
2001-03-07,76.769997
2001-03-08,77.400002
2001-03-09,79.0
2001-03-12,78.5
2001-03-13,78.300003
2001-03-14,76.940002
2001-03-15,75.739998
2001-03-16,74.440002
2001-03-19,76.0
2001-03-20,76.5
2001-03-21,74.220001
2001-03-22,73.349998
2001-03-23,72.589996
2001-03-26,74.389999
2001-03-27,76.220001
2001-03-28,77.360001
2001-03-29,75.699997
2001-03-30,76.660004
2001-04-02,75.459999
2001-04-03,75.010002
2001-04-04,76.209999
2001-04-05,77.120003
2001-04-06,77.5
2001-04-09,77.91999799999999
2001-04-10,78.360001
2001-04-11,76.91999799999999
2001-04-12,77.440002
2001-04-16,79.0
2001-04-17,80.889999
2001-04-18,79.879997
2001-04-19,79.790001
2001-04-20,80.099998
2001-04-23,80.389999
2001-04-24,79.059998
2001-04-25,81.339996
2001-04-26,81.389999
2001-04-27,82.800003
2001-04-30,85.0
2001-05-01,85.629997
2001-05-02,86.400002
2001-05-03,85.32
2001-05-04,86.040001
2001-05-07,86.779999
2001-05-08,86.040001
2001-05-09,85.510002
2001-05-10,85.010002
2001-05-11,83.900002
2001-05-14,84.440002
2001-05-15,84.800003
2001-05-16,86.260002
2001-05-17,87.730003
2001-05-18,85.489998
2001-05-21,85.849998
2001-05-22,85.559998
2001-05-23,84.5
2001-05-24,84.900002
2001-05-25,84.019997
2001-05-29,85.900002
2001-05-30,84.699997
2001-05-31,84.699997
2001-06-01,86.43
2001-06-04,87.0
2001-06-05,88.099998
2001-06-06,86.989998
2001-06-07,87.040001
2001-06-08,87.040001
2001-06-11,87.0
2001-06-12,86.5
2001-06-13,83.699997
2001-06-14,83.5
2001-06-15,81.400002
2001-06-18,80.879997
2001-06-19,78.709999
2001-06-20,79.519997
2001-06-21,78.5
2001-06-22,76.400002
2001-06-25,75.519997
2001-06-26,75.730003
2001-06-27,74.019997
2001-06-28,73.68
2001-06-29,74.0
2001-07-02,75.75
2001-07-03,76.349998
2001-07-05,75.599998
2001-07-06,75.110001
2001-07-09,76.400002
2001-07-10,74.699997
2001-07-11,75.800003
2001-07-12,74.550003
2001-07-13,75.779999
2001-07-16,75.099998
2001-07-17,75.050003
2001-07-18,76.75
2001-07-19,77.459999
2001-07-20,77.400002
2001-07-23,76.550003
2001-07-24,76.110001
2001-07-25,76.300003
2001-07-26,78.120003
2001-07-27,78.379997
2001-07-30,79.089996
2001-07-31,79.279999
2001-08-01,78.900002
2001-08-02,79.550003
2001-08-03,79.199997
2001-08-06,79.050003
2001-08-07,78.349998
2001-08-08,77.629997
2001-08-09,77.239998
2001-08-10,78.099998
2001-08-13,78.459999
2001-08-14,78.389999
2001-08-15,79.099998
2001-08-16,80.040001
2001-08-17,79.800003
2001-08-20,81.089996
2001-08-21,80.769997
2001-08-22,81.800003
2001-08-23,82.440002
2001-08-24,83.66999799999999
2001-08-27,82.25
2001-08-28,79.949997
2001-08-29,79.040001
2001-08-30,79.32
2001-08-31,77.629997
2001-09-04,78.720001
2001-09-05,79.800003
2001-09-06,78.5
2001-09-07,76.699997
2001-09-10,77.199997
2001-09-17,77.610001
2001-09-18,77.959999
2001-09-19,75.5
2001-09-20,73.910004
2001-09-21,73.989998
2001-09-24,76.900002
2001-09-25,77.199997
2001-09-26,78.550003
2001-09-27,80.099998
2001-09-28,80.699997
2001-10-01,81.660004
2001-10-02,82.870003
2001-10-03,79.25
2001-10-04,78.970001
2001-10-05,79.690002
2001-10-08,79.650002
2001-10-09,78.699997
2001-10-10,79.75
2001-10-11,78.989998
2001-10-12,78.889999
2001-10-15,78.059998
2001-10-16,79.0
2001-10-17,75.0
2001-10-18,76.099998
2001-10-19,75.959999
2001-10-22,77.510002
2001-10-23,77.559998
2001-10-24,78.199997
2001-10-25,79.0
2001-10-26,79.699997
2001-10-29,79.370003
2001-10-30,77.269997
2001-10-31,76.5
2001-11-01,76.949997
2001-11-02,77.889999
2001-11-05,78.5
2001-11-06,79.599998
2001-11-07,80.150002
2001-11-08,79.360001
2001-11-09,78.470001
2001-11-12,78.5
2001-11-13,78.970001
2001-11-14,78.239998
2001-11-15,78.370003
2001-11-16,79.019997
2001-11-19,79.989998
2001-11-20,81.139999
2001-11-21,83.33000200000001
2001-11-23,82.41999799999999
2001-11-26,82.639999
2001-11-27,82.230003
2001-11-28,81.449997
2001-11-29,82.550003
2001-11-30,82.66999799999999
2001-12-03,83.599998
2001-12-04,82.790001
2001-12-05,82.449997
2001-12-06,81.769997
2001-12-07,82.32
2001-12-10,81.540001
2001-12-11,80.400002
2001-12-12,79.010002
2001-12-13,80.470001
2001-12-14,81.809998
2001-12-17,82.800003
2001-12-18,82.639999
2001-12-19,81.599998
2001-12-20,80.029999
2001-12-21,78.400002
2001-12-24,79.739998
2001-12-26,79.300003
2001-12-27,79.239998
2001-12-28,79.839996
2001-12-31,78.540001
2002-01-02,78.5
2002-01-03,77.660004
2002-01-04,77.699997
2002-01-07,76.849998
2002-01-08,75.650002
2002-01-09,75.32
2002-01-10,76.800003
2002-01-11,76.400002
2002-01-14,77.0
2002-01-15,77.050003
2002-01-16,76.059998
2002-01-17,75.43
2002-01-18,74.589996
2002-01-22,75.849998
2002-01-23,75.769997
2002-01-24,74.099998
2002-01-25,75.110001
2002-01-28,74.290001
2002-01-29,73.400002
2002-01-30,74.040001
2002-01-31,75.099998
2002-02-01,74.790001
2002-02-04,73.300003
2002-02-05,73.940002
2002-02-06,73.360001
2002-02-07,72.860001
2002-02-08,73.66999799999999
2002-02-11,74.860001
2002-02-12,75.75
2002-02-13,76.120003
2002-02-14,76.41999799999999
2002-02-15,76.389999
2002-02-19,75.68
2002-02-20,76.83000200000001
2002-02-21,76.599998
2002-02-22,77.08000200000001
2002-02-25,76.650002
2002-02-26,75.91999799999999
2002-02-27,77.440002
2002-02-28,75.730003
2002-03-01,77.5
2002-03-04,78.5
2002-03-05,77.25
2002-03-06,78.199997
2002-03-07,78.480003
2002-03-08,78.199997
2002-03-11,78.879997
2002-03-12,79.389999
2002-03-13,79.489998
2002-03-14,79.25
2002-03-15,79.849998
2002-03-18,80.599998
2002-03-19,80.690002
2002-03-20,79.230003
2002-03-21,79.099998
2002-03-22,78.739998
2002-03-25,77.360001
2002-03-26,77.0
2002-03-27,75.779999
2002-03-28,76.199997
2002-04-01,77.720001
2002-04-02,78.739998
2002-04-03,77.639999
2002-04-04,76.199997
2002-04-05,75.349998
2002-04-08,74.5
2002-04-09,74.57
2002-04-10,75.050003
2002-04-11,74.410004
2002-04-12,73.41999799999999
2002-04-15,75.199997
2002-04-16,74.110001
2002-04-17,73.290001
2002-04-18,74.160004
2002-04-19,73.839996
2002-04-22,73.410004
2002-04-23,71.900002
2002-04-24,69.889999
2002-04-25,70.400002
2002-04-26,70.019997
2002-04-29,68.300003
2002-04-30,66.050003
2002-05-01,67.199997
2002-05-02,68.0
2002-05-03,66.900002
2002-05-06,65.57
2002-05-07,64.849998
2002-05-08,67.370003
2002-05-09,65.010002
2002-05-10,64.709999
2002-05-13,64.58000200000001
2002-05-14,65.699997
2002-05-15,63.509997999999996
2002-05-16,63.41
2002-05-17,65.0
2002-05-20,64.0
2002-05-21,64.0
2002-05-22,64.160004
2002-05-23,64.849998
2002-05-24,63.810001
2002-05-28,63.970001
2002-05-29,64.300003
2002-05-30,64.349998
2002-05-31,64.699997
2002-06-03,63.950001
2002-06-04,62.060001
2002-06-05,62.66
2002-06-06,61.380001
2002-06-07,61.299999
2002-06-10,61.310001
2002-06-11,59.75
2002-06-12,58.5
2002-06-13,59.869999
2002-06-14,60.450001
2002-06-17,62.400002
2002-06-18,62.639998999999996
2002-06-19,60.68
2002-06-20,60.150002
2002-06-21,58.389998999999996
2002-06-24,57.93
2002-06-25,57.23
2002-06-26,58.110001000000004
2002-06-27,59.830002
2002-06-28,56.400002
2002-07-01,53.759997999999996
2002-07-02,52.119999
2002-07-03,50.490002000000004
2002-07-05,52.25
2002-07-08,52.09
2002-07-09,49.98
2002-07-10,48.18
2002-07-11,49.700001
2002-07-12,50.259997999999996
2002-07-15,51.610001000000004
2002-07-16,52.349998
2002-07-17,50.900002
2002-07-18,48.540001000000004
2002-07-19,48.150002
2002-07-22,48.68
2002-07-23,48.68
2002-07-24,49.450001
2002-07-25,51.810001
2002-07-26,53.700001
2002-07-29,57.150002
2002-07-30,58.25
2002-07-31,58.419998
2002-08-01,55.0
2002-08-02,53.889998999999996
2002-08-05,51.799999
2002-08-06,52.639998999999996
2002-08-07,55.52
2002-08-08,56.810001
2002-08-09,57.220001
2002-08-12,58.0
2002-08-13,56.0
2002-08-14,58.240002000000004
2002-08-15,57.830002
2002-08-16,57.099998
2002-08-19,57.779999
2002-08-20,57.040001000000004
2002-08-21,58.119999
2002-08-22,62.150002
2002-08-23,59.57
2002-08-26,59.650002
2002-08-27,58.490002000000004
2002-08-28,58.0
2002-08-29,57.009997999999996
2002-08-30,58.049999
2002-09-03,55.82
2002-09-04,57.619999
2002-09-05,56.200001
2002-09-06,56.02
2002-09-09,57.57
2002-09-10,57.810001
2002-09-11,58.040001000000004
2002-09-12,57.939999
2002-09-13,58.07
2002-09-16,58.75
2002-09-17,57.580002
2002-09-18,57.07
2002-09-19,55.32
2002-09-20,56.330002
2002-09-23,55.099998
2002-09-24,55.0
2002-09-25,56.970001
2002-09-26,57.990002000000004
2002-09-27,55.639998999999996
2002-09-30,55.34
2002-10-01,57.5
2002-10-02,57.84
2002-10-03,57.349998
2002-10-04,55.419998
2002-10-07,56.82
2002-10-08,59.599998
2002-10-09,59.799999
2002-10-10,60.900002
2002-10-11,62.0
2002-10-14,61.990002000000004
2002-10-15,64.010002
2002-10-16,63.66
2002-10-17,63.0
2002-10-18,62.939999
2002-10-21,63.200001
2002-10-22,63.0
2002-10-23,58.09
2002-10-24,55.709998999999996
2002-10-25,56.950001
2002-10-28,56.77
2002-10-29,56.380001
2002-10-30,56.669998
2002-10-31,55.5
2002-11-01,56.740002000000004
2002-11-04,58.0
2002-11-05,57.939999
2002-11-06,60.48
2002-11-07,58.959998999999996
2002-11-08,62.240002000000004
2002-11-11,62.150002
2002-11-12,61.389998999999996
2002-11-13,60.290001000000004
2002-11-14,61.950001
2002-11-15,61.299999
2002-11-18,60.380001
2002-11-19,61.549999
2002-11-20,63.290001000000004
2002-11-21,64.730003
2002-11-22,65.730003
2002-11-25,68.059998
2002-11-26,64.0
2002-11-27,69.0
2002-11-29,68.300003
2002-12-02,68.75
2002-12-03,67.160004
2002-12-04,67.489998
2002-12-05,67.07
2002-12-06,65.440002
2002-12-09,65.360001
2002-12-10,66.099998
2002-12-11,65.849998
2002-12-12,64.099998
2002-12-13,64.470001
2002-12-16,64.849998
2002-12-17,63.959998999999996
2002-12-18,62.639998999999996
2002-12-19,62.5
2002-12-20,63.25
2002-12-23,64.449997
2002-12-24,64.43
2002-12-26,63.900002
2002-12-27,62.84
2002-12-30,63.900002
2002-12-31,63.5
2003-01-02,65.5
2003-01-03,66.989998
2003-01-06,67.980003
2003-01-07,66.620003
2003-01-08,67.099998
2003-01-09,67.230003
2003-01-10,67.260002
2003-01-13,66.5
2003-01-14,67.199997
2003-01-15,67.279999
2003-01-16,67.610001
2003-01-17,65.800003
2003-01-21,65.410004
2003-01-22,64.949997
2003-01-23,63.549999
2003-01-24,61.580002
2003-01-27,60.220001
2003-01-28,60.939999
2003-01-29,61.240002000000004
2003-01-30,59.369999
2003-01-31,60.240002000000004
2003-02-03,61.68
2003-02-04,61.16
2003-02-05,60.509997999999996
2003-02-06,61.209998999999996
2003-02-07,59.759997999999996
2003-02-10,60.130001
2003-02-11,60.040001000000004
2003-02-12,58.889998999999996
2003-02-13,57.290001000000004
2003-02-14,56.73
2003-02-18,57.82
2003-02-19,58.150002
2003-02-20,56.849998
2003-02-21,57.48
2003-02-24,56.669998
2003-02-25,55.959998999999996
2003-02-26,55.580002
2003-02-27,56.509997999999996
2003-02-28,56.560001
2003-03-03,56.599998
2003-03-04,56.200001
2003-03-05,57.0
2003-03-06,55.950001
2003-03-07,56.98
2003-03-10,56.0
2003-03-11,53.700001
2003-03-12,54.040001000000004
2003-03-13,55.240002000000004
2003-03-14,53.98
2003-03-17,55.299999
2003-03-18,55.98
2003-03-19,56.799999
2003-03-20,56.630001
2003-03-21,58.200001
2003-03-24,56.700001
2003-03-25,58.139998999999996
2003-03-26,57.860001000000004
2003-03-27,58.209998999999996
2003-03-28,58.360001000000004
2003-03-31,57.150002
2003-04-01,58.330002
2003-04-02,59.610001000000004
2003-04-03,60.5
2003-04-04,61.25
2003-04-07,59.810001
2003-04-08,59.799999
2003-04-09,59.259997999999996
2003-04-10,59.669998
2003-04-11,58.360001000000004
2003-04-14,59.5
2003-04-15,59.07
2003-04-16,58.240002000000004
2003-04-17,58.380001
2003-04-21,59.470001
2003-04-22,61.290001000000004
2003-04-23,62.5
2003-04-24,64.050003
2003-04-25,63.279999
2003-04-28,64.040001
2003-04-29,64.5
2003-04-30,63.82
2003-05-01,64.120003
2003-05-02,64.239998
2003-05-05,63.950001
2003-05-06,63.990002000000004
2003-05-07,64.360001
2003-05-08,63.91
2003-05-09,64.150002
2003-05-12,64.370003
2003-05-13,63.799999
2003-05-14,63.740002000000004
2003-05-15,64.150002
2003-05-16,63.529999
2003-05-19,60.75
2003-05-20,58.349998
2003-05-21,58.299999
2003-05-22,57.73
2003-05-23,58.099998
2003-05-27,59.299999
2003-05-28,58.700001
2003-05-29,58.220001
2003-05-30,59.77
2003-06-02,58.150002
2003-06-03,59.599998
2003-06-04,60.18
2003-06-05,61.720001
2003-06-06,61.18
2003-06-09,59.970001
2003-06-10,60.23
2003-06-11,63.189999
2003-06-12,64.059998
2003-06-13,65.209999
2003-06-16,67.849998
2003-06-17,69.83000200000001
2003-06-18,69.0
2003-06-19,67.400002
2003-06-20,68.529999
2003-06-23,67.07
2003-06-24,68.660004
2003-06-25,67.75
2003-06-26,69.529999
2003-06-27,68.120003
2003-06-30,68.970001
2003-07-01,69.779999
