Date,BXP
2015-12-31,127.540001
2016-01-04,124.199997
2016-01-05,127.260002
2016-01-06,127.239998
2016-01-07,124.980003
2016-01-08,121.480003
2016-01-11,122.68
2016-01-12,121.010002
2016-01-13,118.730003
2016-01-14,119.870003
2016-01-15,118.449997
2016-01-19,119.33000200000001
2016-01-20,115.849998
2016-01-21,116.040001
2016-01-22,119.199997
2016-01-25,117.809998
2016-01-26,120.349998
2016-01-27,119.139999
2016-01-28,115.440002
2016-01-29,116.209999
2016-02-01,116.309998
2016-02-02,114.82
2016-02-03,114.699997
2016-02-04,117.25
2016-02-05,115.089996
2016-02-08,111.139999
2016-02-09,108.970001
2016-02-10,111.190002
2016-02-11,108.18
2016-02-12,108.610001
2016-02-16,110.290001
2016-02-17,111.970001
2016-02-18,111.620003
2016-02-19,112.400002
2016-02-22,114.760002
2016-02-23,114.349998
2016-02-24,113.720001
2016-02-25,115.18
2016-02-26,113.900002
2016-02-29,114.139999
2016-03-01,118.059998
2016-03-02,118.029999
2016-03-03,118.400002
2016-03-04,118.58000200000001
2016-03-07,118.650002
2016-03-08,117.099998
2016-03-09,117.339996
2016-03-10,117.120003
2016-03-11,122.699997
2016-03-14,122.720001
2016-03-15,123.370003
2016-03-16,125.370003
2016-03-17,127.0
2016-03-18,126.660004
2016-03-21,125.949997
2016-03-22,125.32
2016-03-23,124.25
2016-03-24,123.870003
2016-03-28,124.93
2016-03-29,126.769997
2016-03-30,126.720001
2016-03-31,127.08000200000001
2016-04-01,127.290001
2016-04-04,127.5
2016-04-05,127.029999
2016-04-06,127.900002
2016-04-07,126.209999
2016-04-08,127.120003
2016-04-11,126.900002
2016-04-12,129.199997
2016-04-13,128.350006
2016-04-14,128.320007
2016-04-15,129.580002
2016-04-18,130.009995
2016-04-19,131.139999
2016-04-20,128.679993
2016-04-21,127.900002
2016-04-22,129.399994
2016-04-25,130.0
2016-04-26,130.550003
2016-04-27,130.600006
2016-04-28,129.649994
2016-04-29,128.860001
2016-05-02,131.110001
2016-05-03,129.940002
2016-05-04,130.580002
2016-05-05,130.860001
2016-05-06,130.899994
2016-05-09,132.270004
2016-05-10,133.130005
2016-05-11,130.899994
2016-05-12,131.380005
2016-05-13,130.059998
2016-05-16,130.809998
2016-05-17,130.389999
2016-05-18,127.25
2016-05-19,123.709999
2016-05-20,124.389999
2016-05-23,124.440002
2016-05-24,125.860001
2016-05-25,125.260002
2016-05-26,124.800003
2016-05-27,125.410004
2016-05-31,125.629997
2016-06-01,127.110001
2016-06-02,127.260002
2016-06-03,127.779999
2016-06-06,127.059998
2016-06-07,127.889999
2016-06-08,128.070007
2016-06-09,128.979996
2016-06-10,128.229996
2016-06-13,127.120003
2016-06-14,126.220001
2016-06-15,126.690002
2016-06-16,126.559998
2016-06-17,126.690002
2016-06-20,126.849998
2016-06-21,127.589996
2016-06-22,128.169998
2016-06-23,129.979996
2016-06-24,128.029999
2016-06-27,126.5
2016-06-28,128.929993
2016-06-29,131.5
2016-06-30,131.899994
2016-07-01,132.029999
2016-07-05,133.470001
2016-07-06,131.479996
2016-07-07,130.029999
2016-07-08,133.320007
2016-07-11,134.529999
2016-07-12,135.970001
2016-07-13,136.610001
2016-07-14,135.860001
2016-07-15,136.050003
2016-07-18,136.529999
2016-07-19,137.449997
2016-07-20,137.149994
2016-07-21,137.559998
2016-07-22,138.919998
2016-07-25,139.070007
2016-07-26,138.850006
2016-07-27,138.649994
2016-07-28,139.440002
2016-07-29,142.130005
2016-08-01,142.470001
2016-08-02,140.639999
2016-08-03,140.41000400000001
2016-08-04,140.869995
2016-08-05,142.110001
2016-08-08,142.800003
2016-08-09,143.399994
2016-08-10,143.389999
2016-08-11,142.350006
2016-08-12,142.820007
2016-08-15,143.610001
2016-08-16,142.350006
2016-08-17,142.880005
2016-08-18,142.369995
2016-08-19,141.350006
2016-08-22,141.869995
2016-08-23,141.350006
2016-08-24,140.350006
2016-08-25,140.490005
2016-08-26,139.169998
2016-08-29,140.46000700000002
2016-08-30,140.449997
2016-08-31,140.130005
2016-09-01,141.059998
2016-09-02,142.300003
2016-09-06,142.75
2016-09-07,143.169998
2016-09-08,141.820007
2016-09-09,135.220001
2016-09-12,138.429993
2016-09-13,134.869995
2016-09-14,134.78999299999998
2016-09-15,134.759995
2016-09-16,134.699997
2016-09-19,135.240005
2016-09-20,135.320007
2016-09-21,137.149994
2016-09-22,139.03999299999998
2016-09-23,139.679993
2016-09-26,139.08999599999999
2016-09-27,138.119995
2016-09-28,138.380005
2016-09-29,136.309998
2016-09-30,136.28999299999998
2016-10-03,133.389999
2016-10-04,131.429993
2016-10-05,128.330002
2016-10-06,128.889999
2016-10-07,129.029999
2016-10-10,128.71000700000002
2016-10-11,127.440002
2016-10-12,128.179993
2016-10-13,128.759995
2016-10-14,126.900002
2016-10-17,126.510002
2016-10-18,127.18
2016-10-19,127.279999
2016-10-20,126.099998
2016-10-21,125.879997
2016-10-24,126.18
2016-10-25,125.33000200000001
2016-10-26,122.889999
2016-10-27,119.779999
2016-10-28,118.940002
2016-10-31,120.480003
2016-11-01,117.139999
2016-11-02,114.33000200000001
2016-11-03,114.07
2016-11-04,116.08000200000001
2016-11-07,118.010002
2016-11-08,118.08000200000001
2016-11-09,117.800003
2016-11-10,122.309998
2016-11-11,122.5
2016-11-14,126.07
2016-11-15,124.519997
2016-11-16,122.760002
2016-11-17,121.660004
2016-11-18,121.160004
2016-11-21,120.93
2016-11-22,122.75
2016-11-23,122.43
2016-11-25,122.989998
2016-11-28,123.779999
2016-11-29,125.260002
2016-11-30,123.879997
2016-12-01,121.790001
2016-12-02,123.110001
2016-12-05,124.120003
2016-12-06,126.029999
2016-12-07,128.83999599999999
2016-12-08,129.5
2016-12-09,128.740005
2016-12-12,129.350006
2016-12-13,129.020004
2016-12-14,125.120003
2016-12-15,122.449997
2016-12-16,124.339996
2016-12-19,126.150002
2016-12-20,127.290001
2016-12-21,124.589996
2016-12-22,124.529999
2016-12-23,124.07
2016-12-27,124.25
2016-12-28,122.459999
2016-12-29,123.66999799999999
2016-12-30,125.779999
2017-01-03,127.18
2017-01-04,131.220001
2017-01-05,131.850006
2017-01-06,131.550003
2017-01-09,130.240005
2017-01-10,128.78999299999998
2017-01-11,127.0
2017-01-12,129.009995
2017-01-13,128.5
2017-01-17,129.399994
2017-01-18,130.360001
2017-01-19,128.449997
2017-01-20,129.25
2017-01-23,130.600006
2017-01-24,132.21000700000002
2017-01-25,130.240005
2017-01-26,131.350006
2017-01-27,130.75
2017-01-30,130.270004
2017-01-31,130.899994
2017-02-01,129.270004
2017-02-02,130.470001
2017-02-03,130.720001
2017-02-06,131.320007
2017-02-07,130.639999
2017-02-08,131.570007
2017-02-09,131.979996
2017-02-10,134.0
2017-02-13,134.759995
2017-02-14,135.78999299999998
2017-02-15,135.979996
2017-02-16,136.83999599999999
2017-02-17,137.190002
2017-02-21,138.830002
2017-02-22,138.66000400000001
2017-02-23,139.169998
2017-02-24,138.119995
2017-02-27,139.880005
2017-02-28,139.029999
2017-03-01,137.83999599999999
2017-03-02,135.559998
2017-03-03,135.479996
2017-03-06,135.429993
2017-03-07,135.66000400000001
2017-03-08,134.08999599999999
2017-03-09,132.029999
2017-03-10,130.429993
2017-03-13,130.479996
2017-03-14,129.929993
2017-03-15,132.990005
2017-03-16,132.46000700000002
2017-03-17,133.190002
2017-03-20,133.110001
2017-03-21,132.619995
2017-03-22,132.240005
2017-03-23,133.850006
2017-03-24,132.479996
2017-03-27,131.320007
2017-03-28,131.320007
2017-03-29,131.139999
2017-03-30,131.380005
2017-03-31,132.41000400000001
2017-04-03,133.020004
2017-04-04,133.850006
2017-04-05,134.169998
2017-04-06,134.559998
2017-04-07,134.679993
2017-04-10,135.649994
2017-04-11,136.830002
2017-04-12,136.58999599999999
2017-04-13,135.520004
2017-04-17,136.869995
2017-04-18,135.740005
2017-04-19,134.679993
2017-04-20,134.639999
2017-04-21,134.350006
2017-04-24,132.78999299999998
2017-04-25,133.970001
2017-04-26,127.349998
2017-04-27,125.989998
2017-04-28,126.599998
2017-05-01,126.970001
2017-05-02,126.860001
2017-05-03,124.790001
2017-05-04,123.370003
2017-05-05,123.900002
2017-05-08,123.550003
2017-05-09,123.120003
2017-05-10,123.019997
2017-05-11,121.239998
2017-05-12,120.940002
2017-05-15,120.529999
2017-05-16,120.889999
2017-05-17,120.440002
2017-05-18,120.269997
2017-05-19,121.010002
2017-05-22,121.029999
2017-05-23,121.839996
2017-05-24,121.870003
2017-05-25,122.0
2017-05-26,121.349998
2017-05-30,120.82
2017-05-31,121.32
2017-06-01,121.75
2017-06-02,122.360001
2017-06-05,122.239998
2017-06-06,120.93
2017-06-07,121.730003
2017-06-08,122.599998
2017-06-09,125.239998
2017-06-12,127.110001
2017-06-13,126.82
2017-06-14,126.620003
2017-06-15,127.279999
2017-06-16,126.120003
2017-06-19,125.83000200000001
2017-06-20,125.959999
2017-06-21,125.120003
2017-06-22,124.839996
2017-06-23,125.57
2017-06-26,125.730003
2017-06-27,123.75
2017-06-28,123.389999
2017-06-29,123.18
2017-06-30,123.019997
2017-07-03,124.949997
2017-07-05,122.989998
2017-07-06,119.970001
2017-07-07,120.129997
2017-07-10,117.980003
2017-07-11,117.699997
2017-07-12,119.25
2017-07-13,120.370003
2017-07-14,121.699997
2017-07-17,121.559998
2017-07-18,119.139999
2017-07-19,120.360001
2017-07-20,118.809998
2017-07-21,118.910004
2017-07-24,119.010002
2017-07-25,119.269997
2017-07-26,120.370003
2017-07-27,121.209999
2017-07-28,122.33000200000001
2017-07-31,120.910004
2017-08-01,121.870003
2017-08-02,121.83000200000001
2017-08-03,123.709999
2017-08-04,124.220001
2017-08-07,122.75
2017-08-08,122.959999
2017-08-09,121.66999799999999
2017-08-10,121.269997
2017-08-11,120.050003
2017-08-14,122.510002
2017-08-15,122.43
2017-08-16,122.029999
2017-08-17,121.059998
2017-08-18,119.83000200000001
2017-08-21,120.769997
2017-08-22,119.620003
2017-08-23,121.050003
2017-08-24,119.889999
2017-08-25,121.459999
2017-08-28,120.25
2017-08-29,119.5
2017-08-30,120.190002
2017-08-31,120.599998
2017-09-01,121.300003
2017-09-05,120.370003
2017-09-06,120.93
2017-09-07,120.910004
2017-09-08,120.16999799999999
2017-09-11,120.709999
2017-09-12,120.199997
2017-09-13,119.959999
2017-09-14,122.33000200000001
2017-09-15,122.400002
2017-09-18,121.68
2017-09-19,119.639999
2017-09-20,120.779999
2017-09-21,122.839996
2017-09-22,121.68
2017-09-25,122.629997
2017-09-26,123.75
2017-09-27,122.82
2017-09-28,122.769997
2017-09-29,122.879997
2017-10-02,121.93
2017-10-03,122.360001
2017-10-04,123.699997
2017-10-05,125.059998
2017-10-06,126.91999799999999
2017-10-09,127.16999799999999
2017-10-10,127.099998
2017-10-11,128.279999
2017-10-12,128.0
2017-10-13,128.28999299999998
2017-10-16,128.380005
2017-10-17,128.059998
2017-10-18,126.66999799999999
2017-10-19,123.629997
2017-10-20,122.93
2017-10-23,122.879997
2017-10-24,121.41999799999999
2017-10-25,121.489998
2017-10-26,121.279999
2017-10-27,121.230003
2017-10-30,120.809998
2017-10-31,121.18
2017-11-01,121.980003
2017-11-02,122.769997
2017-11-03,120.68
2017-11-06,123.43
2017-11-07,124.190002
2017-11-08,124.739998
2017-11-09,126.010002
2017-11-10,125.849998
2017-11-13,125.93
2017-11-14,124.779999
2017-11-15,124.150002
2017-11-16,125.18
2017-11-17,125.040001
2017-11-20,124.57
2017-11-21,125.199997
2017-11-22,125.0
2017-11-24,125.160004
2017-11-27,125.230003
2017-11-28,124.690002
2017-11-29,125.050003
2017-11-30,125.379997
2017-12-01,127.129997
2017-12-04,127.839996
2017-12-05,125.489998
2017-12-06,125.410004
2017-12-07,123.949997
2017-12-08,124.660004
2017-12-11,125.050003
2017-12-12,126.18
2017-12-13,126.370003
2017-12-14,126.709999
2017-12-15,129.41000400000001
2017-12-18,130.96000700000002
2017-12-19,128.83999599999999
2017-12-20,127.849998
2017-12-21,126.940002
2017-12-22,127.339996
2017-12-26,128.490005
2017-12-27,129.08999599999999
2017-12-28,128.83999599999999
2017-12-29,130.029999
2018-01-02,129.279999
2018-01-03,129.350006
2018-01-04,126.480003
2018-01-05,127.860001
2018-01-08,126.739998
2018-01-09,125.400002
2018-01-10,124.650002
2018-01-11,123.860001
2018-01-12,122.33000200000001
2018-01-16,121.559998
2018-01-17,122.5
2018-01-18,121.18
2018-01-19,121.949997
2018-01-22,123.470001
2018-01-23,124.150002
2018-01-24,123.239998
2018-01-25,122.68
2018-01-26,122.970001
2018-01-29,121.339996
2018-01-30,119.41999799999999
2018-01-31,123.709999
2018-02-01,119.190002
2018-02-02,119.339996
2018-02-05,114.739998
2018-02-06,115.32
2018-02-07,115.339996
2018-02-08,112.089996
2018-02-09,115.349998
2018-02-12,115.139999
2018-02-13,116.190002
2018-02-14,115.459999
2018-02-15,117.400002
2018-02-16,119.639999
2018-02-20,119.389999
2018-02-21,115.849998
2018-02-22,118.470001
2018-02-23,120.970001
2018-02-26,121.43
2018-02-27,119.510002
2018-02-28,118.870003
2018-03-01,118.0
2018-03-02,118.93
2018-03-05,121.360001
2018-03-06,122.099998
2018-03-07,122.739998
2018-03-08,122.309998
2018-03-09,123.620003
2018-03-12,125.559998
2018-03-13,125.260002
2018-03-14,125.589996
2018-03-15,125.910004
2018-03-16,127.160004
2018-03-19,126.279999
2018-03-20,125.66999799999999
2018-03-21,124.349998
2018-03-22,122.58000200000001
2018-03-23,118.43
2018-03-26,119.870003
2018-03-27,120.870003
2018-03-28,123.400002
2018-03-29,123.220001
2018-04-02,121.459999
2018-04-03,122.190002
2018-04-04,122.91999799999999
2018-04-05,122.269997
2018-04-06,120.959999
2018-04-09,120.120003
2018-04-10,121.449997
2018-04-11,120.949997
2018-04-12,118.83000200000001
2018-04-13,119.900002
2018-04-16,120.519997
2018-04-17,121.620003
2018-04-18,120.839996
2018-04-19,119.339996
2018-04-20,118.75
2018-04-23,118.559998
2018-04-24,118.440002
2018-04-25,118.32
2018-04-26,120.57
2018-04-27,122.449997
2018-04-30,121.410004
2018-05-01,122.66999799999999
2018-05-02,120.809998
2018-05-03,121.82
2018-05-04,124.040001
2018-05-07,124.150002
2018-05-08,122.769997
2018-05-09,124.25
2018-05-10,124.870003
2018-05-11,124.379997
2018-05-14,122.440002
2018-05-15,119.0
2018-05-16,117.120003
2018-05-17,117.239998
2018-05-18,117.089996
2018-05-21,118.190002
2018-05-22,119.239998
2018-05-23,119.970001
2018-05-24,119.489998
2018-05-25,119.589996
2018-05-29,119.400002
2018-05-30,122.129997
2018-05-31,121.769997
2018-06-01,121.5
2018-06-04,123.57
2018-06-05,122.120003
2018-06-06,122.610001
2018-06-07,122.379997
2018-06-08,122.650002
2018-06-11,122.309998
2018-06-12,122.07
2018-06-13,119.800003
2018-06-14,119.879997
2018-06-15,120.08000200000001
2018-06-18,118.870003
2018-06-19,118.779999
2018-06-20,121.230003
2018-06-21,122.370003
2018-06-22,125.599998
2018-06-25,125.16999799999999
2018-06-26,124.57
2018-06-27,124.239998
2018-06-28,124.940002
2018-06-29,125.41999799999999
2018-07-02,124.690002
2018-07-03,124.58000200000001
2018-07-05,126.07
2018-07-06,126.300003
2018-07-09,126.040001
2018-07-10,125.849998
2018-07-11,125.940002
2018-07-12,126.959999
2018-07-13,127.32
2018-07-16,126.93
2018-07-17,125.66999799999999
2018-07-18,125.16999799999999
2018-07-19,126.800003
2018-07-20,125.190002
2018-07-23,124.220001
2018-07-24,124.68
2018-07-25,124.870003
2018-07-26,124.519997
2018-07-27,122.870003
2018-07-30,122.07
2018-07-31,125.529999
2018-08-01,129.83999599999999
2018-08-02,128.899994
2018-08-03,129.100006
2018-08-06,129.570007
2018-08-07,129.740005
2018-08-08,129.66000400000001
2018-08-09,129.309998
2018-08-10,128.940002
2018-08-13,129.490005
2018-08-14,129.78999299999998
2018-08-15,130.679993
2018-08-16,131.630005
2018-08-17,132.149994
2018-08-20,131.600006
2018-08-21,129.800003
2018-08-22,129.270004
2018-08-23,128.610001
2018-08-24,129.03999299999998
2018-08-27,128.630005
2018-08-28,130.820007
2018-08-29,130.630005
2018-08-30,130.259995
2018-08-31,130.449997
2018-09-04,129.130005
2018-09-05,131.050003
2018-09-06,129.889999
2018-09-07,128.619995
2018-09-10,128.529999
2018-09-11,127.91999799999999
2018-09-12,127.5
2018-09-13,127.540001
2018-09-14,125.959999
2018-09-17,127.010002
2018-09-18,126.139999
2018-09-19,124.25
2018-09-20,125.66999799999999
2018-09-21,126.860001
2018-09-24,123.550003
2018-09-25,123.989998
2018-09-26,121.379997
2018-09-27,120.720001
2018-09-28,123.089996
2018-10-01,120.959999
2018-10-02,120.800003
2018-10-03,120.150002
2018-10-04,119.160004
2018-10-05,118.860001
2018-10-08,119.760002
2018-10-09,120.309998
2018-10-10,119.059998
2018-10-11,114.370003
2018-10-12,114.699997
2018-10-15,115.980003
2018-10-16,118.019997
2018-10-17,117.519997
2018-10-18,116.480003
2018-10-19,116.949997
2018-10-22,115.010002
2018-10-23,115.239998
2018-10-24,115.540001
2018-10-25,116.959999
2018-10-26,114.910004
2018-10-29,117.010002
2018-10-30,116.980003
2018-10-31,120.760002
2018-11-01,119.91999799999999
2018-11-02,119.010002
2018-11-05,120.959999
2018-11-06,122.440002
2018-11-07,123.739998
2018-11-08,124.440002
2018-11-09,124.260002
2018-11-12,124.440002
2018-11-13,124.809998
2018-11-14,124.459999
2018-11-15,124.16999799999999
2018-11-16,125.57
2018-11-19,125.629997
2018-11-20,125.440002
2018-11-21,125.629997
2018-11-23,125.610001
2018-11-26,125.650002
2018-11-27,127.099998
2018-11-28,129.970001
2018-11-29,129.820007
2018-11-30,131.199997
2018-12-03,132.199997
2018-12-04,130.179993
2018-12-06,132.479996
2018-12-07,129.080002
2018-12-10,126.980003
2018-12-11,127.08000200000001
2018-12-12,124.370003
2018-12-13,125.849998
2018-12-14,125.739998
2018-12-17,120.050003
2018-12-18,120.550003
2018-12-19,118.019997
2018-12-20,115.010002
2018-12-21,113.470001
2018-12-24,109.089996
2018-12-26,112.739998
2018-12-27,112.68
2018-12-28,111.93
2018-12-31,112.550003
2019-01-02,109.150002
2019-01-03,109.610001
2019-01-04,111.510002
2019-01-07,112.209999
2019-01-08,115.529999
2019-01-09,117.440002
2019-01-10,119.220001
2019-01-11,119.150002
2019-01-14,118.129997
2019-01-15,119.07
2019-01-16,119.83000200000001
2019-01-17,120.41999799999999
2019-01-18,121.519997
2019-01-22,121.209999
2019-01-23,120.779999
2019-01-24,121.07
2019-01-25,123.480003
2019-01-28,124.870003
2019-01-29,126.389999
2019-01-30,130.46000700000002
2019-01-31,131.869995
2019-02-01,131.179993
2019-02-04,132.46000700000002
2019-02-05,132.050003
2019-02-06,131.600006
2019-02-07,132.610001
2019-02-08,132.399994
2019-02-11,133.320007
2019-02-12,132.690002
2019-02-13,133.71000700000002
2019-02-14,133.110001
2019-02-15,133.619995
2019-02-19,134.610001
2019-02-20,133.869995
2019-02-21,134.559998
2019-02-22,135.669998
2019-02-25,134.729996
2019-02-26,134.009995
2019-02-27,132.399994
2019-02-28,132.690002
2019-03-01,131.830002
2019-03-04,132.300003
2019-03-05,133.28999299999998
2019-03-06,132.5
2019-03-07,132.46000700000002
2019-03-08,132.429993
2019-03-11,133.199997
2019-03-12,135.0
2019-03-13,135.03999299999998
2019-03-14,135.270004
2019-03-15,132.740005
2019-03-18,132.889999
2019-03-19,132.240005
2019-03-20,131.889999
2019-03-21,132.91000400000001
2019-03-22,131.509995
2019-03-25,131.110001
2019-03-26,132.770004
2019-03-27,132.309998
2019-03-28,133.600006
2019-03-29,133.880005
2019-04-01,135.46000700000002
2019-04-02,137.610001
2019-04-03,138.369995
2019-04-04,137.919998
2019-04-05,138.380005
2019-04-08,138.020004
2019-04-09,137.279999
2019-04-10,138.389999
2019-04-11,138.449997
2019-04-12,137.889999
2019-04-15,137.050003
2019-04-16,134.259995
2019-04-17,131.78999299999998
2019-04-18,132.990005
2019-04-22,131.550003
2019-04-23,134.78999299999998
2019-04-24,135.940002
2019-04-25,135.889999
2019-04-26,136.949997
2019-04-29,135.380005
2019-04-30,137.619995
2019-05-01,137.919998
2019-05-02,135.240005
2019-05-03,134.729996
2019-05-06,133.809998
2019-05-07,131.580002
2019-05-08,130.570007
2019-05-09,130.869995
2019-05-10,132.21000700000002
2019-05-13,130.96000700000002
2019-05-14,133.009995
2019-05-15,133.889999
2019-05-16,134.71000700000002
2019-05-17,133.649994
2019-05-20,132.139999
2019-05-21,132.75
2019-05-22,132.46000700000002
2019-05-23,131.580002
2019-05-24,132.020004
2019-05-28,132.75
2019-05-29,131.550003
2019-05-30,130.809998
2019-05-31,130.830002
2019-06-03,131.830002
2019-06-04,132.110001
2019-06-05,135.179993
2019-06-06,135.889999
2019-06-07,136.16000400000001
2019-06-10,134.630005
2019-06-11,133.690002
2019-06-12,134.259995
2019-06-13,135.199997
2019-06-14,135.199997
2019-06-17,136.800003
2019-06-18,136.350006
2019-06-19,137.300003
2019-06-20,138.770004
2019-06-21,136.070007
2019-06-24,133.699997
2019-06-25,130.800003
2019-06-26,128.5
2019-06-27,128.029999
2019-06-28,129.0
2019-07-01,129.100006
2019-07-02,131.21000700000002
2019-07-03,133.03999299999998
2019-07-05,131.869995
2019-07-08,132.350006
2019-07-09,132.050003
2019-07-10,133.869995
2019-07-11,132.490005
2019-07-12,132.300003
2019-07-15,132.100006
2019-07-16,131.419998
2019-07-17,130.139999
2019-07-18,130.380005
2019-07-19,128.070007
2019-07-22,128.399994
2019-07-23,130.050003
2019-07-24,130.309998
2019-07-25,130.600006
2019-07-26,131.300003
2019-07-29,132.28999299999998
2019-07-30,133.009995
2019-07-31,132.949997
2019-08-01,130.33999599999999
2019-08-02,130.149994
2019-08-05,127.339996
2019-08-06,127.190002
2019-08-07,128.470001
2019-08-08,130.899994
2019-08-09,129.33999599999999
2019-08-12,126.870003
2019-08-13,127.279999
2019-08-14,125.620003
2019-08-15,127.089996
2019-08-16,128.21000700000002
2019-08-19,128.389999
2019-08-20,127.589996
2019-08-21,127.66999799999999
2019-08-22,127.93
2019-08-23,125.83000200000001
2019-08-26,127.029999
2019-08-27,126.239998
2019-08-28,126.639999
2019-08-29,128.08999599999999
2019-08-30,128.419998
2019-09-03,128.800003
2019-09-04,129.720001
2019-09-05,129.619995
2019-09-06,130.169998
2019-09-09,130.360001
2019-09-10,130.91000400000001
2019-09-11,132.020004
2019-09-12,133.429993
2019-09-13,131.399994
2019-09-16,132.029999
2019-09-17,131.199997
2019-09-18,130.440002
2019-09-19,130.029999
2019-09-20,130.110001
2019-09-23,130.25
2019-09-24,129.520004
2019-09-25,130.169998
2019-09-26,132.58999599999999
2019-09-27,130.119995
2019-09-30,129.66000400000001
2019-10-01,128.679993
2019-10-02,125.440002
2019-10-03,127.889999
2019-10-04,128.71000700000002
2019-10-07,128.149994
2019-10-08,127.08000200000001
2019-10-09,127.860001
2019-10-10,127.18
2019-10-11,128.199997
2019-10-14,127.57
2019-10-15,128.850006
2019-10-16,128.33999599999999
2019-10-17,127.660004
2019-10-18,128.360001
2019-10-21,129.979996
2019-10-22,130.83999599999999
2019-10-23,130.970001
2019-10-24,132.369995
2019-10-25,132.179993
2019-10-28,132.679993
2019-10-29,133.300003
2019-10-30,138.929993
2019-10-31,137.199997
2019-11-01,137.440002
2019-11-04,138.529999
2019-11-05,136.320007
2019-11-06,137.919998
2019-11-07,137.96000700000002
2019-11-08,138.33999599999999
2019-11-11,138.570007
2019-11-12,135.619995
2019-11-13,136.71000700000002
2019-11-14,137.809998
2019-11-15,137.559998
2019-11-18,138.699997
2019-11-19,138.270004
2019-11-20,138.050003
2019-11-21,136.75
2019-11-22,137.58999599999999
2019-11-25,137.53999299999998
2019-11-26,138.509995
2019-11-27,139.009995
2019-11-29,138.53999299999998
2019-12-02,136.869995
2019-12-03,138.470001
2019-12-04,138.0
2019-12-05,139.119995
2019-12-06,139.279999
2019-12-09,139.869995
2019-12-10,139.610001
2019-12-11,137.28999299999998
2019-12-12,135.130005
2019-12-13,135.110001
2019-12-16,135.649994
2019-12-17,134.470001
2019-12-18,135.46000700000002
2019-12-19,135.690002
2019-12-20,135.779999
2019-12-23,135.809998
2019-12-24,135.940002
2019-12-26,137.139999
2019-12-27,137.679993
2019-12-30,136.669998
2019-12-31,137.860001
2020-01-02,135.580002
2020-01-03,136.639999
2020-01-06,137.600006
2020-01-07,135.21000700000002
2020-01-08,134.490005
2020-01-09,134.559998
2020-01-10,135.080002
2020-01-13,136.770004
2020-01-14,136.399994
2020-01-15,137.330002
2020-01-16,139.279999
2020-01-17,139.559998
2020-01-21,140.360001
2020-01-22,139.899994
2020-01-23,142.139999
2020-01-24,142.009995
2020-01-27,141.03999299999998
2020-01-28,141.179993
2020-01-29,142.929993
2020-01-30,143.58999599999999
2020-01-31,143.350006
2020-02-03,143.169998
2020-02-04,144.559998
2020-02-05,145.059998
2020-02-06,144.380005
2020-02-07,142.71000700000002
2020-02-10,143.16000400000001
2020-02-11,144.220001
2020-02-12,145.020004
2020-02-13,145.580002
2020-02-14,147.229996
2020-02-18,147.509995
2020-02-19,144.899994
2020-02-20,146.919998
2020-02-21,145.779999
2020-02-24,144.350006
2020-02-25,136.75
2020-02-26,135.41000400000001
2020-02-27,128.25
2020-02-28,128.940002
2020-03-02,134.53999299999998
2020-03-03,132.899994
2020-03-04,138.119995
2020-03-05,136.729996
2020-03-06,132.580002
2020-03-09,122.860001
2020-03-10,130.270004
2020-03-11,121.290001
2020-03-12,111.889999
2020-03-13,117.059998
2020-03-16,96.93
2020-03-17,105.839996
2020-03-18,88.209999
2020-03-19,85.57
2020-03-20,82.0
2020-03-23,77.93
2020-03-24,87.589996
2020-03-25,90.860001
2020-03-26,92.900002
2020-03-27,93.82
2020-03-30,92.959999
2020-03-31,92.230003
2020-04-01,85.25
2020-04-02,82.690002
2020-04-03,83.040001
2020-04-06,90.720001
2020-04-07,92.660004
2020-04-08,99.910004
2020-04-09,106.0
2020-04-13,100.559998
2020-04-14,105.68
2020-04-15,99.68
2020-04-16,94.07
2020-04-17,95.5
2020-04-20,91.440002
2020-04-21,88.43
2020-04-22,90.66999799999999
2020-04-23,88.91999799999999
2020-04-24,90.360001
2020-04-27,94.139999
2020-04-28,97.07
2020-04-29,98.25
2020-04-30,97.18
2020-05-01,92.93
2020-05-04,89.66999799999999
2020-05-05,87.43
2020-05-06,83.279999
2020-05-07,85.849998
2020-05-08,86.910004
2020-05-11,83.860001
2020-05-12,78.769997
2020-05-13,74.800003
2020-05-14,76.699997
2020-05-15,74.949997
2020-05-18,80.93
2020-05-19,77.82
2020-05-20,80.83000200000001
2020-05-21,79.910004
2020-05-22,78.010002
2020-05-26,84.519997
2020-05-27,88.809998
